Total population supplied (inhab),Benefit wastewater (Total with PV summed),Total benefit reclaimed wastewater (total PV),Total benefit freshwater management (total PV),Total benefits of energy savings (total PV),Total benefits of environmental savings (total PV),Total benefits  (ILS),Total costs with wastewater (ILS PV),Total costs with reclaimed ww management (ILS),Total costs with costs freshwater in the buffer (ILS),Total costs (ILS),Costs - benefits (ILS),Coverage (region),Coverage (town),Benefits/costs,Onsite construction costs ,Onsite OeM costs (year) ,Onsite OeM costs (total) ,Benefits onsite treatment (connection fee) ,Benefits onsite treatment (sanitation fee) ,Population supplied with onsite treatment (inhabitants),Total wastewater pumping costs (ILS PV),Total land purchase costs at each WWPS (ILS) ,Centralization degree Eggiman,Centralization degree Huang,Number activated,Number WWTP,Number WWPS,idx_evaluation
50976.0843,27375628.81838729,47284391.10899548,493349.01817887585,35039384.06742696,30326093.677997816,162113722.7774201,152814550.40639853,14152274.979137413,1835323.0767136826,221814865.99904472,59701143.22162461,0.6003189577813107,0.6003189577813107,0.7308514785393972,11632289.655241933,4105513.995967741,41380427.881553136,8484728.924999999,13110147.161433665,33938.9157,0.0,0.0,0.9974007568886945,0.27967499763460524,18,18,0,20
70247.87711,37481491.42935594,64394654.20437931,504655.10323150596,49499011.460431464,41299851.17631706,202512156.61403543,194310609.66603786,18022412.16994503,1889828.7824005953,237132953.27805778,34620796.664022356,0.8272728859447683,0.8272728859447683,0.854002591434744,5027038.087298387,1774248.7366935483,17883064.5723759,3666780.7224999997,5665712.517820133,14667.122889999999,0.0,0.0,0.9983909263505727,0.20490045349093458,16,16,0,21
74688.32087999998,40023883.94992397,69009370.56608117,1705365.0962048348,53591553.08723299,44259523.8589951,215096795.08581144,218311041.7858816,25667216.07279872,6443438.201193334,266395808.38332662,51299013.29751518,0.8795656936936935,0.8795656936936935,0.8074331063659261,3505111.7951612957,1237098.280645163,12469000.528291656,2556669.7800000035,3950428.747373362,10226.679120000015,0.0,0.0,0.998151535180024,0.16683055662221197,20,20,0,22
44586.75879000001,22855057.93970176,37933678.436110795,1757598.5508455897,31332470.625463802,24328964.777251635,143868088.3964519,115168354.55198763,14842243.773726389,6682934.289684714,199686401.3009905,55818312.9045386,0.5250751785903551,0.5250751785903551,0.7204701344664789,13822179.446975803,4878416.275403225,49170689.23861595,10082060.302499998,15578257.764578307,40328.24120999999,0.0,0.0,0.9977410620994351,0.2180950719823628,14,14,0,23
71421.18252999999,38242169.4500391,65893443.83038612,737.2225437698233,52847211.96116381,42261107.80954981,207830605.03875834,180241459.16685703,19058138.64897132,1857.6598245758646,220378850.53309673,12548245.494338393,0.8410902965318259,0.8410902965318259,0.943060572899876,4624897.116733874,1632316.6294354848,16452497.94070991,3373454.3675000025,5212480.397575715,13493.817470000009,0.0,0.0,0.9986592347090713,0.16450008299920837,14,14,0,24
73545.70728,39228756.01897593,67378952.32480751,488213.60363859334,54840977.51792793,43213846.51897806,212384874.19422817,187863199.6051292,22514388.487759333,1835553.5522676331,229972020.82934004,17587146.63511187,0.8661097247836071,0.8661097247836071,0.9235248419712626,3896733.3919354826,1375317.667741935,13862145.792248366,2842323.1799999992,4391805.029900128,11369.292719999998,0.0,0.0,0.9985489521892732,0.2313095835755455,15,15,0,25
55788.75190000002,29176600.511929438,49285495.91549798,601081.3254974689,36485424.94660915,31609512.802114256,165690755.85297877,165573389.7367708,14961135.298848944,2227922.0654605543,228257759.24011585,62567003.387137085,0.656995252899959,0.656995252899959,0.725893202511816,9982786.647177413,3523336.4637096752,35512525.49185811,7281562.024999996,11251078.326330487,29126.248099999983,0.0,0.0,0.9982018192475466,0.26074189197564035,13,13,0,26
57918.39464999999,31328680.48263036,54430658.46603276,1608621.6046465475,42767935.28271009,34909389.94627314,182222863.06380877,161076818.69820055,21401950.471840866,6092557.159151255,230740128.25918132,48517265.19537255,0.6820749531884824,0.6820749531884824,0.78973200040491,9252868.76915323,3265718.3891129047,32915933.160835404,6749151.337500002,10428425.944015872,26996.605350000013,0.0,0.0,0.9977561484038365,0.1575541832351725,18,18,0,27
57155.73258,30104844.93357842,51163716.92305586,147024.12772151874,38394023.20239089,32814119.75352634,170286577.85047185,167940297.98717576,12835536.446774937,510997.6722041815,224646915.13805968,54360337.28758782,0.6730934767708886,0.6730934767708886,0.7580187680112145,9514265.043145161,3357975.897580645,33845817.98875966,6939816.854999999,10723032.055198835,27759.267419999996,0.0,0.0,0.9979904283938613,0.4978859516332296,14,14,0,28
57612.638979999996,31608811.721121654,55543730.21665399,732026.0753565644,43091224.47123413,35623264.385342546,183971182.37618098,193233697.2405267,22290383.61611895,2736192.8659224263,260906667.19119808,76935484.8150171,0.6784742269328151,0.6784742269328151,0.7051225802572645,9357664.059274195,3302704.9620967745,33288729.409355816,6825590.255000001,10546535.25147211,27302.361020000004,0.0,0.0,0.9972940878451704,0.135849453581769,22,22,0,29
72059.12399,38374522.348018475,65824328.68967514,1694902.0115297697,52825146.446522266,42216780.4494504,209115701.13009518,181682849.81755722,20614397.039854664,6396744.21562409,228774919.1035738,19659217.973478615,0.848603002885238,0.848603002885238,0.9140674246525325,4406247.826008067,1555146.2915322587,15674680.204529762,3213969.002500002,4966052.182399121,12855.876010000007,0.0,0.0,0.9982181869556869,0.18532539571679413,18,18,0,30
68587.12234,36677923.421185195,63131745.190049335,239103.72673975702,48946193.164937414,40489877.8177287,199874052.50866842,195354455.78102618,20022561.161050864,902802.4092848025,241784027.3825255,41909974.87385708,0.8077150366837426,0.8077150366837426,0.8266635917700573,5596248.391532257,1975146.491129032,19907959.639631405,4081969.4149999996,6307239.773028022,16327.877659999998,0.0,0.0,0.9982182281453779,0.13399214060777345,17,17,0,31
72206.88852,38700703.22173425,66737254.342717856,588502.2759731804,52085199.794536844,42802290.13300333,208999950.3676601,217442129.36844876,20831100.222044002,2240560.3664872474,260363909.220376,51363958.85271591,0.8503431492669139,0.8503431492669139,0.8027224318204538,4355602.725000002,1537271.5500000007,15494516.538396006,3177027.870000002,4908972.729694623,12708.111480000007,0.0,0.0,0.9977184597005596,0.14656518197660504,23,23,0,32
72740.9007,39037157.159474045,67388735.69839936,148929.77192825597,53626603.92000585,43220121.1372416,211167763.51112857,206168050.90180764,20710457.570731975,537230.2727827159,246431728.91897994,35263965.40785137,0.8566319342872284,0.8566319342872284,0.8569016840382384,4172574.3568548393,1472673.3024193551,14843415.816802794,3043524.825,4702690.999079462,12174.099300000002,0.0,0.0,0.9983668097705726,0.1765048732499945,16,16,0,33
71034.10488999999,38090576.0883192,65711301.070504546,380803.67633077817,51902465.83446842,42144289.58963861,207061663.32623392,198360465.02156025,21176279.913276866,1451169.4086281,242669926.17109442,35608262.844860494,0.8365318835305893,0.8365318835305893,0.8532646240648918,4757564.856250004,1679140.5375000013,16924446.9713792,3470223.777500003,5362003.289472361,13880.895110000012,0.0,0.0,0.9984058356435044,0.22839497980952217,16,16,0,34
61792.74572000001,32617118.64616596,55534271.19878835,625989.780701604,41564149.515297696,35617197.79433509,180671106.68334323,188456785.88910607,17259864.77968538,2316703.1426251875,244150404.39119077,63479297.707847536,0.7277011802390627,0.7277011802390627,0.7399992112806922,7924966.184677415,2797046.8887096755,28192084.39509671,5780563.569999997,8931816.178054543,23122.254279999986,0.0,0.0,0.998350668639866,0.15002075689825842,14,14,0,35
75489.90980999998,40456684.23910553,69760213.1417034,589239.4985169502,54593985.83793814,44741080.70580449,216138261.683728,238849628.88801855,24722813.309209917,2242418.026311823,280536887.53925943,64398625.855531424,0.8890055915915914,0.8890055915915914,0.7704450690231629,3230373.6538306507,1140131.8778225826,11491653.661888488,2356272.547500004,3640785.7131595113,9425.090190000017,0.0,0.0,0.998227879901969,0.11624266069227658,20,20,0,36
56384.39792999999,30589788.46831435,53274650.555668734,265087.34493958764,41565945.72003227,34167978.174650766,178017089.04862437,171313754.71797058,18144779.734937523,960792.9403434504,234984238.1305622,56967149.08193782,0.6640098678678678,0.6640098678678678,0.7575703394612975,9778633.773991937,3451282.5084677427,34786276.96331872,7132650.517500003,11020988.26751864,28530.602070000008,0.0,0.0,0.9980140633864536,0.19090285265834772,16,16,0,37
40236.372039999995,21333602.238777027,36459630.15757166,246590.2406326994,29115082.51548539,23383576.137735777,138966891.99832872,77725816.16231357,9838973.50802769,907638.7601020762,158260618.0388413,19293726.04051259,0.4738429257492786,0.4738429257492786,0.8780888999449161,15313239.421774196,5404672.737096774,54474950.18662378,11169656.99,17258753.718126148,44678.627960000005,0.0,0.0,0.9975056137567522,0.27022275128930107,14,14,0,38
66981.3275,35717789.90738767,61334900.71879879,469651.3241124218,48070174.229414426,39337462.1371645,196340933.1875481,171634173.20422536,16715807.117979858,1788780.1576940098,218151226.25940818,21810293.071860075,0.7888044220691279,0.7888044220691279,0.9000221385603169,6146621.622983871,2169395.8669354836,21865844.156525094,4483418.125,6927536.745670282,17933.6725,0.0,0.0,0.998524198886466,0.24885798171770768,14,14,0,39
75812.53897,40673610.11212353,70196730.62247585,1569520.8012102402,54714803.112979926,45021043.49486684,217967481.80437008,214724916.13730058,24078055.80899981,5967156.584196936,258988207.85095936,41020726.046589285,0.8928050282046752,0.8928050282046752,0.8416116070033752,3119795.1110887113,1101104.1568548393,11098284.209373346,2275615.257500001,3516158.403213664,9102.461030000006,0.0,0.0,0.9983687463508645,0.23027166782438604,18,18,0,40
69573.59753999999,37232026.030652136,64123279.152273774,1768753.8937193432,49653362.37916307,41125803.355059214,203664753.08255035,213337837.41409546,23066562.290430944,6679798.549679551,267047528.20909527,63382775.12654492,0.8193322444797737,0.8193322444797737,0.7626535787407966,5258141.972177424,1855814.8137096788,18705187.982711907,3835350.615000003,5926177.656682787,15341.402460000012,0.0,0.0,0.9982225560797517,0.18614019450592703,17,17,0,41
55253.292180000004,28878870.23904437,48756837.1783242,121752.53152433032,36191554.58590591,31270454.73218441,164092815.444183,171462122.078778,12817141.0622067,421301.5491837852,231032266.98201883,66939451.53783584,0.6506894209503622,0.6506894209503622,0.7102592966243728,10166311.147983868,3588109.816935483,36165391.14386647,7415426.954999999,11457919.222199775,29661.707819999996,0.0,0.0,0.9978539549861559,0.28384695781384395,16,16,0,42
68487.99905,36438690.94939207,62455137.240417995,526149.1641494014,51327428.4881469,40055931.739909895,201255617.58773777,181796255.35343707,21337532.971210714,1989182.3000085256,230782009.61802682,29526392.030289054,0.8065477130071248,0.8065477130071248,0.8720593859150506,5630222.099798387,1987137.2116935484,20028816.893572114,4106750.2375000003,6345529.768221519,16427.00095,0.0,0.0,0.9984667730086795,0.20447769562743784,15,15,0,43
55998.94812999999,30296562.636760443,52646070.32807441,1789751.5628551734,40595048.01788406,33764834.92972196,177491162.78948957,162205712.8339522,20434409.253847398,6781500.470316489,234588607.37323865,57097444.583749086,0.6594706250956838,0.6594706250956838,0.756606063597517,9910743.58447581,3497909.500403227,35256241.230646774,7229012.967500002,11169882.346693514,28916.05187000001,0.0,0.0,0.9980324326543387,0.17946156770335922,16,16,0,44
59037.92835000001,31151726.161054067,53023040.129181474,44856.583294654476,41295988.23273419,34006606.500297904,175987450.63584012,163970318.78897113,12848257.228000151,146449.05422389664,217385111.0334835,41397660.39764339,0.6952591220632398,0.6952591220632398,0.8095653368308791,8869157.621975802,3130290.9254032243,31550928.340312533,6469267.912499998,9995965.116777819,25877.07164999999,0.0,0.0,0.9980645316648495,0.4813622930661152,15,15,0,45
69512.22357999999,37001644.25289598,63445784.12472975,493813.08790128486,52134109.90044259,40691288.345141515,203567219.40897527,177587407.0683714,21885389.574357454,1874282.5291322828,225406275.4895522,21839056.080576926,0.8186094751221809,0.8186094751221809,0.9031124753153149,5279177.402016132,1863239.083064517,18780018.91567495,3850694.1050000023,5949885.592864139,15402.77642000001,0.0,0.0,0.9985631006360107,0.18743345580912055,15,15,0,46
69843.0582,37447496.658740826,64595656.2169685,1740864.6313127752,50644979.53293272,41428764.877440855,205447835.9913573,202725462.7682263,23564769.206242643,6595575.418042369,256428238.75470167,50980402.76334438,0.822505543190249,0.822505543190249,0.8011903719694771,5165786.504032258,1823218.7661290322,18376644.858158104,3767985.4499999997,5822088.623961651,15071.9418,0.0,0.0,0.9983431356635137,0.28019918408748057,16,16,0,47
28941.884059999997,15765905.588919418,27547750.520180125,143582.46902027755,20309736.273330163,17667895.11928735,117049811.63771243,87072256.49528797,8032768.834252946,502325.350456525,183037574.1794919,65987762.54177947,0.3408335872342931,0.3408335872342931,0.6394851557797091,19184334.092338707,6770941.444354839,68245889.40715577,13993278.985000001,21621662.681975096,55973.11594,0.0,0.0,0.9972094109839001,0.3234361123510973,11,11,0,48
73153.53627999999,39211824.83151131,67623972.47931366,1686762.9508378743,52213505.49126088,43370991.48763003,211590718.58888865,213606943.25428286,20537766.795127906,6383637.848318404,258899799.70011023,47309081.11122158,0.8614913299181532,0.8614913299181532,0.8172687612504111,4031146.839516134,1422757.708064518,14340304.962864924,2940365.9300000034,4543295.418334866,11761.463720000014,0.0,0.0,0.9982491677942328,0.1815275136512061,18,18,0,49
51397.93278000002,26796799.916975517,45144122.97339828,619829.5738385192,35020152.806815915,28953421.41863553,157860786.25585923,143277441.1619136,15475180.477657795,2339828.179244091,213446238.39891538,55585452.143056154,0.6052868489666139,0.6052868489666139,0.7395810178712495,11487704.4907258,4054483.9379032236,40866084.08937408,8379266.804999995,12947192.761195496,33517.06721999998,0.0,0.0,0.9980171750303358,0.15618088881534284,14,14,0,50
48262.16845000001,24779976.88621862,41189261.19229093,1275948.2528006434,33591525.72215905,26416949.95216511,150575366.2856322,125193714.06310806,12364860.427672423,4839299.664990272,199649738.74270803,49074372.457075834,0.5683585756344581,0.5683585756344581,0.7541976625357932,12562462.426411286,4433810.26814516,44689402.16052601,9163207.887499997,14158496.39249785,36652.83154999999,0.0,0.0,0.9985984781262927,0.23495768546822388,10,10,0,51
49588.03265000001,25631300.592174992,42856962.48246804,1661641.7253807301,34971719.60102148,27486538.97227638,155086238.0760069,120867130.86270621,14691921.131022371,6295387.915914918,197035299.4901731,41949061.41416621,0.5839725920037686,0.5839725920037686,0.7870987507177192,12108033.164314514,4273423.469758064,43072826.41621509,8831741.837499997,13646332.865185268,35326.96734999999,0.0,0.0,0.9983083923662283,0.20251493195170917,12,12,0,52
52386.57859000001,27261810.917175718,45853960.67653372,357063.9393160382,36477537.3586307,29408679.57416172,160056449.98568755,125582383.40548289,12658576.993475268,1313690.545583381,190364170.94715512,30307720.961467564,0.6169296189130308,0.6169296189130308,0.8407908336391675,11148854.112298382,3934889.686693547,39660665.89031522,8132105.352499997,12565292.16736967,32528.421409999988,0.0,0.0,0.9981580193222681,0.1930785004981912,13,13,0,53
47850.970169999986,26314263.471083805,46324761.790465936,1275701.2712796575,34818447.57486796,29710630.35220817,162027148.6809683,190246056.2649694,17350462.289609972,4838677.318789895,270329353.76342636,108302205.08245805,0.5635161063416356,0.5635161063416356,0.5993694226146203,12703397.320766134,4483551.995564518,45190760.56929096,9266007.457500003,14317336.763562765,37064.029830000014,0.0,0.0,0.9984823792955363,0.24165199109740826,12,12,0,54
70223.22665,37547233.733664624,64620051.19434777,621611.046310119,50108692.149099395,41444410.72487433,203690176.8451324,202046492.47304478,19284254.23691488,2336833.9314624676,246616187.41491914,42926010.56978673,0.826982590237296,0.826982590237296,0.8259400122119076,5035486.833669356,1777230.6471774196,17913119.939827643,3672943.337500001,5675234.659336194,14691.773350000003,0.0,0.0,0.9980689292910714,0.14877421523465773,19,19,0,55
73393.21156999998,39367347.563880906,67930564.07712513,571768.3564403661,52779068.01221826,43567625.62625487,211547532.81729418,219851839.1735032,24346530.600718085,2153201.4948449014,264348649.3418434,52801116.524549216,0.8643138617440969,0.8643138617440969,0.8002595562488792,3949000.066733876,1393764.7294354856,14048078.00604334,2880447.1075000037,4450712.073874652,11521.788430000015,0.0,0.0,0.9982654854035489,0.14357718348269682,18,18,0,56
26933.62465,14954930.26205895,26525830.295016803,233429.42631319675,19177740.869333163,17012481.19192374,114797182.19299358,116189003.62317543,8877332.021935325,854147.0117400498,216487615.1190244,101690432.92603081,0.31718335570864986,0.31718335570864986,0.5302713604650241,19872648.809475806,7013876.050403226,70694483.65269779,14495343.8375,22397426.310847715,57981.37535,0.0,0.0,0.9970669375244715,0.2021071089509908,12,12,0,57
54166.73795,28349664.896488227,47919672.61742181,1413269.0710256635,39724661.99149788,30733534.824739605,167705509.43693322,123313919.98654512,13711097.710287169,5364494.432756664,190418416.32949555,22712906.89256233,0.6378936342224578,0.6378936342224578,0.8807210598093598,10538718.847782258,3719547.828629032,37490185.352124326,7687065.512499999,11877640.52326003,30748.262049999998,0.0,0.0,0.9985476330288704,0.19774227487966145,11,11,0,58
56599.64796000001,29679430.190196328,50249386.977745794,1785771.7267063498,40307188.84248384,32227709.419719663,172266165.23969203,157006621.39755258,19360488.542483345,6742151.753095658,227337951.05139044,55071785.81169841,0.6665447560501679,0.6665447560501679,0.7577536634028638,9704858.56209677,3425244.1983870957,34523830.79616207,7078838.009999997,10937840.072840067,28315.35203999999,0.0,0.0,0.9972467629072933,0.15602064768524437,21,21,0,59
39136.456829999996,21464003.575421695,37705996.87322968,488802.6881246811,27851386.92670803,24182940.005804975,140821402.04804307,139161964.75621617,13448494.523936708,1861657.2798792345,225978377.9789021,85156975.93085903,0.4608897936760289,0.4608897936760289,0.6231631685629255,15690226.489717744,5537726.996370968,55816034.92915221,11444635.792500002,17683636.186254006,45778.543170000004,0.0,0.0,0.9968766156304195,0.1759574819039481,18,18,0,60
74623.33733,39988797.513248704,68948500.9429751,1824216.0480655932,53548215.08991341,44220484.805109374,215078661.08648863,229561405.5107245,25432344.477565214,6895218.409986571,277964585.2780663,62885924.19157764,0.8788004160631219,0.8788004160631219,0.7737628189984392,3527384.3828629046,1244959.1939516135,12548232.496927056,2572915.6675000014,3975531.01967643,10291.662670000005,0.0,0.0,0.9982199355561381,0.2339085599391389,19,19,0,61
