Total population supplied (inhab),Benefit wastewater (Total with PV summed),Total benefit reclaimed wastewater (total PV),Total benefit freshwater management (total PV),Total benefits of energy savings (total PV),Total benefits of environmental savings (total PV),Total benefits  (ILS),Total costs with wastewater (ILS PV),Total costs with reclaimed ww management (ILS),Total costs with costs freshwater in the buffer (ILS),Total costs (ILS),Costs - benefits (ILS),Coverage (region),Coverage (town),Benefits/costs,Onsite construction costs ,Onsite OeM costs (year) ,Onsite OeM costs (total) ,Benefits onsite treatment (connection fee) ,Benefits onsite treatment (sanitation fee) ,Population supplied with onsite treatment (inhabitants),Total wastewater pumping costs (ILS PV),Total land purchase costs at each WWPS (ILS) ,Centralization degree Eggiman,Centralization degree Huang,Number activated,Number WWTP,Number WWPS,idx_evaluation
17587.565330000005,9409539.483741658,16202312.266867274,282039.1329561867,12045966.083235115,10391438.444719955,91170837.5397358,51975407.15244625,5320669.0194077175,1028598.3181709051,163687415.49947873,72516577.95974293,0.20711965294706478,0.20711965294706478,0.5569813492475,23075935.269959673,8144447.742338708,82089777.98344675,16831858.667499997,26007683.4607156,67327.43466999999,197027.75604741892,0.0,0.9968799728050264,0.4875086694550111,8,7,1,10
71890.70971999998,38578115.26376878,66592367.9326993,1209605.9532373876,52958556.80596805,42709366.469615914,210335193.34752327,183738982.14228752,20187321.156197112,4582570.552159655,228995869.62192807,18660676.274404794,0.8466196752046162,0.8466196752046162,0.9185108608936329,4463970.458870973,1575518.985483873,15880021.312523965,3256072.570000004,5031108.352233843,13024.290280000016,143003.99988884397,0.0,0.9986802054771106,0.3620125575657099,15,13,2,11
69369.19678,37151940.03638638,64026985.343647525,641473.2736284782,50956654.99955813,41064044.81291623,203732684.19525835,204907658.6683044,22728399.902879342,2435969.176421579,254914313.5211402,51181629.32588184,0.8169251225342989,0.8169251225342989,0.7992202610402365,5328198.684274194,1880540.7120967743,18954406.047981862,3886450.8050000006,6005134.9241216155,15545.803220000002,559681.0412788179,0.0,0.9986644541110321,0.14806687688907716,19,14,5,12
28990.581650000007,14911425.495759701,24824792.13531059,31592.493069756245,19528529.517566845,15921511.394677358,110801807.0811004,49114703.95478484,5344465.827765056,114123.42037330075,142222708.365815,31420901.28471461,0.34140707354413247,0.34140707354413247,0.7790725430154513,19167643.386088707,6765050.606854838,68186514.28955291,13981104.587499999,21602851.457216155,55924.41834999999,295257.4872501795,0.0,0.9980785765286695,0.7479289406681073,10,7,3,13
56297.98891999999,30553035.026146136,53224834.731491424,498882.1573147819,40558838.22495006,34136028.53302028,177180238.35008872,191455164.00181764,19201452.01254704,1893600.6294066776,257487846.74420425,80307608.39411554,0.66299227368545,0.66299227368545,0.6881110723882227,9808249.765322585,3461735.211290324,34891632.17967944,7154252.770000003,11054366.90716604,28617.01108000001,237748.15543085794,0.0,0.998243612596807,0.17103478403652358,16,14,2,14
13560.83004,7668517.652781218,13791959.679649994,44575.40275133357,7480956.406914936,8845546.097529517,83233254.93318933,91668521.78057179,3967860.373398591,139195.51827112303,207675479.52647355,124442224.59328422,0.15969887581699346,0.15969887581699346,0.40078518235745364,24456066.316935483,8631552.817741934,86999423.0274677,17838542.490000002,27563157.203562327,71354.16996,444412.5098288886,0.0,0.9970134843019549,0.42654397774239006,9,6,3,15
34012.86432000001,17826638.096283678,30168929.56512907,1268795.8627209086,21664955.882653818,19349002.127320793,122666666.59088431,113532774.35568756,9186273.541390426,4821277.00980548,207245825.85480204,84579159.26391773,0.40055189683801457,0.40055189683801457,0.5918896850391838,17446296.503225803,6157516.412903225,62063036.22491018,12725533.919999998,19662811.136776045,50902.13567999999,196168.21978260763,0.0,0.9982715861698788,0.3116103498524442,10,8,2,16
68503.57414,36522773.78129053,62707593.82851549,27620.977438399143,51300883.47761998,40217846.104475245,201219087.9545474,149147073.3898813,17258885.71371552,98569.9770356678,192287616.40571526,-8931471.548832148,0.8067311327798387,0.8067311327798387,1.0464485010308062,5624883.8633064525,1985253.1282258069,20009826.779268213,4102856.465000001,6339513.320207757,16411.425860000003,148376.68250808062,0.0,0.9989596297763387,0.29543684345723015,12,10,2,17
19512.972310000005,10370908.223959366,17759978.80786946,94630.51843500206,11514133.261538124,11390456.097979497,92744538.44470093,79288789.08552052,5459945.514929843,359584.9863336182,187443849.14348102,94699310.69878009,0.22979417429193905,0.22979417429193905,0.4947857124599942,22416017.555040322,7911535.60766129,79742202.55166803,16350506.922499998,25263924.612419475,65402.027689999995,177309.44998864885,0.0,0.9974081019463311,0.4614669073849891,10,7,3,18
43439.15666000001,22330827.105144147,37158576.558030315,1767073.12630188,30055475.529379565,23831849.098835103,141534323.3019136,74713803.68146838,12842993.603312485,6718776.190013174,160492079.1555831,18957755.853669524,0.5115604623446978,0.5115604623446978,0.8818773116192754,14215510.822177416,5017239.113709676,50569916.827291735,10368960.834999997,16021561.04922257,41475.84333999999,1431078.0313199512,0.0,0.9984086373954136,0.6748146301413441,12,9,3,19
49836.84322000002,25993629.573858645,43806669.92471323,1960829.302671474,33655070.17804269,28095638.85036999,155831597.7094507,142661569.05349955,17342099.702158924,7413464.297796182,223238961.5367608,67407363.82731012,0.5869027052935291,0.5869027052935291,0.6980483901050125,12022755.347983863,4243325.416935481,42769461.1602634,8769539.194999997,13550220.684794651,35078.15677999998,1029611.9750588839,0.0,0.9973751282272098,0.3042460205594022,20,17,3,20
64446.40486000001,34120334.644364454,58241324.019780174,143377.77111378152,43842493.4703035,37353380.40164518,186724802.3967142,201230664.3872951,14313075.98841062,497360.904327375,249042448.09800524,62317645.701291025,0.7589519503032446,0.7589519503032446,0.7497709881298337,7015445.914919351,2476039.734677418,24956578.828694835,5117148.784999997,7906743.304507099,20468.59513999999,1029322.0743579534,0.0,0.9987249015950058,0.4035647462516273,16,11,5,21
42719.221440000016,21877376.111019913,36280725.188914075,25622.2564439964,29878079.273742326,23268834.492306463,138179244.31471774,77657813.8349071,8064607.372178778,91437.21415794671,151763211.15793285,13583966.843215108,0.5030821579226287,0.5030821579226287,0.9104923601736463,14462262.81290322,5104328.0516129015,51447706.433593154,10548944.639999995,16299662.352290984,42195.778559999984,39383.49019264427,0.0,0.9986279513714096,0.502203689365041,8,7,1,22
49152.561190000015,25584460.97727476,43040899.58199663,1688817.9653148942,33855586.15586696,27604508.001385916,154529432.02391016,122854636.94495063,14396524.134727038,6398136.103553463,199926682.98974088,45397250.96583071,0.5788442700347408,0.5788442700347408,0.7729305048883333,12257287.495362898,4326101.468951611,43603780.18929053,8940609.702499997,13814549.639571032,35762.438809999985,416318.12185629655,0.0,0.9985718170443906,0.31795300630379897,14,10,4,23
52071.142049999995,27996899.1109033,48404480.63021043,121716.60237335692,39369111.82695177,31044469.001258474,167834782.72404057,122898040.6225206,14513629.291578446,459001.10006076144,189569076.9571471,21734294.233106524,0.613214886062533,0.613214886062533,0.8853489472968228,11256967.442540323,3973047.3326612907,40045265.655082524,8210964.487500001,12687141.064843245,32843.857950000005,396172.84536443674,0.0,0.9988263407089355,0.3046946139236624,14,9,5,24
65497.70147999999,34861379.008522436,59771184.34477418,206856.19418879008,49299842.16944277,38334564.39158123,194828792.283009,146672913.84701946,17769136.225527287,785968.7704157764,197593969.29567617,2765177.012667179,0.7713325264087616,0.7713325264087616,0.9860057621063859,6655122.476612907,2348866.756451614,23674772.882076755,4854324.630000003,7500641.544499558,19417.29852000001,2036055.0940239653,0.0,0.9992581376450194,0.37693509598410063,12,7,5,25
63405.563389999996,33926766.094043024,58424417.2914513,1560566.0316462105,46599507.94845136,37470808.23730685,191668231.1359346,140841065.91903883,19433362.39112698,5891443.458278075,201213848.8724201,9545617.736485511,0.7466944990873225,0.7466944990873225,0.9525598372578324,7372185.934879034,2601947.9770161295,26225637.208938412,5377359.152500001,8308806.380535867,21509.436610000004,1450153.9601587623,0.0,0.9987952747226453,0.4029513111971874,14,10,4,26
61051.13075,33094452.027068544,57598682.091943994,31052.21071530952,43687101.05004485,36941218.611086324,186536765.3806369,195793537.1528243,16078390.407155592,92193.15649604468,249709675.499973,63172910.1193361,0.7189675646234469,0.7189675646234469,0.7470145680464715,8179148.734879034,2886758.3770161294,29096307.295239806,5965967.312500001,9218292.077277876,23863.869250000003,470098.7533782177,0.0,0.9989878804407057,0.24980828975936384,12,9,3,27
50215.39244,26824578.20521094,46130745.4705584,1822025.4304195559,35297487.5883583,29586196.96193751,161739927.75344834,121708918.68581814,14680386.266284943,6860191.6603703825,198055708.38429075,36315780.63084242,0.5913606835070365,0.5913606835070365,0.8166385562572208,11893010.65564516,4197533.172580645,42307910.50742898,8674901.889999999,13403992.206963645,34699.60756,605290.6087431631,0.0,0.9986497812400446,0.29863469999859116,14,10,4,28
45610.95433000001,23695154.323364884,39795503.29422476,291515.16639238555,30902579.05062216,25523055.97172295,145216444.0114956,95266452.57155329,10190492.986195663,1070598.889009923,168746992.7178571,23530548.706361502,0.5371365993051876,0.5371365993051876,0.8605572263696321,13471144.685282255,4754521.653629031,47921926.607122146,9826011.417499999,15182624.787668442,39304.04566999999,826376.9786938205,0.0,0.9985099342918135,0.3515361424770116,14,9,5,29
73403.64605,39243954.12796952,67534760.83041123,1791800.0382845944,52837467.27261607,43313775.125986554,212046277.25720713,230738337.86884373,24643412.752323482,6797804.067042053,280754759.2094581,68708481.95225099,0.864436743213802,0.864436743213802,0.7552722449096908,3945423.732862904,1392502.4939516133,14035355.64181289,2877838.487500001,4446681.37443916,11511.353950000004,594425.1465730482,0.0,0.9987680918251902,0.11539190463020906,19,14,5,30
53145.42163000001,27740318.036195993,46780983.18927621,482842.8794267065,35867976.09367064,30003230.353048533,161089906.44028467,141789475.5847137,14239560.657081801,1801447.1071101797,207994302.6190235,46904396.17873883,0.6258661205911795,0.6258661205911795,0.7744919183452246,10888766.780040318,3843094.157661289,38735437.46028207,7942394.5924999975,12272161.296166567,31769.57836999999,539615.0297954285,0.0,0.9980742396886809,0.3156434107983679,16,13,3,31
25347.956940000004,13718159.351001794,23844113.023842458,225274.80823665878,15834106.891572673,15292547.67314219,106815910.9563772,108314635.43229489,8553948.65783375,827053.9189121252,211044978.9304455,104229067.9740683,0.29850976788553263,0.29850976788553263,0.5061286532269537,20416123.629435483,7205690.692741935,72627827.92620863,14891760.765,23009948.44358142,59567.043059999996,305389.3657606167,0.0,0.9963454990211015,0.20932131842738555,16,13,3,32
38562.10404,20343995.506710246,34622214.13815571,5069.069413497128,27873285.43187214,22205139.68072785,134543428.7694106,90463373.4121744,8884729.902950827,19318.100274394877,172209551.37542373,37666122.60601312,0.4541259381734676,0.4541259381734676,0.7812773896385139,15887081.276612904,5607205.156451613,56516321.420778796,11588223.99,17905500.952531144,46352.89596,438727.2626323998,0.0,0.9979386075340158,0.24528710794236835,16,11,5,33
66081.3164,35208007.014073305,60416924.08446298,1396484.7156966939,49010719.68420522,38748712.980113715,196764468.32039315,142167544.5009281,18223923.94925606,5257772.818036596,195369660.93030038,-1394807.3900927603,0.7782054572219278,0.7782054572219278,1.0071393244142977,6455093.169354839,2278268.177419355,22963193.427944142,4708420.900000001,7275198.941841265,18833.683600000004,302133.06478066463,0.0,0.9990162354927662,0.3823862089240575,12,9,3,34
52213.74206000001,27007722.170432694,45186712.263309695,417082.24449151015,36297939.395432465,28980736.28439231,158697563.43988746,119804355.00484382,11567824.019981014,1555510.9665213872,184479267.89412406,25781704.454236597,0.6148942125655068,0.6148942125655068,0.860246060446027,11208092.439112898,3955797.331451611,39871398.89157497,8175314.484999998,12632056.596828789,32701.25793999999,472086.5720900005,0.0,0.9988060978849815,0.6414890121029154,11,8,3,35
62074.66023,33079716.034300704,56773981.60007238,1448410.333141228,45665131.147218056,36412292.60006634,187912533.0476961,146342242.3181987,15589270.255819172,5496083.673279133,203641749.11805564,15729216.070359528,0.7310211414944356,0.7310211414944356,0.9227603566632059,7828342.259879031,2762944.3270161287,27848356.765347544,5710084.9425,8822916.390397409,22840.33977,537453.8455320619,0.0,0.9984590016937792,0.165920402418166,19,14,5,36
28882.434669999995,15768829.929072635,27602153.17598346,1327203.5949431313,21959316.269590676,17702786.54957818,120013058.03429037,77283737.5110493,8975842.165256184,5031192.659044075,179011939.87115172,58998881.83686134,0.34013348254136483,0.34013348254136483,0.6704192922587887,19204709.891330644,6778132.90282258,68318373.78518489,14008141.332500001,21644627.182622284,56032.565330000005,198083.85928663178,0.0,0.9977403264400891,0.2854122896990422,12,10,2,37
17209.136399999992,9398936.396376064,16456773.157597613,1240297.279094881,12557337.724868378,10554638.279352212,93288314.20942488,75518481.63476272,6875331.252360807,4693325.8665919965,193184891.47176963,99896577.26234475,0.20266309132662064,0.20266309132662064,0.4828965324291793,23205638.73387097,8190225.435483871,82551181.97126357,16926465.900000002,26153865.47213573,67705.86360000001,340932.01291958365,0.0,0.9970526821889341,0.2667943618057066,10,8,2,38
75588.03785,40592101.26119909,70111250.33598515,244273.47149542553,54014243.079602405,44966220.26219025,215862709.11764202,214137161.67101547,20444174.055105418,894981.5641027646,251045391.63961446,35182682.52197245,0.8901611947241358,0.8901611947241358,0.8598552943266986,3196741.059475809,1128261.5504032266,11372009.878384273,2331740.5375000015,3602880.169669706,9326.962150000007,1000323.4115307448,0.0,0.9988856605878385,0.21966534998543963,17,12,5,39
71324.13898999999,38247173.61312847,65982973.92240168,595988.7898661226,51632722.9742668,42318528.40636377,207425069.97181275,210612901.75517148,21904315.18789111,2245396.7173045212,256030974.59266976,48605904.620857,0.8399474649944061,0.8399474649944061,0.8101561551363614,4658158.007459681,1644055.7673387106,16570819.434650289,3397715.252500002,5249967.013285905,13590.861010000008,39383.49019264427,0.0,0.9986227406695992,0.25559560344897775,15,14,1,40
42459.32774,22655698.508856613,38924905.529449284,23607.92763576041,29690688.755570073,24964693.50260332,143273568.08601245,120527098.66924381,9748387.160284355,66889.97201675612,197300697.09411597,54027129.00810352,0.5000215243478773,0.5000215243478773,0.7261685852922678,14551339.282661289,5135766.80564516,51764584.92802662,10613918.065,16400055.796897398,42455.67226,642397.0818831207,0.0,0.9980291160135156,0.3671268350551051,13,11,2,41
56947.19148999999,30588765.91798724,52843439.505671225,1855583.0294651298,42596133.75828954,33891418.692959055,179570881.708363,131604891.12790984,20258493.717578646,6978127.338105512,202685253.0123851,23114371.304022104,0.6706375963021844,0.6706375963021844,0.8859592843559778,9585740.819959681,3383202.642338711,34100084.200779095,6991952.127500003,10803588.676490834,27967.80851000001,157915.808052328,0.0,0.9984422912770277,0.338188096002739,16,13,3,42
62224.805209999984,33821298.16055175,58990845.821960464,686676.0953304765,44360868.749301784,37834090.16344006,190131245.0899241,221207369.21231517,22402713.76749083,2550386.2865573415,281716458.3829284,91585213.29300427,0.7327893212035563,0.7327893212035563,0.6749028657441257,7776881.27883065,2744781.6278225826,27665290.707150918,5672548.697500004,8764917.401839556,22690.194790000016,113817.1305834697,0.0,0.9979916012451413,0.14207463647207064,20,18,2,43
53884.59496000001,28352506.836957015,48143171.70681436,1587584.133105425,36630539.91988347,30876877.144750495,165334909.57118228,155388152.05127317,14569064.218409207,6003328.975396291,225413270.2151238,60078360.64394152,0.6345709822763942,0.6345709822763942,0.7334746060575512,10635421.08225806,3753678.029032257,37834191.558839425,7757601.259999997,11986628.569671506,31030.40503999999,983112.3289476392,0.0,0.9984005301371508,0.28484002696008753,15,12,3,44
38180.96353000001,19903847.52316649,33528529.94816181,1247512.0971490485,25248905.786894727,21503699.55594234,131168734.43968928,107557811.2274192,10655017.008805422,4704960.813577393,196044248.58159953,64875514.141910255,0.4496374436789732,0.4496374436789732,0.6690771873631013,16017714.11270161,5653310.863306451,56981031.534861594,11683509.117499998,18052730.41087485,46734.03646999999,127713.88423430853,0.0,0.9974422844314383,0.24505319448905546,14,13,1,45
39847.556609999985,22497207.648365695,40412930.60379334,313416.5645459399,30924969.08545954,25919046.23384073,148743378.8784576,148441624.58852917,15146346.82674967,1126611.2573258972,236054419.19401702,87311040.31555942,0.4692640476947534,0.4692640476947534,0.6301232545712392,15446502.774798391,5451706.86169355,54949018.038483605,11266860.847500004,17408947.894952375,45067.443390000015,944315.7081302765,0.0,0.9982834693839432,0.22323817296951484,16,10,6,46
24767.852059999997,13809861.69098112,24573526.83293685,138135.79081033645,18436202.64741145,15760361.067495352,110988910.17958064,104990238.27995172,7430193.500147594,506919.32968858065,207005622.73821974,96016712.5586391,0.29167817299652593,0.29167817299652593,0.5361637462376456,20614949.898790322,7275864.670161291,73335127.72219408,15036786.985,23234035.164945528,60147.14794,128194.00744741033,0.0,0.9974124757169839,0.25029913469232645,10,9,1,47
75114.66541999998,40327893.65318726,69640748.31604175,272135.97875795455,54208278.35713848,44664461.30965134,215349338.8393391,214165071.29048282,20678791.751903325,976502.9856783513,251760810.2510591,36411471.41171998,0.8845865326502971,0.8845865326502971,0.8553727588681892,3358985.642338718,1185524.3443548416,11949174.861316575,2450083.645000006,3785737.579562317,9800.334580000024,632283.7193393009,0.0,0.9987625754646228,0.14708201637168855,19,13,6,48
45557.73762000001,24306965.59458791,41759106.91983595,398730.1772453528,30444319.090513118,26782423.51564407,148734042.58059484,155176645.95675978,11744714.68294163,1496340.7626861837,230417951.055557,81683908.47496217,0.5365098936583643,0.5365098936583643,0.6454967675011265,13489384.28346774,4760959.158870967,47986811.71570117,9839315.594999997,15203181.687768446,39357.26237999999,524053.65400050255,0.0,0.9984154310836775,0.30990160418244267,13,10,3,49
46539.884650000015,24209167.4733968,40704784.40673747,1538998.8495665628,29852224.3526829,26106228.20998084,146828973.61520928,156025223.42736027,13474732.87428021,5813297.189839987,235567237.3147632,88738263.6995539,0.5480761308367192,0.5480761308367192,0.623299637457723,13152761.309475802,4642151.050403224,46789317.23169216,9593778.837499997,14823791.485344708,38375.115349999985,311905.2821147565,0.0,0.9979834918307152,0.16509302622406585,17,13,4,50
73223.63253999999,39264142.7328605,67735118.37042984,274713.9849790732,52308502.64183059,43442275.49122742,210463813.26117614,223025595.26160058,19488955.503750212,1002747.7610087651,262055711.62999022,51591898.36881408,0.862316817287876,0.862316817287876,0.8031262205738171,4007121.911693551,1414278.3217741945,14254839.261563899,2922841.865000002,4516218.174848676,11691.367460000009,276451.93037320994,0.0,0.998887312355454,0.23027109910795832,15,12,3,51
51830.482270000015,27079125.58364786,45702621.56591106,1432378.4789893024,33713426.050497115,29311617.43720181,158290403.25331086,149472887.18181774,14035047.170474678,5385865.584897101,221222626.30064863,62932223.04733777,0.6103807604074665,0.6103807604074665,0.7155253777621695,11339451.641330639,4002159.402822579,40338692.96308222,8271129.432499996,12780104.70456371,33084.517729999985,650681.7590462569,0.0,0.9984784420282389,0.2035513231635595,18,11,7,52
49352.09237000002,25509656.14088145,42654021.53851579,681640.8406669776,33494592.15519455,27356381.72729441,152324492.73551598,125396771.49907945,14721489.013502505,2542851.490808536,198302653.14859253,45978160.41307655,0.5811940454572222,0.5811940454572222,0.7681414762583932,12188899.792540316,4301964.632661288,43360499.41753296,8890726.907499995,13737473.425462794,35562.90762999998,92141.93512875427,0.0,0.997831650890505,0.31341014403720036,16,14,2,53
39460.09688,21099707.438508037,36314765.100853086,604346.2175627258,29491736.035206746,23290666.16939994,139723565.12461314,118395199.53150013,12827929.347969387,2294345.145846686,205537405.50770712,65813840.38309398,0.46470113501737026,0.46470113501737026,0.6797962871014924,15579301.472580645,5498576.990322581,55421432.93694397,11363725.780000001,17558618.38308259,45454.90312,1019197.072866321,0.0,0.9979363054688885,0.2270689490282123,18,12,6,54
50941.02404999999,27500565.990987163,47703774.412611626,5970.236625759841,38364048.951495975,30595067.372152705,165786611.41634315,103813058.35178109,13013965.140725622,22686.20621535405,170425890.5657885,4639279.149445355,0.599906071365483,0.599906071365483,0.9727783194557843,11644306.273185488,4109755.1552419364,41423175.50965826,8493493.987500003,13123690.46496993,33973.97595000001,508699.0842226704,0.0,0.9990282230159352,0.32159809420661123,13,7,6,55
57023.62329,30152272.793799683,51413266.29633651,1207924.8602928452,39075905.38353998,32974169.560532413,172570447.17102283,163291904.44637,13545584.676133297,4586375.090204464,225497724.1513731,52927276.980350256,0.6715376940469882,0.6715376940469882,0.76528686850595,9559544.43689516,3373956.8600806445,34006893.81674576,6972844.177499998,10774064.099021394,27891.376709999997,507421.6850243793,0.0,0.9985107568886379,0.47060880653130405,15,11,4,56
31081.47149000001,16266493.772926955,27494144.13911641,1398920.3270596913,22397327.99241137,17633514.384001378,119443951.54640025,96932379.16512261,9470104.796286399,5302103.585750799,196039089.6767512,76595138.13035095,0.3660304008714598,0.3660304008714598,0.6092864017240202,18451007.755443543,6512120.384274192,65637171.90639621,13458382.127499998,20795168.803384453,53833.52850999999,246322.46775162657,0.0,0.9983631047946878,0.2631761140341015,11,8,3,57
43494.14148999999,24111355.843663964,42713574.95993455,227438.87662044,31271088.245645463,27394576.628284622,152073570.3297705,153575044.5725119,12678133.503315235,834761.6379168516,232117942.82375443,80044372.49398392,0.5122079902255194,0.5122079902255194,0.6551564626145207,14196665.215120971,5010587.722983872,50502875.91730787,10355214.627500003,16000321.148121485,41420.85851000001,330461.9775815573,0.0,0.9977589479733117,0.1819441666438073,18,14,4,58
30931.191509999997,16799375.78585319,29283461.278198645,395573.99270791886,23347250.74785588,18781102.370370347,122955936.23811455,57360301.4242349,9342025.230079742,1501314.2852439433,152803882.1684216,29847945.930307046,0.36426063133721953,0.36426063133721953,0.8046650025723272,18502515.006653227,6530299.414112903,65820402.56495351,13495952.1225,20853219.940628573,53983.80849,277323.6572562606,0.0,0.997562757021083,0.3672835768786038,12,10,2,59
71812.42357,38488330.32490967,66369678.56860799,1931492.5375049189,51328052.24281871,42566543.47119853,209021090.49273467,217581867.1524191,24235465.378264103,7319212.246772736,270712259.86197025,61691169.369235575,0.8456977397397397,0.8456977397397397,0.7721153471191499,4490802.405443548,1584989.0842741935,15975472.634918416,3275644.1075,5061349.240194853,13102.576430000001,1109440.0441523686,0.0,0.9985900776676402,0.19159815080981482,20,15,5,60
56300.43389,29524024.523857795,49988441.78846756,11724.219580723897,40577003.74236266,32060350.846006967,170368609.0958792,134357812.95236906,11292906.394636981,36087.80597134451,190730582.50222167,20361973.406342477,0.6630210668315374,0.6630210668315374,0.8932422208373149,9807411.77157258,3461439.4487903225,34888651.120836765,7153641.5275,11053422.448103506,28614.56611,347712.4568349014,0.0,0.9986182065835858,0.5441300685431,14,10,4,61
18366.50365999999,10317118.59885309,18462773.298620615,413415.8939506584,13779987.655045833,11841197.052087832,97158406.63252622,82810342.37963377,8472145.294278907,1554913.8472693511,197394092.97779444,100235686.34526822,0.21629280645351223,0.21629280645351223,0.4922052386008122,22808960.439112905,8050221.331451613,81140048.13133064,16637124.085000003,25706790.048968185,66548.49634000001,607682.8861688595,0.0,0.9961712073511385,0.2342216719766889,14,11,3,62
