idx_run,connect_to_0,connect_to_1,connect_to_2,connect_to_3,connect_to_4,connect_to_5,connect_to_6,connect_to_7,connect_to_8,connect_to_9,connect_to_10,connect_to_11,connect_to_12,connect_to_13,connect_to_14,connect_to_15,connect_to_16,connect_to_17,connect_to_18,connect_to_19,connect_to_20,connect_to_21,connect_to_22,connect_to_23,connect_to_24,connect_to_25,connect_to_26,connect_to_27,connect_to_28,connect_to_29,connect_to_30,connect_to_31,connect_to_32
1153,-2,-1,3,-1,-2,-2,-1,-1,-2,-1,-1,-1,-1,-2,-1,-2,11,-2,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1154,-1,-1,3,-1,-2,-2,-2,-1,10,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1155,-1,-1,3,-1,-2,-2,-2,-1,-1,-2,-1,-2,-1,-2,-1,-2,-2,-1,-1,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1156,-1,-1,3,-1,-2,0,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,-2,17,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1157,-1,-2,-2,-2,-1,-2,-1,-1,6,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1158,-2,-1,3,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,21,-2,17,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1
1159,8,-2,-1,-1,-2,0,-2,-1,10,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,-2,17,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2
1160,-1,-2,-2,-1,-2,0,-1,-2,6,-1,-2,-2,-2,-2,-2,-2,-1,20,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2
1161,-2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-2,-2,-1,-1,11,-2,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1162,8,-1,3,-1,-2,0,-2,-2,10,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-2,17,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1163,-1,-2,-2,-2,-2,0,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1164,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,22,-2,15,22,-2,-2,-2,-1,-1,22,-2,-2,-2,-1,-1,-1,-2,-2
1165,-1,-1,-1,-2,-1,0,-2,-2,4,-1,-1,-2,15,-2,-2,-1,-1,-2,16,-2,-2,-2,-2,-2,-2,-2,29,-2,29,-1,-1,-2,-2
1166,-1,-2,-2,-2,-1,0,-1,-1,6,-2,-1,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-2
1167,-1,-2,-2,-2,-2,0,-1,-2,10,-1,-1,-2,-1,-2,-2,-2,-1,-2,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1168,-2,-1,3,-1,-2,-2,-1,-1,10,-1,-1,-1,-1,-2,-1,-1,11,-2,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1169,-2,-1,3,-1,-1,-2,-2,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1170,-1,-1,-2,-2,-2,0,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,15,-1,-2,-2,-2,-2,-1,-2,-2,28,-2,-1,-2,-1,-1,-2
1171,-2,-2,3,-1,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,-1,-1,-1,21,-2,17,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-1,-1
1172,8,-1,-1,-1,-2,-2,8,-1,10,-1,-1,-2,-1,-2,-1,-2,-2,-1,-1,-2,17,-1,-2,-1,-2,-1,-1,-2,-2,-2,-1,-2,-2
1173,-2,-1,3,-1,8,-2,-1,-1,6,-1,-1,-1,-2,-2,-2,-2,11,-2,-2,-1,-2,19,-1,-1,-1,-2,-1,-2,-2,-2,-1,-1,-2
1174,-1,5,3,-1,-2,0,-2,-1,10,-1,-1,-2,-2,-2,-1,-2,-2,-1,-1,-2,17,-2,-2,-1,-1,-2,-1,-2,-2,-2,-1,-1,-2
1175,8,-1,3,-1,-2,-2,-2,-1,10,-1,-1,-2,-1,-2,-1,-2,-2,-1,-1,-2,17,-1,-2,-1,-1,-2,-1,-2,-2,-1,-1,-1,-2
1176,-1,0,-1,-2,6,-2,-1,-1,6,-2,-2,-1,-1,-1,-1,-1,11,-2,-2,22,-1,-2,-1,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1177,-1,-2,-2,-1,-1,-2,-2,-2,10,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1178,-1,-1,3,-1,6,-2,-1,-2,10,-2,-1,-1,15,-2,-1,-1,11,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2
1179,-2,-2,3,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,-2
1180,-1,-2,3,-1,-2,-1,-1,-1,6,-1,-2,-2,15,-2,-2,-1,-1,20,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1181,8,-2,-2,-1,-2,-2,8,-1,-1,-2,-2,-1,-1,-2,-1,-1,11,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1182,-2,-1,3,-1,-2,-2,-1,-2,-2,-1,-1,-1,-1,-2,-1,-2,11,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2
1183,-1,-2,-2,-1,-1,-2,-2,-1,10,-2,-1,-2,-2,-2,-2,-1,-2,-1,-2,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-2,-2,-1,-2
1184,-1,-2,3,-1,-1,-2,-2,-1,-1,-2,-2,-1,-2,-1,-2,-2,-1,-1,13,-1,17,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1185,-1,-2,-2,-2,-2,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,20,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1186,-1,-2,3,-1,-2,-2,-2,-2,10,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,17,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
1187,-1,-1,-2,-2,-2,0,-2,-1,-1,-2,-1,-2,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,29,-2,29,-1,-1,-2,-1
1188,-1,0,-1,-1,6,-2,-1,-1,6,-2,-2,-1,-1,-1,-2,-1,11,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
1189,-1,-1,3,-1,-2,-2,-2,-1,10,-2,-1,-2,-2,-2,-1,-2,-2,-1,-1,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1190,-2,-1,3,-1,8,-2,-1,-1,6,-1,-1,-1,-2,-2,-1,-2,11,-2,-2,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
1191,-2,-1,-1,-1,-1,-2,-2,-1,10,-2,-1,-1,-1,-2,-2,-2,-2,-1,-1,22,17,-1,-1,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1192,-1,-2,-1,-1,-2,0,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1193,8,-1,-2,-2,-2,0,-1,-2,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2
1194,-2,-1,3,-1,-1,-2,-2,-1,10,-2,-1,-1,-2,-1,-2,-2,-2,-1,-1,-2,17,-1,-2,-1,-1,-2,-1,-2,-2,-2,-1,-1,-2
1195,6,-1,-2,-2,-2,0,-1,-2,6,-1,-2,-2,-2,-2,-2,-2,-2,20,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1196,-1,-1,-2,-1,-1,-2,-2,-2,10,-2,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,17,-1,-2,-1,-1,-2,-2,-2,-1,-2,-1,-1,-2
1197,-1,0,-2,-2,-2,0,-2,-1,-1,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2
1198,6,-2,-2,-2,-2,0,-1,-1,6,-1,-1,-2,-2,-2,-2,-2,-2,20,-1,-2,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2
1199,-1,-2,-1,-2,7,-2,8,-1,4,-2,-2,-1,-1,-2,-1,12,11,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1200,-1,-2,-1,-1,-2,0,-1,-1,-1,-1,-1,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1201,-1,-2,-1,-1,-1,0,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-2,-2,-1,-2,-2,28,-2,-1,-2,-1,-1,-2
1202,-1,-2,-2,-2,-1,-2,-2,-2,10,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-2,-2,-1,-2
1203,-1,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1204,-1,-2,3,-1,-2,-2,-2,-1,10,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1205,6,-1,-2,-1,-2,-1,-1,-2,6,-1,-2,-2,-2,-2,-2,-2,-2,20,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1206,-2,-2,3,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,-2
1207,-2,-2,3,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1208,-1,-1,3,-1,-1,-2,-2,-1,-2,-1,-1,-2,-2,-1,-1,-2,-2,-1,-1,18,17,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1209,-1,-1,-1,-1,-2,-2,8,-1,10,-2,-1,-1,-2,-2,-1,-2,-2,-1,-2,-2,17,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1
1210,8,-1,3,-1,-2,-2,-2,-1,-1,-1,-1,-2,-1,-2,-2,-1,-1,-1,-1,21,17,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2
1211,-1,-2,-1,-1,-2,0,8,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,20,-1,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1212,-2,-2,3,-1,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,21,-2,17,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1
1213,8,-2,3,-1,-1,-2,-1,-2,10,-1,-1,-2,-2,-2,-1,-2,-1,-1,-2,-2,17,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
1214,-1,-2,-2,-2,-2,-1,-1,-1,6,-1,-2,-2,-2,-1,-2,-1,-1,20,16,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1215,-1,-2,3,-1,-2,-2,-2,-1,10,-1,-1,-2,-2,-1,-2,-1,-1,-1,-1,-2,17,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1
1216,-1,-2,-1,-1,-2,-1,-1,-1,6,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1217,-1,-2,-2,-1,-2,0,-2,-2,-1,-1,-1,-2,-2,-1,-1,-2,-1,20,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1218,8,-2,3,-1,-2,-1,-2,-2,10,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,17,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1219,-1,-2,-2,-2,-2,0,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,20,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1220,8,-1,3,-1,-2,-2,-2,-1,10,-2,-1,-2,-2,-1,-2,-2,-1,-1,-1,-2,17,-1,-2,-1,-1,-2,-1,-2,-2,-2,-1,-1,-2
1221,-1,-1,3,-1,-2,-2,-2,-2,10,-1,-1,-1,-2,-2,-2,-2,11,-1,-1,-2,17,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1222,-2,-2,3,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,21,-2,-2,-1,-2,-1,-1,-2,24,-2,-2,-2,-2,-1,-2
1223,6,-2,-2,-2,-2,0,-1,-2,6,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-1,-2,-1,-2,-2,-2,-1,-2,-1,-2
1224,-1,-2,-1,-1,-2,-2,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,20,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1
1225,-2,-2,-1,-1,-1,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,21,-1,17,19,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1226,-1,-2,3,-1,-1,0,-1,-1,-1,-1,-1,-2,-1,-2,-1,-1,-1,-2,-1,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
1227,8,-2,3,-1,-2,-2,8,-1,-1,-2,-2,-1,-2,-2,-1,-1,11,20,-2,-2,-1,-1,-2,-1,-2,-2,-1,-1,-2,-2,-2,-1,-2
1228,-1,-1,3,-1,-2,0,-2,-1,10,-1,-1,-2,-1,-2,-1,-2,-2,-1,-1,-2,17,-1,-2,-1,-1,-2,28,-2,-1,-2,-1,-1,-2
1229,-1,-1,3,-1,-2,0,-1,-2,10,-2,-1,-2,-2,-2,-1,-2,-2,-1,-1,-2,17,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1230,-1,-2,-1,-1,8,0,4,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,20,-1,-2,-1,-2,-2,-1,-1,-2,-1,-2,-2,-2,-1,-1,-2
1231,-2,-2,3,-1,-1,-2,-1,-1,-2,-2,-1,-1,15,-2,-1,-1,11,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1232,-1,-2,-1,-1,-2,0,-2,-1,-1,-2,-1,-2,-1,-1,-1,-1,-1,-2,-1,-1,-2,-2,-2,-1,-2,-2,29,-2,29,-1,-1,-2,-2
1233,-1,0,-2,-2,-1,-2,-1,-2,-1,-2,-2,-1,-1,-2,-1,-1,11,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1234,6,-2,-2,-1,-2,0,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2
1235,-1,-2,-1,-2,-2,0,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,16,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1236,-1,-2,3,-1,-2,0,-2,-1,10,-1,-1,-2,-1,-2,-1,-2,-1,-1,-2,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1237,-1,-1,3,-1,-1,0,-2,-1,10,-1,-1,-2,-1,-2,-1,-2,-2,-1,-1,-2,17,-2,-2,-1,-1,-1,24,-2,-2,-2,-1,-1,-2
1238,-1,-2,-1,-1,-2,0,-1,-1,-1,-1,-1,-2,15,-2,-1,-1,-1,20,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1239,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,22,-1,-2,15,-2,-2,-2,-1,-2,22,-2,-1,-2,-2,-1,-1,-2,-2
1240,-1,0,-1,-1,-1,-2,-1,-1,-1,-2,-2,-1,-1,-2,-1,-1,-2,15,-2,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2
1241,8,-1,3,-1,-2,-2,-2,-1,10,-1,-1,-2,-2,-1,-1,-2,-2,-1,-1,-2,17,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
1242,8,-1,3,-1,8,-2,-1,-1,6,-1,-1,-1,-2,-1,-2,-2,11,-2,19,-1,-2,19,-1,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
1243,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-2,-1,-2,-2,-1,-2,-1,-1,-2,29,-2,-2,-1,-1,-2,-2
1244,-2,-1,-1,-1,-2,-2,-1,-1,-2,-2,-1,-1,-1,-2,-1,12,11,-2,-2,-1,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1
1245,-1,0,-1,-1,-2,-2,-1,-1,6,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1246,-2,-1,-1,-1,-2,-2,-2,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-1,21,-1,17,19,-2,-1,-2,-2,-1,-2,-1,-2,-2,-1,-1
1247,6,-2,-1,-1,-2,-1,-1,-1,-2,-1,-2,-1,-1,-2,-1,12,11,-2,-2,-2,-1,-1,-2,-1,-1,-2,24,-2,-2,-2,-2,-1,-2
1248,-1,-2,-2,-2,-2,0,-2,-1,-2,-2,-2,-2,15,-2,-1,22,-2,15,22,-2,-2,-2,-1,-1,22,-2,-2,-2,-1,-1,-1,-1,-2
1249,-1,0,-1,-1,-2,-2,8,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,20,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2
1250,-1,-1,3,-1,-1,-2,-2,-1,-1,-1,-1,-1,-2,-1,-1,-2,-2,14,13,-2,17,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2
1251,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,15,-2,-2,22,-1,15,22,-2,-1,-1,-1,-1,22,-2,-2,-2,-1,-1,-1,-2,-2
1252,-1,-2,-2,-2,-1,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-1,-2,15,-1,-2,-2,-2,-2,-1,-2,-2,29,-2,-2,-1,-2,-2,-2
1253,-1,-2,3,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-1,-1,21,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1
1254,8,5,-2,-2,-2,0,-2,-2,-1,-2,-1,-2,-2,-2,-1,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,29,-2,29,-1,-1,-2,-2
1255,-2,-1,3,-1,-1,-2,-2,-1,10,-2,-1,-1,-2,-2,-2,-2,11,-1,-1,-2,17,-1,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1256,-2,-1,-1,-1,-1,-2,-2,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,24,-1,-2,-2,-1,-1,-2
1257,6,-2,-2,-2,6,0,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2
1258,6,-1,3,-1,6,-2,8,-2,10,-1,-1,-1,-2,-2,-1,-2,11,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1259,-1,-2,-1,-2,-2,-2,-1,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,20,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1260,-1,-1,3,-1,-2,0,-2,-1,-2,-1,-1,-2,-1,-2,-1,-2,-2,-1,-2,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1261,-1,0,-1,-1,-1,-2,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,11,20,-1,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1262,-1,-1,-2,-2,-2,-1,-1,-2,6,-1,-2,-1,-2,-2,-2,-1,-1,20,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1263,-1,0,3,-1,-2,-2,8,-1,10,-1,-1,-2,-2,-2,-1,-2,-2,-1,-1,-2,17,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1264,8,-2,3,-1,-2,-2,8,-2,-1,-1,-2,-1,-1,-2,-1,-1,11,-2,-1,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1265,-1,-2,-2,-2,-2,0,-2,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
1266,-1,-1,3,-1,6,-2,8,-2,10,-1,-1,-1,-1,-2,-1,-2,11,-2,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1267,8,-1,3,-1,-2,0,-2,-2,10,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,17,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1268,8,-2,3,-1,-2,-2,-2,-2,10,-2,-1,-2,-1,-2,-2,12,-2,-1,-2,-2,17,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1269,-2,-2,3,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1270,8,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-1,-2,-1,-1,-1,-2,-1,-2,-2,-1,-2,-1,-2,-2,29,-2,-2,-1,-1,-1,-2
1271,8,-1,3,-1,-2,-2,-2,-2,10,-1,-1,-2,-2,-2,-1,-2,-2,-1,21,-2,17,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2
1272,-1,-1,-1,-1,-2,-2,-2,-1,-2,-1,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2,17,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1273,6,-2,-1,-1,-2,0,8,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,20,-1,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1274,-1,-2,-2,-2,-2,-1,-1,-2,10,-1,-1,-2,-1,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1275,-1,-2,-2,-1,6,-2,-1,-2,6,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2
1276,-2,-2,3,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2
1277,-1,-2,-2,-2,-1,0,-2,-2,-1,-1,-1,-2,-1,-2,-2,-1,-2,-1,15,-2,-2,-2,-2,-1,-2,-2,29,-2,-1,-1,-1,-1,-2
1278,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-1,-1,-1,15,-1,-2,-2,-2,-2,-1,-2,-2,29,-2,29,-1,-1,-1,-2
1279,-1,-2,-2,-1,-2,-1,-1,-2,6,-1,-1,-2,-2,-2,-2,-2,-1,20,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2
1280,-1,-1,3,-1,-1,0,-2,-2,10,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-2,17,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1281,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1,-1,-2,-1,-2,-1,-2,-1,-1,-1,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-2,-1,-1,-2
1282,6,-2,-2,-2,-1,0,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1283,-2,-1,-1,-1,-2,-2,-1,-1,6,-1,-1,-1,-1,-2,-1,12,-1,-2,-2,-2,-1,-1,-2,-1,-1,-2,-1,-2,-1,-2,-2,-1,-2
1284,-1,-1,3,-1,-2,-2,8,-2,10,-2,-1,-1,-2,-2,-2,-2,11,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1285,8,-1,3,-1,-2,0,-2,-2,10,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-2,17,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
1286,-1,-1,3,-1,6,0,8,-2,10,-2,-1,-1,-1,-2,-2,-2,11,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2
1287,-1,-1,-2,-2,-1,-2,-2,-2,4,-1,-1,-2,-2,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,29,-2,29,-1,-2,-1,-2
1288,-2,-2,3,-1,8,-2,-1,-1,6,-1,-2,-1,-2,-2,-2,-2,11,-1,-2,22,-2,19,-1,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2
1289,-1,-1,-2,-2,-2,-1,-1,-2,6,-1,-1,-2,15,-2,-2,-1,-1,20,-2,15,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
1290,-1,-2,-1,-1,-2,0,-2,-1,10,-1,-1,-2,-1,-2,-1,-2,-1,-1,-1,-2,17,-2,-2,-1,-1,-2,24,-2,-2,-2,-1,-2,-2
1291,-1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,15,-2,-1,22,-2,15,22,-2,-2,-2,-1,-2,22,-2,-2,-2,-1,28,-1,-2,-2
