idx_run,connect_to_0,connect_to_1,connect_to_2,connect_to_3,connect_to_4,connect_to_5,connect_to_6,connect_to_7,connect_to_8,connect_to_9,connect_to_10,connect_to_11,connect_to_12,connect_to_13,connect_to_14,connect_to_15,connect_to_16,connect_to_17,connect_to_18,connect_to_19,connect_to_20,connect_to_21,connect_to_22,connect_to_23,connect_to_24,connect_to_25,connect_to_26,connect_to_27,connect_to_28,connect_to_29,connect_to_30,connect_to_31,connect_to_32
34,-1,-1,-2,-2,7,0,-2,-1,7,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,-1,-1,-2
35,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,-1,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,24,-1,-1,-2,-1,-2,-2
36,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-1,-1,-2,-2,-2,13,18,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2
37,-2,-1,-2,-2,-1,-1,-2,-1,7,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-1
38,-1,-2,-2,-2,6,0,8,-1,-1,-1,-2,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-1,28,-2,-2,-1
39,8,-2,-1,-2,-1,-2,-2,-1,-1,-1,-2,-1,-1,-1,-1,19,11,14,-2,-1,-2,19,-2,-2,-2,-1,-2,-2,29,-1,-1,-2,-2
40,-2,-1,3,-1,-2,-2,8,-2,-1,-1,-2,-1,-2,-1,-2,-2,11,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2
41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-1,-1,24,-1,-2,-2,-2,-2,-2
42,-2,5,-1,-2,8,-1,-2,-2,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,19,-1,-2,-1,-2,-1,-2,27,-2,-1,-2,-2,-2,-1,-1
43,5,5,-2,-2,-1,-1,-1,-2,-2,-1,-1,-1,-2,-2,-1,-2,11,-2,16,-2,-2,-2,-2,-2,-1,-1,-1,-2,29,-1,-1,-2,-2
44,8,-2,-1,-2,-1,-2,-2,-2,4,-1,-2,-2,-1,-1,-2,12,-2,-1,-2,15,-1,-2,-2,-2,-2,-2,28,-2,-1,28,-2,-2,-2
45,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,14,-2,-2,-1,-1,-2,-2,-1,-1,-1,-2,-2,-1,-2,-2,-2
46,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,-2,-1,-2,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1
47,-2,-2,-2,-2,-2,-2,-1,-1,7,-2,-1,-2,-2,-2,-1,-2,-1,-2,-1,-1,-2,19,-2,-2,-2,-1,29,-2,-1,-1,-1,-2,-2
48,-1,-2,-2,-2,7,-2,-2,-1,7,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,28,-1,-2,-2
49,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,21,15,-1,-1,-2,-2,-2,-2,-1,-2,-1,-1,-1,-1,-1
50,8,-2,-1,-1,-1,-2,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-1,-2,16,-2,-2,-2,-2,-2,-1,-1,-1,-2,-1,-2,-1,-2,-2
51,-2,-2,-2,-2,7,-2,-2,-1,4,-2,-2,-2,-1,-1,-2,-2,-2,-2,13,-2,-2,-2,-2,-2,-2,-2,28,-2,29,-1,-2,-2,-2
52,-1,-2,-2,-2,-2,0,-1,-2,-2,-1,-2,-2,-2,-1,-1,22,-1,22,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2
53,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,14,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-1,-1
54,8,-2,-1,-2,-2,-2,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,11,-1,16,-2,17,-2,-2,-2,-2,-1,-1,-2,29,-1,-1,-2,-1
55,-2,-1,-2,-2,-2,-1,-1,-2,-1,-2,-2,-1,-1,-2,-2,19,11,-2,19,22,-2,-2,-1,-2,-2,-1,-1,-1,-2,-2,-1,-2,-1
56,-2,-1,-2,-2,7,-2,4,-1,-2,-2,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,29,-2,-2,-1,-2,-1,-2
57,-2,-1,-2,-2,7,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1,18,17,19,-2,-1,-2,-1,-1,-1,-2,-2,-1,-2,-2
58,-2,-2,-2,-1,3,-1,-2,-2,-2,-2,-2,-2,15,-1,-2,-1,-2,15,13,-1,17,19,-2,-1,-2,27,-2,-1,-1,28,-1,-2,-1
59,-2,-1,-1,-1,-1,-2,-2,-2,4,-2,-2,-2,-2,-1,-1,-2,-2,20,-1,18,-1,-2,-2,-1,-1,-2,24,-2,-2,-2,-2,-2,-1
60,-1,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-1,-2,15,-2,-2,-2,-1,-2,-2,-2,-1,-1,-2,-1,28,-2,-2,-1
61,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-1,-2,-1,12,11,-2,19,22,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2
62,-2,-2,-2,-2,8,-1,-1,-2,6,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,28,-1,-1,-2,-2,-1,-2
63,5,-1,-2,-2,6,-1,-1,-2,-2,-2,-1,-2,-1,-1,-1,-1,-1,-2,13,-1,-1,-1,-2,-2,-2,-1,-1,-2,-2,-2,-1,-2,-2
64,-1,-1,-1,-2,8,-2,-1,-1,-1,-2,-2,-1,15,-1,-2,19,-1,-1,-1,18,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2
65,8,-2,-2,-2,-2,0,-2,-2,-1,-1,-2,-1,15,-2,-2,-1,-2,-1,-1,15,17,-1,-1,-2,-1,-2,-1,-2,29,-1,-1,-2,-1
66,-1,-2,-2,-2,-2,0,-1,-1,6,-1,-2,-2,-2,-1,-2,-2,-2,20,-1,-2,-1,-2,-2,-1,-2,-2,28,-2,-1,-2,-2,-1,-2
67,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,12,-2,-1,-1,-2,17,-1,-2,-1,-1,-1,-1,-2,-1,-2,-2,-2,-1
68,-2,-2,3,-1,8,-2,8,-2,-1,-2,-2,-1,-1,-2,-1,-2,-1,14,19,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,-2,-2
69,5,5,-2,-2,-2,-1,-2,-1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,19,-2,-2,-1,-2,-2,-2,29,-1,-2,-2,-2
70,-2,-1,-2,-2,6,-2,8,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,15,19,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2
71,8,-2,-1,-2,-2,0,8,-1,-1,-2,-1,-2,-2,-1,-2,-2,-1,20,16,-2,-1,-2,-2,-2,-2,-1,28,-1,-1,28,-1,-2,-2
72,-2,-2,-2,-1,-2,-2,8,-2,-1,-1,-1,-1,-2,-2,-1,-1,11,-1,-2,-1,-2,-2,-2,-2,-1,27,24,-1,-2,-1,-2,-1,-2
73,-1,-2,-2,-2,-1,0,-1,-2,-1,-2,-2,-2,-1,-1,-2,-1,-1,15,16,-2,17,-2,-2,-1,-1,-2,-1,-2,-1,28,-1,-2,-2
74,5,0,-1,-1,-1,-1,-1,-1,4,-1,-2,-2,-2,-2,-1,19,-2,-2,-2,21,-2,-1,-2,-1,-2,-1,-2,-2,-1,-1,-2,-1,-2
75,-1,-2,3,-1,3,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-1,-2,-1,-1,21,-2,-1,-2,-1,-2,-2,28,-2,-1,-2,-1,-2,-1
76,-2,5,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,16,15,-1,-2,-2,-2,-2,27,-1,-1,-2,-1,-1,-2,-2
77,8,-2,-2,-1,-2,-2,8,-2,-1,-1,-2,-2,-1,-2,-1,-2,-2,-1,-2,-1,-1,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,-2
78,-2,-2,-2,-2,-2,-1,-1,-1,6,-1,-2,-2,-1,-2,-2,-2,-1,20,-1,18,-1,-2,-2,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2
79,6,-2,-1,-2,6,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,18,-2,19,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2
80,-2,5,-2,-2,6,-1,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,-1,17,19,-1,-2,22,-2,-1,-2,-1,-1,-1,-2,-2
81,5,-1,3,-1,-1,-1,4,-1,-2,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,27,-1,-1,29,-1,-2,-2,-2
82,-1,-2,3,-1,-1,-1,4,-2,4,-2,-2,-1,-2,-1,-1,19,-2,-2,13,-1,-2,19,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2
83,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2
84,6,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,15,-1,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-1,-2
85,5,-1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-1,-1,-2,-2,-2
86,8,5,-2,-2,-2,-1,8,-2,-1,-2,-1,-1,-2,-1,-2,-1,-1,15,-1,-2,-2,-2,-2,-1,-2,27,-2,-1,-1,28,-2,-2,-2
87,-2,-1,-1,-2,-2,-1,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,11,-2,-1,18,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2
88,-1,-2,-2,-2,-1,0,-1,-2,-1,-1,-2,-2,-1,-1,-2,-1,-1,15,19,-1,17,-2,-2,-2,-1,-2,-2,-2,29,-1,-1,-2,-2
89,6,-1,-2,-2,6,0,-1,-2,4,-1,-2,-2,15,-1,-1,19,-1,-1,-2,-1,-2,19,-2,-2,-2,27,-2,-1,-2,-2,-1,-1,-2
90,-1,-2,-1,-2,-2,-2,-1,-2,-1,-2,-1,-2,15,-2,-2,-1,-2,15,-1,-2,-2,-1,-1,-1,22,-2,-1,-2,-2,-1,-1,-1,-2
91,-1,-1,-2,-2,-2,-1,8,-2,-1,-1,-2,-2,-1,-2,-1,12,-2,-1,19,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,-2,-2
92,-2,-1,3,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,15,-1,-1,-2,19,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1
93,-1,5,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,22,-2,-1,22,-2,-1,-2,-1,-2,-2,-2,-1,-1,-2,-2,-1,-2,-1
94,5,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2
95,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,-2,-1,-2,-2,19,-2,-2,-1,21,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2
96,6,-1,-1,-2,-1,-2,4,-2,-1,-1,-1,-2,-2,-2,-1,-2,-2,14,-1,22,17,19,-1,-1,-1,-1,-1,-2,-2,-1,-2,-1,-1
97,-1,-1,-1,-2,-2,0,-2,-1,-2,-1,-1,-2,-2,-2,-1,-2,-2,-2,19,-1,-1,19,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2
98,-2,-2,-2,-1,-1,-2,8,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,22,-2,-2,-2,-2,-1,-2,-2,-2,28,-1,-1,-2,-1,-1,-1
99,-1,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,15,-2,-1,19,-1,22,-1,-1,-2,19,-1,-2,-1,-1,28,-1,-1,28,-2,-1,-2
100,-1,5,-2,-2,-1,-1,4,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,17,19,-2,-1,-1,-1,-2,-2,29,-1,-2,-2,-1
101,-1,-2,-2,-2,-1,-2,8,-1,-1,-2,-2,-2,-1,-2,-2,-1,-2,-1,15,15,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2
102,-2,-1,-2,-2,8,-1,-1,-2,6,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,-1,28,-1,-1,-2,-2,-1,-1
103,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,15,21,-1,-2,19,-2,-1,-2,-1,-2,-2,-2,-1,-1,-2,-2
104,-1,-1,-2,-2,7,0,-2,-1,7,-2,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,28,-2,-1,-1,-1,-1,-2
105,5,0,-1,-1,-1,-1,4,-1,4,-1,-2,-2,-2,-2,-1,19,-2,14,-2,21,-2,-1,-2,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2
106,-1,-1,-2,-2,7,0,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,-2
107,6,5,-2,-2,6,-1,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,-1,-2,19,-1,-2,22,-1,-1,-2,-1,-1,-1,-2,-2
108,-1,-1,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,19,11,-2,22,-1,-2,19,-1,-2,-1,27,-1,-1,-2,-2,-2,-1,-1
109,-1,-1,-2,-2,8,-2,-1,-1,-1,-2,-2,-1,15,-1,-2,19,-1,-1,-1,18,-2,-2,-2,-2,-1,-1,24,-1,-1,-1,-1,-2,-2
110,5,0,-2,-1,-1,-1,-1,-1,4,-2,-2,-2,-2,-2,-1,19,-2,-2,-2,21,-1,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1
111,-1,-1,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1,-2,-2,-2,19,11,-2,-2,-1,-2,19,-1,-1,-1,27,24,-1,-1,-2,-2,-1,-2
112,-1,-2,3,-1,3,-1,-2,-2,4,-2,-2,-1,-2,-1,-1,19,-2,-2,13,-1,-2,19,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1
113,8,-2,-1,-2,-1,-2,4,-2,-1,-2,-2,-2,15,-2,-2,22,-2,-1,15,15,17,-1,-1,-2,-2,-1,28,-1,-1,-2,-2,-2,-1
114,-1,5,-2,-2,-1,0,-1,-2,-1,-2,-1,-2,-2,-2,-2,-1,-1,15,16,-2,17,-2,-2,-1,-1,-2,-1,-2,-1,-1,-1,-2,-1
115,-1,-2,-2,-2,-1,-1,4,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,19,-1,17,19,-2,-1,-2,-1,-2,-2,29,-1,-1,-1,-2
116,-1,-2,3,-1,-1,0,4,-2,-1,-2,-2,-2,-2,-1,-1,19,-2,-2,13,-1,-2,19,-2,-2,-1,-2,-1,-2,-2,-2,-1,-2,-1
117,8,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-1,15,-2,-2,-1,-2,-1,-1,18,17,-1,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2
118,-1,-2,-2,-2,-1,0,-1,-2,-1,-2,-2,-2,15,-1,-1,-1,-1,-2,16,-2,-2,-2,-2,-1,-1,-2,-1,-2,-1,28,-1,-1,-2
119,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,15,21,-1,17,-1,-2,-1,-2,-1,-2,-2,-2,-1,-1,-2,-1
120,-2,-1,-2,-2,6,-2,8,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,15,19,-1,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2
121,-2,-1,-2,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,14,-2,-2,-1,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,-1
122,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,15,21,-1,17,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1
123,6,-1,-1,-2,-1,-2,4,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,14,-1,22,-2,19,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1
124,-1,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,19,-1,22,-1,-1,-2,19,-1,-2,-1,-1,28,-1,-1,28,-2,-1,-2
125,6,0,-2,-2,-1,-1,4,-1,6,-2,-1,-2,-1,-2,-2,22,-1,22,-1,15,-1,-1,-1,-1,-1,-1,24,-2,-2,-2,-2,-1,-2
126,5,5,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,19,-2,-2,-1,-2,-2,-2,29,-1,-2,-2,-2
127,6,-2,-1,-2,6,0,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,14,-2,-2,-2,-2,-2,-2,-2,27,-2,-1,-2,-2,-2,-1,-1
128,-1,-1,-1,-1,-1,-2,-2,-2,4,-2,-2,-2,-2,-1,-1,-2,-2,20,-1,18,-1,-2,-2,-1,-1,-2,24,-2,-2,-2,-2,-2,-1
129,-2,-2,-1,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,22,-2,-1,22,-2,-1,-2,-1,-2,-2,-2,-1,-1,-2,-2,-1,-2,-1
130,-1,-2,-2,-2,-2,0,-1,-2,-1,-1,-2,-2,-1,-1,-2,12,-1,15,19,15,17,-2,-2,-2,-1,-2,-2,-2,29,-1,-1,-1,-1
131,-1,-2,-2,-2,-1,0,-1,-1,6,-1,-2,-2,-2,-1,-2,-2,-2,20,-1,18,-1,-2,-2,-1,-2,-2,28,-2,-1,-2,-1,-2,-2
132,6,-2,-2,-2,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,-1,19,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2
133,-2,-2,-1,-1,3,-1,-2,-2,-1,-2,-2,-2,15,-1,-2,-1,-2,15,13,15,17,-2,-2,-1,-2,27,-1,-1,-1,28,-1,-1,-1
134,5,-1,-2,-2,7,-1,-2,-1,-2,-2,-2,-2,15,-1,-1,-1,-1,-1,21,-2,-2,-1,-2,-1,-2,-2,-2,-2,29,-1,-2,-1,-1
135,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-1,-1,-2,-2,-1,-2,-2,-1,-2,-1,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1
136,-2,-2,-2,-1,3,-2,8,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,22,-2,-2,-2,-2,-1,-1,-2,27,28,-1,-1,28,-1,-1,-1
137,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,15,-1,-2,-1,-1,15,13,-1,17,19,-2,-2,-2,-2,-2,-1,-1,28,-1,-2,-1
138,-2,5,-2,-2,6,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-1,-2,-1,17,-1,-1,-2,22,-2,-1,-2,-1,-1,-1,-2,-2
