Total population supplied (inhab),Benefit wastewater (Total with PV summed),Total benefit reclaimed wastewater (total PV),Total benefit freshwater management (total PV),Total benefits of energy savings (total PV),Total benefits of environmental savings (total PV),Total benefits  (ILS),Total costs with wastewater (ILS PV),Total costs with reclaimed ww management (ILS),Total costs with costs freshwater in the buffer (ILS),Total costs (ILS),Costs - benefits (ILS),Coverage (region),Coverage (town),Benefits/costs,Onsite construction costs ,Onsite OeM costs (year) ,Onsite OeM costs (total) ,Benefits onsite treatment (connection fee) ,Benefits onsite treatment (sanitation fee) ,Population supplied with onsite treatment (inhabitants),Total wastewater pumping costs (ILS PV),Total land purchase costs at each WWPS (ILS) ,Centralization degree Eggiman,Centralization degree Huang,Number activated,Number WWTP,Number WWPS,idx_evaluation
43204.62622999999,23704194.745582364,41653900.13285837,2299.397642763775,33690100.631782405,26714948.587816637,152305193.94156918,117780137.82659872,14092102.378218172,5794.042325190157,197771341.0467484,45466147.10517922,0.5087985188718128,0.5087985188718128,0.7701075046336865,14295894.235685488,5045609.730241937,50855870.85217667,10427593.442500003,16112157.003386619,41710.37377000001,741541.7117441505,0.0,0.998403349188768,0.2559923347952981,13,10,3,12
55440.08774000001,28976702.60899733,48922302.45776421,1636672.9892523338,36298313.49550407,31376576.76203538,165965058.98554623,186675005.78925145,16398739.788122425,6158546.078546843,256273782.08741337,90308723.10186714,0.6528892155685098,0.6528892155685098,0.6476084195336712,10102288.476209674,3565513.579838708,35937638.42873849,7368728.064999997,11385762.60699293,29474.91225999999,1001563.526544506,0.0,0.9982391563657959,0.19281498731247704,20,14,6,13
51439.35639999999,27816491.662304632,48317862.39727337,377827.78655312455,38043577.46061303,30988915.940625485,166844777.52069056,129324090.08141476,13956351.674923377,1429723.2116065691,197842133.51081237,30997355.99012181,0.6057746734970263,0.6057746734970263,0.8433227774081411,11473506.87903226,4049473.016129033,40815577.84647717,8368910.900000002,12931191.3733209,33475.64360000001,842883.817358214,0.0,0.998289144909051,0.19498824197985382,17,12,5,14
32201.206930000008,16556052.063119957,27552781.81427221,1578873.2733677847,21524062.992229473,17671121.96629499,118423970.42347923,61212370.5865547,10145951.433991676,5998125.534608065,160018616.7609646,41594646.33748537,0.37921694553376917,0.37921694553376917,0.7400637052148792,18067227.46350806,6376668.516532256,64271921.11197148,13178448.267499996,20362630.04669481,52713.79306999999,323020.63033063174,0.0,0.9976672633678192,0.5887310591123693,13,10,3,15
19314.184060000007,10428235.661639553,18091354.393833134,136347.0517888117,13575347.040177545,11602985.578149205,95575187.5532383,75082839.85482034,5687789.278304016,497963.40288004454,183949842.75982738,88374655.20658907,0.22745314797150099,0.22745314797150099,0.5195719991890685,22484150.624596775,7935582.573387097,79984577.49715945,16400203.985,25340713.84265006,65600.81594,212522.10206674584,0.0,0.9970192027799001,0.31365287562763094,11,8,3,16
42082.94660999999,23306416.92920003,41256569.82502164,1715249.960188869,32272578.911949206,26460118.698841453,152264394.44339117,123829062.73756415,14084393.569809739,6494705.3055394245,212123778.40018135,59859383.95679018,0.4955890786080197,0.4955890786080197,0.7178091753397742,14680340.879637098,5181296.781048387,52223492.11126179,10708013.347500002,16545446.770689962,42832.05339000001,811783.7963691492,0.0,0.9984013903301164,0.20758939827712136,16,10,6,17
63519.05621999999,33777062.16866675,57867536.6671379,431139.9669618761,46953736.37842423,37113649.91118056,189757076.6624682,134624510.19559065,19293470.809903428,1562558.6022644334,189695998.08300084,-61078.579467356205,0.7480310453983394,0.7480310453983394,1.0003219813811814,7333287.182661293,2588219.005645162,26087259.721914325,5348985.945000002,8264965.625096898,21395.94378000001,794911.5706667274,0.0,0.9988799477050829,0.18266585361669374,14,10,4,18
41807.08056999999,23274240.875707302,41365221.79238539,160563.05568911857,32283408.1536113,26529803.211283986,151042227.06182513,136866180.06767675,13436282.083756793,588521.8620838536,218654578.35913867,67612351.29731354,0.49234034705293517,0.49234034705293517,0.6907800796822982,14774891.740120972,5214667.672983872,52559845.07180112,10776979.857500002,16652010.115648033,43107.91943000001,428857.53369914397,0.0,0.9988877551709798,0.36149371888097126,11,7,4,19
51959.89115000001,26923737.558115117,45115769.92290115,36396.367278835976,35451579.45347869,28935237.04012781,157431613.3472454,123653065.5405208,10858354.811651465,118585.91303123835,186688941.88425574,29257328.537010342,0.6119047418006243,0.6119047418006243,0.8432830126856178,11295097.791330641,3986505.102822579,40180909.64220634,8238777.212499997,12730115.792843815,32955.10884999999,582928.1855152573,0.0,0.9983262277864342,0.33629720012579367,16,11,5,20
50237.38910000001,26303772.65729618,44476946.52489402,631174.8381441194,34694099.189612,28525524.283818774,156696415.41149858,111878785.46016987,13536424.32511942,2373014.843670923,182726899.6868378,26030484.275339216,0.5916197267856093,0.5916197267856093,0.8575443225931653,11885471.47782258,4194872.2862903215,42281090.81728886,8669402.724999998,13395495.19273346,34677.61089999999,772112.7627661469,0.0,0.9983402545746567,0.2960604260514826,15,11,4,21
68505.33868999999,36484020.92662066,62584438.37460983,1441744.0800451345,50598655.02363948,40138859.70442855,201688965.13509336,166379553.21573177,21440697.030482423,5424923.998793964,219457616.1387416,17768651.00364825,0.8067519129717952,0.8067519129717952,0.9190337919627503,5624279.078024197,1985039.6745967753,20007675.33062844,4102415.327500003,6338831.698249704,16409.66131000001,580487.4850808419,0.0,0.9989158024149657,0.2159619255019495,17,11,6,22
70057.26521,37414270.5658574,64328313.68233459,1327728.8136299597,52665826.073023915,41257303.33253627,206447219.4987781,158595225.73274976,20484462.603801265,5039290.99657413,207999437.31473824,1552217.815960139,0.825028148265913,0.825028148265913,0.9925373941583728,5092368.778830646,1797306.6278225807,18115470.4055804,3714433.6975000002,5739343.333895985,14857.734790000002,672618.7972020471,0.0,0.9985597446466938,0.25997466779648154,21,14,7,23
31433.535939999994,17493553.508661084,31083474.29600519,1838487.1638689402,21966178.924935244,19935550.214983325,126346781.15983212,110722285.42930074,11751649.875246888,6955421.436128076,213419743.11624342,87072961.9564113,0.37017648165812866,0.37017648165812866,0.5920107451868442,18330340.504435483,6469531.942741935,65207913.125365585,13370366.015,20659171.03637833,53481.464060000006,452132.7457666405,0.0,0.9983979176792611,0.2576696519864993,12,8,4,24
60225.71563000001,31641115.46168173,53658062.8363269,389893.6798471769,42862473.83918708,34413881.663472936,178674887.4215968,182600460.61806923,15511190.691227514,1430900.314729984,238762641.10301057,60087753.68141377,0.7092470780191958,0.7092470780191958,0.7483368696047812,8462053.110685479,2986606.980241934,30102704.528063092,6172321.092499997,9537138.84858095,24689.284369999987,655331.8402352572,0.0,0.998430151379824,0.1463528431541093,18,13,5,25
26013.349789999997,14139435.372997098,24662306.12838263,96089.92776666099,18944653.175361782,15817300.1369686,111138113.41923738,73321055.07688083,8184928.423312741,363262.41875337384,174984245.990174,63846132.57093662,0.3063457550491668,0.3063457550491668,0.6351321102671048,20188065.596169356,7125199.62217742,71816539.75525726,14725412.552500002,22752916.125260606,58901.65021000001,1110394.7198004553,0.0,0.9968903144443801,0.3519938314778569,18,11,7,26
38717.62468999999,21904820.89362414,39410153.296608396,488802.6881246811,28977861.858460676,25275909.71790756,145452317.69710052,138891290.22175214,15298338.081459539,1861657.2798792345,228636698.92970884,83184381.23260832,0.4559574243655419,0.4559574243655419,0.6361722259724272,15833777.828024197,5588392.174596775,56326701.01279927,11549343.827500002,17845425.414875064,46197.37531000001,424934.50579444214,0.0,0.9984512150418635,0.38288202011545436,13,9,4,27
50200.68492000001,26046886.7768139,43697378.9646052,1430730.854265359,35405857.18599051,28025544.516560037,156694650.5925773,129468854.93068121,14070243.572707495,5414962.515370791,203810024.89139402,47115374.29881671,0.5911874806571278,0.5911874806571278,0.7688270028722901,11898051.539516127,4199312.308064516,42325842.82665968,8678578.77,13409673.524342319,34714.31507999999,632069.5064587339,0.0,0.9984890334622951,0.18089199060083208,18,11,7,28
35253.22965999998,19960037.15583164,35931654.9291203,488802.6881246811,27855719.80096173,23044956.439730782,138880288.26916295,116824422.61111902,15375233.264017582,1861657.2798792345,212461090.65833098,73580802.38916802,0.41515903739033133,0.41515903739033133,0.6536739872643462,17021171.285887104,6007472.218548389,60550705.98571379,12415442.585000003,19183674.67039384,49661.77034000002,827900.231714257,0.0,0.9982929720920494,0.2715364302705206,13,9,4,29
58123.494880000006,30712015.46231265,52336292.4947839,376179.1036416214,40439923.023258284,33566157.28216423,174477642.12687418,169884796.87729666,15589380.896736212,1433609.416736574,229155605.7121043,54677963.58523011,0.6844903124300772,0.6844903124300772,0.76139373324376,9182572.319354836,3240907.877419354,32665862.258422755,6697876.279999998,10349198.4807135,26791.505119999994,399383.94355727604,0.0,0.9980421996805168,0.2807539870004258,20,15,5,30
70443.37719,37626752.97659132,64702586.01599785,1597460.5757157279,50251518.340671234,41497344.86813712,204883761.94309685,197887813.68524432,17615182.75602562,6051506.99666351,244259639.78369272,39375877.84059587,0.8295751891891892,0.8295751891891892,0.8387949893176552,4960032.011491936,1750599.5334677421,17644698.767387096,3617905.7025,5590193.4634835785,14471.62281,100405.5668802143,0.0,0.9990924457087295,0.2031601665332508,11,10,1,31
51806.45911000001,27251532.264552496,46262824.28831002,577740.2871512882,34624286.835561074,29670906.40846041,159453809.83505294,148745446.0837156,12697475.244367205,2129900.4952768562,216388366.2344893,56934556.399436355,0.6100978520873817,0.6100978520873817,0.7368871654692415,11347685.38568548,4005065.430241934,40367983.487524845,8277135.222499997,12789384.528517626,33108.54088999999,1099875.5379193253,0.0,0.998385758743867,0.30741912747367833,15,11,4,32
61680.28059,32632423.574541498,55667908.04420623,1617670.524827878,42772117.19902481,35702906.49012082,183176965.63201204,190591019.13256028,17884215.3052682,6123399.278275962,251147652.04583365,67970686.41382161,0.726376736618972,0.726376736618972,0.7293596581129209,7963512.701008064,2810651.541532258,28329208.846634664,5808679.852499999,8975259.946790794,23234.719409999998,256296.78208645975,0.0,0.9983610923677476,0.23640393387357336,16,14,2,33
52081.39422999999,27834069.37798576,47884854.18835702,1215104.538458256,39309093.915091686,30711203.84158059,167845908.08942187,117269454.6334156,15520195.464771977,4610373.459260258,188968224.0056272,21122315.916205317,0.6133356206795029,0.6133356206795029,0.8882229219893799,11253453.590524195,3971807.149596775,40032765.56230205,8208401.442500003,12683180.785448538,32833.60577000001,281981.29535311565,0.0,0.9985584222919727,0.28294631816802146,14,11,3,34
59203.789600000004,31161271.7041203,52926909.83346574,1343305.0507073028,43511516.59671296,33944952.82802266,179247653.7572979,132593396.18329322,14837915.917481167,5098639.276237547,192818675.30978787,13571021.552489966,0.6972123841488548,0.6972123841488548,0.9296177015494667,8812310.01612903,3110227.064516128,31348700.03241261,6427802.599999999,9931895.144268965,25711.210399999996,127713.88423430853,0.0,0.9983465341491746,0.19462708640215398,15,14,1,35
49032.09220000001,25556192.734612342,43043657.80541666,0.0,32577627.322515693,27606277.002526857,151615567.006964,126703350.53565201,9128478.54395955,0.0,192149661.23752102,40534094.230557024,0.5774255690985104,0.5774255690985104,0.7890493588721356,12298577.270161288,4340674.330645161,43750663.442624964,8970726.95,13861085.191892441,35882.90779999999,268591.44512320217,0.0,0.9989340633456798,0.6733885407102329,9,7,2,36
56969.3186,29904260.72437063,50674977.12092266,397136.1678069128,41700054.647120036,32500663.90316988,172958554.18456838,106675972.81515972,13417183.38657994,1505250.6677445574,165346432.1804,-7612122.004168361,0.6708981758228817,0.6708981758228817,1.0460374131076697,9578156.931451613,3380525.975806452,34073105.457920134,6986420.350000001,10795041.271178257,27945.6814,96762.92154404643,0.0,0.998591473966942,0.3157378562545555,12,11,1,37
33608.00393,18293161.55961717,31943263.910057925,377124.21082447655,23277237.75341724,20486980.81962047,127023720.53712156,120805865.21671683,10861906.227152027,1427950.3353215158,214105551.70261627,87081831.16549471,0.3957840655950068,0.3957840655950068,0.5932761646160032,17585059.13689516,6206491.460080645,62556667.085677266,12826749.0175,19819203.266084276,51306.99607,868103.7008534616,0.0,0.9977073169045549,0.2771325429833213,15,11,4,38
32493.84581999998,18467008.617563743,33337026.986821007,1489685.0773718685,23683427.051375233,21380878.12144722,131712901.97470611,138290674.41674024,12774235.616779486,5579103.089530483,239042736.4237333,107329834.44902718,0.38266320226108436,0.38266320226108436,0.5510014817652875,17966927.84395162,6341268.650806454,63915117.653958194,13105288.545000006,20249587.575127035,52421.15418000002,516677.8027732703,0.0,0.9974126840123038,0.21313699408051034,19,13,6,39
30629.99828999998,17425373.19150523,31480239.55085154,45772.260740288875,22200474.652922455,20190017.704242297,125882694.6227087,137188361.3606241,8183889.023880091,148756.3862736289,230869606.73235992,104986912.10965122,0.3607136346935168,0.3607136346935168,0.5452545114292184,18605746.55383065,6566734.077822583,66187635.99187833,13571250.427500006,20969566.834946893,54285.00171000002,555217.4158731103,0.0,0.9981244033508982,0.22409443799404477,12,9,3,40
30515.559430000012,15820667.220657546,26523126.498998955,1419799.826591251,20014059.108184155,17010747.09808431,115402032.92408104,74880757.69672431,8408495.637958242,5371623.399230492,173760727.10561565,58358694.1815346,0.35936594747688877,0.35936594747688877,0.6641433587805897,18644969.55020161,6580577.488306451,66327166.93726668,13599860.142499996,21013773.029064834,54399.44056999999,127713.88423430853,0.0,0.9982666198395224,0.35309894809844283,8,7,1,41
72568.81685,38870883.83761583,66996948.93609875,324660.7215576002,51858422.64598004,42968846.630439974,208875473.2375591,211518433.81620887,19772911.24197654,1185597.4450756384,252182637.7329609,43307164.4954018,0.8546053918624508,0.8546053918624508,0.8282706339947945,4231554.708669354,1493489.897177419,15053231.10399256,3086545.787499999,4769164.678366924,12346.183149999997,420909.41703796486,0.0,0.9989370751777675,0.23065347170701694,15,11,4,42
55892.30071999999,30117573.969532408,52164551.34655452,1580793.8166975277,40015790.91257724,33456010.19075799,175801473.86447522,151905704.40931568,15296621.700997999,6011005.5072906455,218999299.14854372,43197825.284068495,0.658214693752576,0.658214693752576,0.802749024987664,9947296.124193551,3510810.3967741947,35386272.35766535,7255674.820000002,11211078.808355538,29022.699280000008,452399.0490804877,0.0,0.9985939844901457,0.2568123290291015,17,12,5,43
16678.640109999993,9687911.893307002,17768557.626269862,17037.322339712286,12031422.656667048,11395958.168416599,94318766.70118052,85337621.12946616,6431013.566719118,42930.794095078636,199490170.3025267,105171403.6013462,0.1964157111228875,0.1964157111228875,0.4727990685362901,23387462.059072584,8254398.373790324,83197995.90202732,17059089.972500004,26358789.0616803,68236.35989,1093146.8511464589,0.0,0.9967687770695756,0.33758003032084155,14,8,6,44
35247.42871,18327163.46688089,30803383.412668675,1579635.5187333259,24935716.84455218,19755912.449386712,127004620.01416415,68880137.10020567,10702368.857918028,6006591.261914463,163283711.65436882,36279091.64020467,0.4150907226049579,0.4150907226049579,0.7778156114126158,17023159.514717743,6008173.946370968,60557778.86321054,12416892.8225,19185915.499442365,49667.57129,113676.05640239849,0.0,0.9978924827884651,0.5094230605628822,11,10,1,45
70211.22737,37628586.39309096,64884895.844406426,1311722.985565332,51615254.762764186,41614270.23832945,206410543.20164475,174572538.24912074,20261714.869648106,4946991.889310546,222748594.70332757,16338051.501682818,0.8268412809279867,0.8268412809279867,0.9266525047062901,5039599.490120971,1778682.1729838718,17927750.205127217,3675943.157500002,5679869.819988405,14703.772630000007,0.0,0.0,0.9988559648522601,0.20968783719393533,11,11,0,46
26758.253449999982,15140543.834116928,27242644.933450088,1391646.0892901088,21572386.59388583,17472214.041708764,119823791.97922596,79375626.25749144,10092865.92521603,5243100.841293725,185811683.31660816,65987891.3373822,0.31511809986457023,0.31511809986457023,0.6448668342079215,19932755.87399194,7035090.308467744,70908307.08059539,14539186.637500005,22465169.84927424,58156.74655000002,259027.33801963396,0.0,0.9972510916491752,0.257844447079448,14,11,3,47
21714.50494999998,12352675.151525036,22315117.663872648,372506.84174017655,18466372.818775065,14311918.433087382,108032216.80294761,55295852.31661501,7665492.667223255,1416315.4482502642,163782832.8925637,55750616.08961609,0.25572048460224905,0.25572048460224905,0.6596064733708281,21661459.99697581,7645221.175403227,77057957.61456758,15800123.762500007,24413502.1314473,63200.49505000002,685754.8489317931,0.0,0.9983670495147191,0.42346624019388046,9,6,3,48
39008.69120999998,21517502.51334531,37971326.4279862,375020.80567741964,30587633.105532225,24353110.515446093,144014160.89420056,97353490.98518382,14727223.747128574,1429195.1713603914,185410568.49304157,41396407.59884101,0.4593851641052816,0.4593851641052816,0.7767311327757748,15734017.125604844,5553182.514919356,55971814.685667895,11476577.197500005,17732990.328713305,45906.30879000002,194826.77809606318,0.0,0.9982053688792629,0.2543554202334082,12,10,2,49
49890.808229999995,26396945.674861304,45033391.35583317,1600446.0004259648,36670479.11423727,28882403.11156556,160869087.92588145,110782829.07461864,13322003.095849644,6052484.681247283,185082507.68920654,24213419.763325095,0.5875382232821056,0.5875382232821056,0.8691749962455412,12004259.276008066,4236797.391532258,42703663.677981675,8756047.9425,13529374.72645816,35024.191770000005,217267.8835012271,0.0,0.9987888260423188,0.3025560883146096,12,9,3,50
12509.640919999993,7338637.407675808,13554447.704546392,9269.094437641954,9468167.018358612,8693216.539345404,85134294.97212803,60958736.257466495,4200864.120270892,32025.22583750196,178859394.36027852,93725099.38815048,0.1473195656833303,0.1473195656833303,0.4759844752724649,24816352.910483874,8758712.791935485,88281097.90342829,18101339.770000003,27969217.437764157,72405.35908000001,570317.9427914895,0.0,0.9978588599051678,0.5294040094784511,9,4,5,51
65677.16404999999,35051491.45455906,60232294.24961448,111351.614633599,48828019.32900649,38630299.66155236,195094232.8616761,145770219.7105379,16342429.394376582,419454.9630129277,192902837.91215447,-2191394.949521631,0.7734459641994935,0.7734459641994935,1.011360096996186,6593613.128024196,2327157.574596775,23455961.002493836,4809458.987500002,7431317.564810097,19237.835950000008,321159.7137090382,0.0,0.9990149778181304,0.2936295530542993,12,9,3,52
51809.679829999994,27695983.76135266,47657438.742674485,1568783.5786664702,39205554.493038185,30565349.745803088,167757580.77168727,106111923.60913934,17492009.22557197,5965298.92437236,181393545.91160458,13635965.139917314,0.6101357808396631,0.6101357808396631,0.9248266245009494,11346581.509879034,4004675.8270161296,40364056.58623949,8276330.042500002,12788140.407652399,33105.320170000006,113676.05640239849,0.0,0.9990073605974462,0.30828581540019573,9,8,1,53
49207.963419999985,27031153.592219032,47546218.914406344,1592048.268383881,35459068.12667651,30494018.32222325,164842414.8713668,157681134.11765495,15227067.158762904,6031962.064118016,235163523.14406753,70321108.27270073,0.5794967134193015,0.5794967134193015,0.7009693198480441,12238298.827822585,4319399.586290324,43536230.35937682,8926759.145000003,13793148.502457762,35707.036580000015,448830.6163322291,0.0,0.9985794533996376,0.19153466024576798,16,11,5,54
49691.94387,26681108.850651525,46077847.48805276,1782062.2685454898,35112253.252655186,29552270.561803795,161617499.81116796,142725374.95720652,15421187.272198081,6775893.577452225,220256647.32199568,58639147.51082772,0.5851963006535948,0.5851963006535948,0.7337689998290835,12072418.431653226,4260853.564112904,42946131.42149864,8805764.032499999,13606193.356959196,35223.05613,315641.6619870156,0.0,0.9984483532159474,0.17586150447978152,16,12,4,55
29733.14898999998,16963756.27634603,30711260.629930787,1207319.842607275,23399750.696420778,19696829.016700704,127090386.88476263,112268340.0492714,13752562.514316041,4583355.005321649,217376864.54276627,90286477.65800364,0.3501519047282574,0.3501519047282574,0.5846546142437303,18913134.418750007,6675223.912500002,67281130.20092496,13795462.752500005,21316007.67025705,55181.85101000002,578342.3541822175,0.0,0.9974980620589282,0.33929881630799485,14,11,3,56
57021.16302000001,30174879.405224174,51486197.645439565,1863600.645773704,40407835.735071085,33020944.466015786,174701931.6107927,137024261.83919063,16058546.810418965,7045043.005102562,203973396.07169423,29271464.46090153,0.6715087207207208,0.6715087207207208,0.8564937142556917,9560387.674596772,3374254.473387096,34009893.53029595,6973459.244999998,10775014.468268367,27893.836979999993,275263.21208933264,0.0,0.9987464163082842,0.31248236108478,14,10,4,57
69727.20899,37304454.18474573,64234126.31523171,314860.5901153191,50509337.15505332,41196895.76777642,203223461.3827589,183742823.4443187,16037122.310366387,1145727.0579364721,225831924.17965013,22608462.796891242,0.8211412470117176,0.8211412470117176,0.8998881009449039,5205492.886491936,1837232.783467742,18517895.389610402,3796947.7525,5866839.617336368,15187.79101,1182863.090926225,0.0,0.9989901117015536,0.1866043064918399,18,10,8,58
53145.42163000002,27740318.036195993,46780983.18927622,175909.35263861794,35722397.011785604,30003230.353048533,160637393.8316115,145123409.38577566,12192316.205697432,603576.8119732839,207936560.40953395,47299166.57792243,0.6258661205911796,0.6258661205911796,0.7725307830197534,10888766.780040314,3843094.1576612876,38735437.46028205,7942394.592499995,12272161.296166562,31769.57836999998,393053.76576521725,0.0,0.9984570979091228,0.21367837121058617,15,11,4,59
36899.33493,19944137.19286688,34629835.285831705,1596595.0118410222,26292211.46154751,22210027.543993827,135224529.08379906,122279078.09304267,13228776.33725701,6035378.41734073,217188666.11358935,81964137.02979028,0.4345443670729553,0.4345443670729553,0.6226131938812904,16456981.979637098,5808346.581048387,58543672.49611175,12003916.2675,18547806.32021813,48015.66507,644778.790200104,0.0,0.9977108543313188,0.24209590540714263,14,12,2,60
46083.92974000001,23945298.71947397,40222101.73533088,110858.13864133749,30008634.3264906,25796657.132369194,144791238.3585738,113984688.32362112,8904320.42221961,421248.05958551256,184318542.67918754,39527304.32061374,0.5427065858799978,0.5427065858799978,0.7855489537511573,13309036.177822579,4697306.886290322,47345245.695561595,9707767.564999998,14999920.741267823,38831.07025999999,354004.0003771192,0.0,0.9985110184463508,0.37842206244640547,13,9,4,61
68770.28813,36632671.35249929,62850207.305590525,118850.95186075858,51796351.3413641,40309312.0103289,201980056.21834934,166873828.19741854,17704685.32201718,451780.20879323775,210527714.2228343,8547658.004484951,0.8098720853794972,0.8098720853794972,0.9593988941739156,5533469.794153225,1952989.339112903,19684632.564881556,4036177.9675,6236485.289205776,16144.71187,279318.13557056733,0.0,0.999082372623074,0.3079859963635574,12,9,3,62
