0,10,11,33226786
0,10,12,899114
0,10,13,12019910
0,10,14,1070111
0,10,15,1088498
0,10,16,842115
0,10,17,1071490
0,10,18,932670
0,10,19,982314
0,10,20,774543
0,10,21,1811559
0,10,22,13084506
0,10,23,42400420
0,10,24,16613393
0,10,25,1236512
0,10,26,1474621
0,10,27,4930420
0,10,28,3584966
0,10,29,8094788
0,10,30,9482992
0,10,31,31258939
0,10,32,8923573
0,11,12,33010741
0,11,13,33010741
0,11,14,33010741
0,11,15,33010741
0,11,16,33230003
0,11,17,33010741
0,11,18,33320558
0,11,19,33370203
0,11,20,33162432
0,11,21,34199448
0,11,22,45472395
0,11,23,74788309
0,11,24,49001281
0,11,25,33624400
0,11,26,33862509
0,11,27,37318308
0,11,28,35972854
0,11,29,40482677
0,11,30,41870880
0,11,31,63646827
0,11,32,41311462
0,12,13,11803865
0,12,14,1130328
0,12,15,1148715
0,12,16,902332
0,12,17,1131707
0,12,18,992887
0,12,19,1042531
0,12,20,834760
0,12,21,1871776
0,12,22,13144723
0,12,23,42460637
0,12,24,16673609
0,12,25,1296729
0,12,26,1534838
0,12,27,4990637
0,12,28,3645183
0,12,29,8155005
0,12,30,9543208
0,12,31,31319155
0,12,32,8983790
0,13,14,11803865
0,13,15,11803865
0,13,16,12023128
0,13,17,11803865
0,13,18,12113683
0,13,19,12163327
0,13,20,11955557
0,13,21,12992572
0,13,22,24265519
0,13,23,53581433
0,13,24,27794406
0,13,25,12417525
0,13,26,12655634
0,13,27,16111433
0,13,28,14765979
0,13,29,19275801
0,13,30,20664005
0,13,31,42439952
0,13,32,20104586
0,14,15,1319712
0,14,16,1073329
0,14,17,1302704
0,14,18,1163884
0,14,19,1213528
0,14,20,1005757
0,14,21,2042773
0,14,22,13315720
0,14,23,42631634
0,14,24,16844607
0,14,25,1467726
0,14,26,1705835
0,14,27,5161634
0,14,28,3816180
0,14,29,8326002
0,14,30,9714206
0,14,31,31490153
0,14,32,9154787
0,15,16,1091716
0,15,17,1321091
0,15,18,1182271
0,15,19,1231915
0,15,20,1024144
0,15,21,2061160
0,15,22,13334107
0,15,23,42650021
0,15,24,16862993
0,15,25,1486113
0,15,26,1724222
0,15,27,5180021
0,15,28,3834567
0,15,29,8344389
0,15,30,9732592
0,15,31,31508539
0,15,32,9173174
0,16,17,1074708
0,16,18,935888
0,16,19,985532
0,16,20,777761
0,16,21,1814777
