Total population supplied (inhab),Benefit wastewater (Total with PV summed),Total benefit reclaimed wastewater (total PV),Total benefit freshwater management (total PV),Total benefits of energy savings (total PV),Total benefits of environmental savings (total PV),Total benefits  (ILS),Total costs with wastewater (ILS PV),Total costs with reclaimed ww management (ILS),Total costs with costs freshwater in the buffer (ILS),Total costs (ILS),Costs - benefits (ILS),Coverage (region),Coverage (town),Benefits/costs,Onsite construction costs ,Onsite OeM costs (year) ,Onsite OeM costs (total) ,Benefits onsite treatment (connection fee) ,Benefits onsite treatment (sanitation fee) ,Population supplied with onsite treatment (inhabitants),Total wastewater pumping costs (ILS PV),Total land purchase costs at each WWPS (ILS) ,Centralization degree Eggiman,Centralization degree Huang,Number activated,Number WWTP,Number WWPS,idx_evaluation
49228.58823000001,25672856.839776672,43260940.624139726,482383.65239746997,35586031.51802607,27745632.484551065,155454629.47684258,89397729.12245977,11680110.220735665,1837105.3024743001,159466386.96063843,4011757.4837958515,0.5797396011305425,0.5797396011305425,0.9748426137930492,12231229.84052419,4316904.649596773,43511083.31371629,8921602.942499997,13785181.4154516,35686.41176999999,809129.1607282135,0.0,0.9989460649902777,0.35470714372523154,12,7,5,0
70381.59787999999,37723597.97668642,65053985.44950515,324293.52916239726,51349762.639357485,41722716.74856111,205421764.85419658,190070969.44461957,19618100.524921965,1184672.1904612447,234370707.49915987,28948942.644963294,0.8288476462344696,0.8288476462344696,0.8764822491946138,4981206.3717741985,1758072.8370967759,17720023.92817376,3633350.530000003,5614057.980924011,14533.402120000013,795735.0392091321,0.0,0.9987196864025596,0.2260738390785707,16,12,4,1
46544.44253,24909796.43321125,42903635.757997885,1557787.1999867267,31878904.055657305,27516473.12375387,153181266.7756434,171835312.74127796,15004300.738901353,5878852.249613879,253227839.81793877,100046573.04229537,0.5481298066301595,0.5481298066301595,0.6049147948573701,13151199.132862903,4641599.693951612,46783759.98212356,9592639.3675,14822030.837536387,38370.55747,574414.9731591159,0.0,0.9979551909438619,0.16192436607365282,20,14,6,2
71119.55369999999,38065294.55809142,65566849.88022261,108218.40204003025,50393543.36087485,42051645.05672518,204963408.39513865,201385340.81905502,16264260.997450907,409867.74657801853,240113326.76765984,35149918.37252119,0.8375381699346404,0.8375381699346404,0.8536111308535024,4728277.965725809,1668803.9879032269,16820262.49032433,3448861.575000003,5328995.5621845545,13795.44630000001,505316.7485257784,0.0,0.9985056359720629,0.18319429165245937,21,15,6,3
27190.379610000007,14358918.816784102,24457102.88936819,1783220.807289586,18570103.212480366,15685691.957114162,111584438.09987035,93141945.29936868,11363603.331885355,6774371.503842661,201525438.0639691,89940999.96409875,0.3202070259671437,0.3202070259671437,0.5536990226735085,19784648.117540322,6982816.98266129,70381432.10445662,14431155.097499998,22298245.319333952,57724.62039,79437.70687547716,0.0,0.9972749175160367,0.3001670847658055,11,10,1,4
72490.76391,38771540.53872238,66744037.009144165,372458.8846089933,52028494.78687684,42806640.23189659,208628545.95418712,208063159.67271698,17229311.778341487,1380605.1364867755,247443473.1456881,38814927.19150096,0.8536862027910262,0.8536862027910262,0.8431361850120501,4258306.724395163,1502931.7850806457,15148398.082312187,3106059.022500002,4799315.480438148,12424.236090000006,1363691.7514355218,0.0,0.9986456908531671,0.20567377681038104,20,14,6,5
44907.425759999984,24570801.44149253,43082986.93657397,1897495.82773175,34470196.3938793,27631500.948268306,157109263.53021306,103942570.26993243,18516857.975827888,7121751.060894277,192363871.8003521,35254608.27013904,0.5288515075075073,0.5288515075075073,0.8167295764002473,13712273.429032264,4839625.916129034,48779712.209668614,10001893.560000004,15454388.42226721,40007.574240000016,290706.8549966314,0.0,0.9988651262129744,0.23758233189940037,11,8,3,6
7460.503330000001,4498575.625172323,8466957.917807665,127739.28877194083,3053307.770762424,5430328.126489338,70860164.34950483,62074250.29024652,4704146.448545194,455858.5513088385,188318884.10726404,117458719.75775921,0.08785848589766239,0.08785848589766239,0.3762775288597387,26546904.100604836,9369495.564919354,94437319.14967845,19363624.167499997,29919631.453001134,77454.49667,100405.5668802143,0.0,0.9904899742238983,0.3018352860370413,12,11,1,7
10905.053500000002,6063703.8303384455,10767160.241853718,7392.372710996592,6884579.816744089,6905575.021317142,77719945.90824664,58900735.390569,4522534.685489321,18627.365521525506,179466504.7230281,101746558.81478146,0.1284231702290526,0.1284231702290526,0.4330610106225246,25366312.308467735,8952816.108870966,90237510.2590816,18502486.625,28589048.000282243,74009.94649999999,420784.71389892756,0.0,0.9944264983760346,0.16141174064748445,15,9,6,8
63951.39663999999,34057349.78489921,58419787.96172621,1453617.4769557854,46199495.861695945,37467839.19226649,190936949.44694087,166841998.26512006,14927341.100437514,5523738.078436877,221780090.34429684,30843140.897355974,0.753122494730024,0.753122494730024,0.8609291715524404,7185105.990322583,2535919.7612903235,25560123.506714314,5240900.840000002,8097958.329397231,20963.60336000001,1741783.403265483,0.0,0.9990594294264986,0.24150560993306094,16,9,7,9
