idx_archive,idx_evaluation,idx_generation_birth,idx_generation
915,777,7,9
916,957,9,9
917,842,8,9
918,979,9,9
919,916,9,9
920,904,9,9
921,708,7,9
922,942,9,9
923,901,9,9
924,875,8,9
925,410,4,9
926,960,9,9
927,746,7,9
928,575,5,9
929,706,7,9
930,932,9,9
931,905,9,9
932,978,9,9
933,626,6,9
934,529,5,9
935,825,8,9
936,754,7,9
937,914,9,9
938,544,5,9
939,773,7,9
940,930,9,9
941,688,6,9
942,959,9,9
943,843,8,9
944,502,5,9
945,918,9,9
946,956,9,9
947,964,9,9
948,966,9,9
949,697,6,9
950,987,9,9
951,899,8,9
952,671,6,9
953,880,8,9
954,999,9,9
955,820,8,9
956,838,8,9
957,748,7,9
958,953,9,9
959,710,7,9
960,835,8,9
961,318,3,9
962,273,2,9
963,642,6,9
964,655,6,9
965,103,1,9
966,943,9,9
967,937,9,9
968,817,8,9
969,923,9,9
970,818,8,9
971,802,8,9
972,609,6,9
973,603,6,9
974,837,8,9
975,940,9,9
976,922,9,9
977,705,7,9
978,929,9,9
979,823,8,9
980,958,9,9
981,993,9,9
982,892,8,9
983,787,7,9
984,649,6,9
985,886,8,9
986,459,4,9
987,783,7,9
988,949,9,9
989,952,9,9
990,733,7,9
991,883,8,9
992,427,4,9
993,924,9,9
994,895,8,9
995,917,9,9
996,982,9,9
997,876,8,9
998,559,5,9
999,498,4,9
1000,1068,10,10
1001,906,9,10
1002,1032,10,10
1003,1013,10,10
1004,948,9,10
1005,1018,10,10
1006,375,3,10
1007,1033,10,10
1008,1038,10,10
1009,984,9,10
1010,1000,10,10
1011,1009,10,10
1012,777,7,10
1013,1092,10,10
1014,957,9,10
1015,921,9,10
1016,1039,10,10
1017,1056,10,10
1018,904,9,10
1019,1069,10,10
1020,1050,10,10
1021,979,9,10
1022,1066,10,10
1023,410,4,10
1024,960,9,10
1025,1099,10,10
1026,842,8,10
1027,871,8,10
1028,1011,10,10
1029,614,6,10
1030,1031,10,10
1031,996,9,10
1032,825,8,10
1033,932,9,10
1034,981,9,10
1035,1041,10,10
1036,1042,10,10
1037,544,5,10
1038,947,9,10
1039,1078,10,10
1040,959,9,10
1041,843,8,10
1042,942,9,10
1043,1070,10,10
1044,901,9,10
1045,697,6,10
1046,1043,10,10
1047,820,8,10
1048,502,5,10
1049,875,8,10
1050,987,9,10
1051,1004,10,10
1052,951,9,10
1053,838,8,10
1054,708,7,10
1055,899,8,10
1056,671,6,10
1057,941,9,10
1058,880,8,10
1059,1067,10,10
1060,1028,10,10
1061,746,7,10
1062,706,7,10
1063,1098,10,10
1064,916,9,10
1065,1029,10,10
1066,872,8,10
1067,1072,10,10
1068,642,6,10
1069,754,7,10
1070,564,5,10
1071,626,6,10
1072,807,8,10
1073,1022,10,10
1074,529,5,10
1075,978,9,10
1076,956,9,10
1077,575,5,10
1078,999,9,10
1079,964,9,10
1080,905,9,10
1081,1052,10,10
1082,1087,10,10
1083,958,9,10
1084,1047,10,10
1085,1074,10,10
1086,273,2,10
1087,886,8,10
1088,459,4,10
1089,823,8,10
1090,952,9,10
1091,103,1,10
1092,1060,10,10
1093,895,8,10
1094,1071,10,10
1095,1051,10,10
1096,937,9,10
1097,930,9,10
1098,876,8,10
1099,943,9,10
1100,1106,11,11
1101,1116,11,11
1102,1169,11,11
1103,1013,10,11
1104,984,9,11
1105,1092,10,11
1106,1000,10,11
1107,948,9,11
1108,1009,10,11
1109,1033,10,11
1110,957,9,11
1111,1198,11,11
1112,1197,11,11
1113,1180,11,11
1114,921,9,11
1115,1039,10,11
1116,1112,11,11
1117,1032,10,11
1118,1038,10,11
1119,1050,10,11
1120,1056,10,11
1121,904,9,11
1122,1069,10,11
1123,1164,11,11
1124,979,9,11
1125,1066,10,11
1126,1125,11,11
1127,960,9,11
1128,410,4,11
1129,1114,11,11
1130,375,3,11
1131,842,8,11
1132,1068,10,11
1133,906,9,11
1134,614,6,11
1135,1011,10,11
1136,996,9,11
1137,981,9,11
1138,1042,10,11
1139,1143,11,11
1140,1131,11,11
1141,1121,11,11
1142,1041,10,11
1143,1128,11,11
1144,1078,10,11
1145,544,5,11
1146,843,8,11
1147,1070,10,11
1148,959,9,11
1149,942,9,11
1150,777,7,11
1151,502,5,11
1152,901,9,11
1153,1099,10,11
1154,1166,11,11
1155,875,8,11
1156,708,7,11
1157,941,9,11
1158,1004,10,11
1159,1154,11,11
1160,951,9,11
1161,1156,11,11
1162,1067,10,11
1163,1043,10,11
1164,1118,11,11
1165,1018,10,11
1166,871,8,11
1167,1126,11,11
1168,746,7,11
1169,706,7,11
1170,1098,10,11
1171,1196,11,11
1172,872,8,11
1173,1072,10,11
1174,932,9,11
1175,1123,11,11
1176,1111,11,11
1177,564,5,11
1178,1184,11,11
1179,1159,11,11
1180,697,6,11
1181,947,9,11
1182,807,8,11
1183,273,2,11
1184,1028,10,11
1185,575,5,11
1186,1178,11,11
1187,999,9,11
1188,964,9,11
1189,987,9,11
1190,899,8,11
1191,1179,11,11
1192,880,8,11
1193,905,9,11
1194,838,8,11
1195,820,8,11
1196,671,6,11
1197,956,9,11
1198,1132,11,11
1199,1022,10,11
1200,1206,12,12
1201,1273,12,12
1202,1239,12,12
1203,1277,12,12
1204,1039,10,12
1205,1169,11,12
1206,1250,12,12
1207,1198,11,12
1208,1197,11,12
1209,984,9,12
1210,1092,10,12
1211,1292,12,12
1212,1296,12,12
1213,1235,12,12
1214,1032,10,12
1215,1200,12,12
1216,1164,11,12
1217,1240,12,12
1218,1066,10,12
1219,960,9,12
1220,921,9,12
1221,1265,12,12
1222,1294,12,12
1223,1013,10,12
1224,1234,12,12
1225,1281,12,12
1226,957,9,12
1227,1125,11,12
1228,1114,11,12
1229,375,3,12
1230,1267,12,12
1231,1106,11,12
1232,948,9,12
1233,1227,12,12
1234,1287,12,12
1235,1131,11,12
1236,1263,12,12
1237,1033,10,12
1238,1042,10,12
1239,1289,12,12
1240,1246,12,12
1241,1009,10,12
1242,842,8,12
1243,1011,10,12
1244,1180,11,12
1245,1212,12,12
1246,1232,12,12
1247,1256,12,12
1248,1230,12,12
1249,1166,11,12
1250,1121,11,12
1251,1128,11,12
1252,1264,12,12
1253,875,8,12
1254,1269,12,12
1255,942,9,12
1256,1259,12,12
1257,1143,11,12
1258,1208,12,12
1259,1099,10,12
1260,1050,10,12
1261,1000,10,12
1262,1038,10,12
1263,1018,10,12
1264,871,8,12
1265,1209,12,12
1266,1243,12,12
1267,951,9,12
1268,932,9,12
1269,1218,12,12
1270,1159,11,12
1271,1202,12,12
1272,564,5,12
1273,1217,12,12
1274,843,8,12
1275,544,5,12
1276,1274,12,12
1277,820,8,12
1278,959,9,12
1279,1280,12,12
1280,706,7,12
1281,947,9,12
1282,1291,12,12
1283,1297,12,12
1284,1219,12,12
1285,708,7,12
1286,996,9,12
1287,904,9,12
1288,979,9,12
1289,880,8,12
1290,838,8,12
1291,1112,11,12
1292,981,9,12
1293,964,9,12
1294,1132,11,12
1295,410,4,12
1296,1290,12,12
1297,1116,11,12
1298,906,9,12
1299,1216,12,12
1300,1369,13,13
1301,1206,12,13
1302,1316,13,13
1303,1032,10,13
1304,1239,12,13
1305,1039,10,13
1306,1365,13,13
1307,1277,12,13
1308,1169,11,13
1309,1334,13,13
1310,1356,13,13
1311,1305,13,13
1312,1363,13,13
1313,1092,10,13
1314,1360,13,13
1315,1304,13,13
1316,1250,12,13
1317,984,9,13
1318,957,9,13
1319,1398,13,13
1320,1364,13,13
1321,1240,12,13
1322,921,9,13
1323,1294,12,13
1324,1234,12,13
1325,1198,11,13
1326,1296,12,13
1327,1391,13,13
1328,1106,11,13
1329,1131,11,13
1330,1013,10,13
1331,1376,13,13
1332,1197,11,13
1333,1009,10,13
1334,1292,12,13
1335,1345,13,13
1336,1338,13,13
1337,1289,12,13
1338,1011,10,13
1339,1246,12,13
1340,1377,13,13
1341,1033,10,13
1342,1128,11,13
1343,1384,13,13
1344,1362,13,13
1345,1395,13,13
1346,1227,12,13
1347,1166,11,13
1348,942,9,13
1349,1346,13,13
1350,1336,13,13
1351,1232,12,13
1352,1265,12,13
1353,1281,12,13
1354,1164,11,13
1355,1143,11,13
1356,1125,11,13
1357,1366,13,13
1358,1380,13,13
1359,1114,11,13
1360,1066,10,13
1361,1208,12,13
1362,375,3,13
1363,1099,10,13
1364,1318,13,13
1365,1273,12,13
1366,1235,12,13
1367,1200,12,13
1368,1121,11,13
1369,1259,12,13
1370,1000,10,13
1371,1038,10,13
1372,1018,10,13
1373,871,8,13
1374,1267,12,13
1375,1243,12,13
1376,1269,12,13
1377,948,9,13
1378,842,8,13
1379,1263,12,13
1380,1202,12,13
1381,1315,13,13
1382,981,9,13
1383,1309,13,13
1384,1353,13,13
1385,1317,13,13
1386,1256,12,13
1387,1280,12,13
1388,1218,12,13
1389,1331,13,13
1390,1230,12,13
1391,1314,13,13
1392,1349,13,13
1393,960,9,13
1394,1291,12,13
1395,996,9,13
1396,880,8,13
1397,979,9,13
1398,1264,12,13
1399,706,7,13
1400,1369,13,14
1401,1206,12,14
1402,1316,13,14
1403,1032,10,14
1404,1039,10,14
1405,1239,12,14
1406,1277,12,14
1407,1169,11,14
1408,1431,14,14
1409,1356,13,14
1410,1365,13,14
1411,1304,13,14
1412,1473,14,14
1413,1471,14,14
1414,1481,14,14
1415,1363,13,14
1416,1465,14,14
1417,1234,12,14
1418,1305,13,14
1419,1398,13,14
1420,1092,10,14
1421,1423,14,14
1422,1449,14,14
1423,957,9,14
1424,1240,12,14
1425,1422,14,14
1426,1424,14,14
1427,1364,13,14
1428,1470,14,14
1429,1250,12,14
1430,984,9,14
1431,1426,14,14
1432,1391,13,14
1433,1485,14,14
1434,1452,14,14
1435,1131,11,14
1436,1013,10,14
1437,1345,13,14
1438,1334,13,14
1439,1009,10,14
1440,1338,13,14
1441,1401,14,14
1442,1033,10,14
1443,1289,12,14
1444,1377,13,14
1445,1432,14,14
1446,1491,14,14
1447,1474,14,14
1448,1362,13,14
1449,1125,11,14
1450,921,9,14
1451,1495,14,14
1452,1227,12,14
1453,1468,14,14
1454,1336,13,14
1455,1346,13,14
1456,1376,13,14
1457,1294,12,14
1458,1420,14,14
1459,1360,13,14
1460,1380,13,14
1461,1208,12,14
1462,1066,10,14
1463,1099,10,14
1464,1114,11,14
1465,1409,14,14
1466,1198,11,14
1467,1296,12,14
1468,1273,12,14
1469,1235,12,14
1470,1200,12,14
1471,1121,11,14
1472,1018,10,14
1473,871,8,14
1474,1106,11,14
1475,1267,12,14
1476,996,9,14
1477,981,9,14
1478,1438,14,14
1479,1499,14,14
1480,1309,13,14
1481,1164,11,14
1482,1256,12,14
1483,1317,13,14
1484,1011,10,14
1485,1349,13,14
1486,960,9,14
1487,1315,13,14
1488,1218,12,14
1489,842,8,14
1490,1403,14,14
1491,1353,13,14
1492,1478,14,14
1493,1384,13,14
1494,1128,11,14
1495,1410,14,14
1496,942,9,14
1497,1269,12,14
1498,1475,14,14
1499,1472,14,14
1500,1369,13,15
1501,1206,12,15
1502,1550,15,15
1503,1316,13,15
1504,1533,15,15
1505,1566,15,15
1506,1587,15,15
1507,1277,12,15
1508,1589,15,15
1509,1577,15,15
1510,1169,11,15
1511,1304,13,15
1512,1576,15,15
1513,1365,13,15
1514,1532,15,15
1515,1239,12,15
1516,1473,14,15
1517,1471,14,15
1518,1514,15,15
1519,1398,13,15
1520,1424,14,15
1521,1575,15,15
1522,1513,15,15
1523,1571,15,15
1524,1585,15,15
1525,1465,14,15
1526,1426,14,15
1527,1391,13,15
1528,1512,15,15
1529,1529,15,15
1530,1485,14,15
1531,1543,15,15
1532,1009,10,15
1533,1552,15,15
1534,1033,10,15
1535,1131,11,15
1536,1289,12,15
1537,1546,15,15
1538,1491,14,15
1539,1580,15,15
1540,1363,13,15
1541,1520,15,15
1542,1523,15,15
1543,1568,15,15
1544,1362,13,15
1545,1474,14,15
1546,1432,14,15
1547,1431,14,15
1548,1569,15,15
1549,1449,14,15
1550,1545,15,15
1551,1562,15,15
1552,1294,12,15
1553,1556,15,15
1554,1032,10,15
1555,1092,10,15
1556,1208,12,15
1557,1547,15,15
1558,1470,14,15
1559,1598,15,15
1560,921,9,15
1561,1570,15,15
1562,957,9,15
1563,1364,13,15
1564,1511,15,15
1565,1066,10,15
1566,1422,14,15
1567,1039,10,15
1568,1338,13,15
1569,1420,14,15
1570,1360,13,15
1571,1296,12,15
1572,1273,12,15
1573,1200,12,15
1574,1018,10,15
1575,1106,11,15
1576,1267,12,15
1577,942,9,15
1578,1452,14,15
1579,1557,15,15
1580,1317,13,15
1581,1305,13,15
1582,1334,13,15
1583,1548,15,15
1584,1256,12,15
1585,1218,12,15
1586,1377,13,15
1587,1541,15,15
1588,842,8,15
1589,1099,10,15
1590,1423,14,15
1591,1356,13,15
1592,1128,11,15
1593,1475,14,15
1594,1574,15,15
1595,1234,12,15
1596,1468,14,15
1597,1384,13,15
1598,1499,14,15
1599,996,9,15
1600,1629,16,16
1601,1698,16,16
1602,1623,16,16
1603,1533,15,16
1604,1600,16,16
1605,1277,12,16
1606,1671,16,16
