radius,area__agricultural,area__urban
0.0,0.0,0.0
5.025125628140704,822.9897461,0.0
10.050251256281408,822.9897461,0.0
15.075376884422113,3291.9589844,0.0
20.100502512562816,5760.9287110000005,0.0
25.12562814070352,7406.909179800001,0.0
30.150753768844226,7406.909179800001,0.0
35.175879396984925,7406.909179800001,0.0
40.20100502512563,7406.909179800001,0.0
45.22613065326634,13167.838379100001,0.0
50.25125628140704,17282.786133,0.0
55.276381909547744,17282.786133,0.0
60.30150753768845,18928.7666018,0.0
65.32663316582915,20574.747070600002,0.0
70.35175879396985,21397.736816700002,0.0
75.37688442211056,30450.626953600004,0.0
80.40201005025126,30450.626953600004,0.0
85.42713567839196,33742.5844731,1645.9790039
90.45226130653268,35388.5639653,1645.9790039
95.47738693467338,35388.5639653,1645.9790039
100.50251256281408,37857.533691900004,4114.9487305
105.52763819095479,46087.431641200004,4114.9487305
110.55276381909549,50202.382813200005,4937.9389649
115.57788944723619,51848.363282000006,4937.9389649
120.6030150753769,51848.363282000006,4937.9389649
125.6281407035176,56786.301758600006,6583.9184571000005
130.6532663316583,61724.24170010001,9052.8881837
135.678391959799,65839.1909189,10698.8676759
140.7035175879397,69954.13818450001,11521.857422000001
145.72864321608043,71600.11767670003,12344.847168100001
150.75376884422113,75715.06836040001,13990.827636900001
155.77889447236183,75715.06836040001,14813.817871300002
160.80402010050253,82298.98632920004,17282.7866213
165.82914572864323,90528.88720830009,22220.726562800002
170.85427135678393,90528.88720830009,22220.726562800002
175.87939698492463,94643.83496220008,24689.694824500002
180.90452261306535,94643.83496220008,25512.685058900002
185.92964824120605,97112.8042005001,30450.625977000003
190.95477386934675,107811.67431790012,33742.5844731
195.97989949748745,111926.62207180014,33742.5844731
201.00502512562815,114395.59228670012,36211.554688000004
206.03015075376885,120979.51123210014,37857.533691900004
211.05527638190958,121802.50097820014,40326.502930200004
216.08040201005028,129209.40869310015,43618.461914600004
221.10552763819098,134147.34912290017,46087.432129500005
226.13065326633168,139908.2792988002,51025.372071000005
231.15577889447238,147315.18750200028,51025.372071000005
236.18090452261308,147315.18750200028,52671.351563200005
241.2060301507538,151430.1362325003,53494.341309300005
246.2311557788945,161306.01416230042,60078.260254700006
251.2562814070352,168712.92187720045,62547.229004700006
256.2814070351759,175296.84131090046,65016.198731300006
261.3065326633166,176119.83154530046,65016.198731300006
266.3316582914573,184349.7319361005,69954.13867280004
271.356783919598,187641.69189710054,72423.10791110003
276.3819095477387,195871.59033470062,79007.02783310003
281.4070351758794,201632.5190457007,81475.99658310002
286.4321608040201,209862.41650670074,83121.97656360005
291.45728643216086,215623.3457060008,86413.93554800005
296.48241206030156,220561.2851592008,86413.93554800005
301.50753768844226,223030.25439750083,92997.85449340007
306.53266331658295,238667.0615266009,97935.79345830008
311.55778894472365,244427.99121420097,100404.76367320008
316.58291457286435,250188.920901801,102873.73388810006
321.60804020100505,255949.84912450108,103696.72363420007
326.63316582914575,259241.8085972011,106165.69384910008
331.65829145728645,271586.65576530085,115218.58203280013
336.68341708542715,278993.56494510063,118510.54199380014
341.70854271356785,286400.47266000044,120979.51123210017
346.73366834170855,295453.3613320002,125094.4599626002
351.75879396984925,300391.30078520003,125094.4599626002
356.78391959799,310267.1811564997,130855.38867360025
361.8090452261307,316851.09961359954,136616.31738460026
366.8341708542714,325903.98877389927,141554.2568378003
371.8592964824121,337425.847172499,144846.2167988003
376.8844221105528,343186.7763717988,144846.2167988003
381.9095477386935,350593.6835983986,148138.17675980035
386.9346733668342,356354.6137742984,153076.11621300038
391.9597989949749,370345.441411198,162951.99414280042
396.9849246231156,381867.29883319774,165420.96338110042
402.0100502512563,385159.25879419764,167066.94336160042
407.035175879397,394212.1464895974,171181.89258040045
412.0603015075377,405734.003423297,173650.86230700047
417.0854271356784,410671.94385309686,182703.75097900056
422.11055276381916,425485.76221269637,187641.69140880057
427.13567839195986,431246.6919002962,191756.6401393006
432.16080402010056,446060.50879499584,195048.59912370064
437.18592964824126,453467.41748649563,197517.56885030065
442.21105527638196,456759.37695919554,199163.54834250067
447.23618090452266,473219.1733460951,210685.40674110074
452.26130653266335,482272.0620180948,217269.3251982008
457.28643216080405,492970.92969399446,222207.26367480084
462.31155778894475,500377.8403386942,223853.24316700085
467.33668341708545,507784.74951849406,227968.19287410087
472.36180904522615,517660.6284248938,235375.1025422009
477.38693467336685,530828.4663156938,243605.00097980094
482.4120603015076,539881.3559642942,249365.93115570096
487.4371859296483,550580.2241284946,253480.88135110098
492.462311557789,559633.109870695,260064.80078480102
497.4874371859297,568685.9970777954,263356.759769201
502.5125628140704,576915.8950270958,272409.6479529008
507.5376884422111,588437.7529373963,282285.52588270046
512.5628140703518,603251.5717852969,290515.4252969002
517.5879396984925,608189.5112384971,292984.39551180013
522.6130653266332,619711.3706136976,297099.34375400003
527.6381909547739,624649.3100668978,302860.2739298999
532.6633165829146,636171.1684654983,316851.1005901995
537.6884422110553,650161.995614099,325903.98877389927
542.713567839196,657568.9028406992,330841.92773879913
547.7386934673367,665798.8027431995,341540.7954146989
552.7638190954774,675674.6816495999,347301.72510229866
557.7889447236181,682258.6001067002,354708.6337937985
562.8140703517588,695426.4399507007,367053.4829150982
567.8391959798995,704479.3286227012,375283.38184099796
572.8643216080402,716001.1865330017,386805.2402395976
577.8894472361809,722585.104501802,394212.14941939746
582.9145728643217,725877.0639745021,400796.0683647973
587.9396984924624,734106.9624121025,414786.8950250969
592.9648241206031,751389.7495217032,429600.71143149654
597.9899497487438,758796.6567483034,438653.60108009627
603.0150753768845,767849.5463969038,449352.468755996
608.0402010050252,771141.505381304,452644.4277403959
613.0653266331659,785132.3344831045,464166.28565069556
618.0904522613066,791716.2529402048,478157.11426419514
623.1155778894473,804061.1015732053,488855.9804751948
628.140703517588,814759.9697374059,501200.83008479443
633.1658291457287,823812.8598743062,510253.7187567942
638.1909547738694,832865.7490346066,520952.58838589385
643.2160804020101,838626.6787222069,526713.5180734938
648.2412060301508,850971.5249137074,544819.2944408946
653.2663316582915,865785.341808408,557987.1313550952
658.2914572864322,873192.2485467084,567040.0195387956
663.3165829145729,881422.1469843087,578561.878913996
668.3417085427136,889652.0444453091,584322.8076249963
673.3668341708543,898704.9355588094,600782.604500197
678.391959798995,912695.76368401,618065.3920980977
683.4170854271357,920925.6630982104,628764.2607505982
688.4422110552764,927509.5805787107,641109.1079186987
693.4673366834171,938208.4497195111,654276.9448328993
698.4924623115578,943969.3798954112,661683.8535243996
703.5175879396985,954668.2470830118,681435.6113372004
708.5427135678393,963721.1362433122,694603.449228001
713.56783919598,977711.9638802126,711886.2378025017
718.5929648241207,985118.871595113,725054.0756933022
723.6180904522614,991702.7905405132,732460.9848731025
728.6432160804021,999109.7011852135,743159.852060703
733.6683417085428,1008985.578626714,765380.5805767039
738.6934673366835,1023799.3960097146,782663.3662214046
743.7185929648242,1032029.2934707149,797477.1850693052
748.7437185929649,1036967.2334122151,806530.0742296056
753.7688442211056,1050135.0713030156,822989.8711048063
758.7939698492463,1056718.9902484159,834511.7270619068
763.819095477387,1066594.8696431152,858378.4340935078
768.8442211055277,1074824.769057315,869900.2920038083
773.8693467336684,1086346.6264793153,886360.090343909
778.8944723618091,1097045.4926903152,902819.8867308097
783.9195979899498,1103629.4126123153,913518.75635991
788.9447236180905,1106921.3715967152,926686.5947390107
793.9698492462312,1125027.149917315,957137.2168096119
798.9949748743719,1131611.0703276147,971951.0337043125
804.0201005025126,1140663.9589996145,985941.8613412131
809.0452261306533,1148070.8667145146,997463.7202281136
814.070351758794,1157946.744644314,1008985.579115014
819.0954773869347,1173583.5517734136,1034498.2656388151
824.1206030150754,1180167.4702305133,1051781.0542133157
829.1457286432161,1190866.338883013,1064948.8921041153
834.1708542713568,1204857.1684731124,1082231.6777488154
839.1959798994976,1213087.0673990122,1093753.5366357155
844.2211055276383,1223785.9355632123,1108567.3540187157
849.246231155779,1235307.7944501124,1125850.1396634155
854.2713567839197,1247652.6411299119,1148893.8589021156
859.2964824120604,1262466.4585129116,1163707.6772617153
864.3216080402011,1269873.3672044117,1173583.5551915148
869.3467336683418,1278926.2539232115,1189220.3628089146
874.3718592964825,1288802.1313647113,1207326.1396646148
879.3969849246232,1302792.959489911,1232015.836442315
884.4221105527639,1315960.7978690113,1252590.5815597146
889.4472361809046,1321721.726580011,1264112.4384934143
894.4723618090453,1333243.585955211,1283864.1963062137
899.497487437186,1341473.4848811105,1299501.0039236136
904.5226130653267,1350526.3740414102,1320898.7412286138
909.5477386934674,1365340.1914244103,1343942.4565609137
914.5728643216081,1371101.12111201,1362048.2363464131
919.5979899497488,1382622.97804571,1389206.9008975131
924.6231155778895,1390029.88673721,1399905.768573413
929.6482412060302,1397436.7949404097,1414719.586933013
934.6733668341709,1408958.6523624097,1442701.2426951125
939.6984924623116,1421303.5005071096,1466567.9482618119
944.7236180904523,1430356.3896674092,1487965.6860551115
949.748743718593,1439409.2768745092,1501956.5146686116
954.7738693467337,1444347.2163277091,1521708.2715048115
959.7989949748744,1456692.0639841093,1545574.9760949106
964.8241206030152,1469859.902363209,1571087.6621304108
969.8492462311559,1476443.820820309,1592485.4004120107
974.8743718592966,1487965.6801955085,1614706.1250216106
979.8994974874373,1495372.5883987087,1631988.9121312106
984.924623115578,1504425.4785356084,1650094.6894752106
989.9497487437187,1511832.3857622086,1670669.4355692107
994.9748743718594,1522531.255391308,1701120.0610579103
1000.0,1538168.061543808,1726632.7475817092
