radius,area__agricultural,area__urban
0.0,0.0,0.0
5.025125628140704,0.0,822.9902344
10.050251256281408,0.0,822.9902344
15.075376884422113,0.0,4114.9487305
20.100502512562816,0.0,4937.9389649
25.12562814070352,0.0,7406.908691500001
30.150753768844226,0.0,7406.908691500001
35.175879396984925,0.0,7406.908691500001
40.20100502512563,0.0,7406.908691500001
45.22613065326634,0.0,13167.838379100001
50.25125628140704,0.0,17282.787597900002
55.276381909547744,0.0,17282.787597900002
60.30150753768845,0.0,17282.787597900002
65.32663316582915,0.0,20574.747070600002
70.35175879396985,0.0,20574.747070600002
75.37688442211056,0.0,30450.625000400003
80.40201005025126,0.0,30450.625000400003
85.42713567839196,0.0,37034.544434100004
90.45226130653268,0.0,37034.544434100004
95.47738693467338,0.0,37034.544434100004
100.50251256281408,0.0,38680.524414600004
105.52763819095479,0.0,50202.382813200005
110.55276381909549,0.0,56786.299805400005
115.57788944723619,0.0,56786.299805400005
120.6030150753769,0.0,56786.299805400005
125.6281407035176,0.0,63370.22021570001
130.6532663316583,0.0,73246.09765720002
135.678391959799,0.0,73246.09765720002
140.7035175879397,0.0,79479.82129020004
145.72864321608043,0.0,82771.78027460007
150.75376884422113,0.0,88882.43823360009
155.77889447236183,0.0,88882.43823360009
160.80402010050253,0.0,98690.17993300015
165.82914572864323,0.0,110634.01635890023
170.85427135678393,0.0,110634.01635890023
175.87939698492463,0.0,116394.94506990028
180.90452261306535,0.0,116394.94506990028
185.92964824120605,0.0,119302.6157242003
190.95477386934675,0.0,134581.23388850034
195.97989949748745,0.0,140342.16357610037
201.00502512562815,0.0,146103.09277540044
206.03015075376885,0.0,151524.22094930045
211.05527638190958,0.0,151524.22094930045
216.08040201005028,0.0,166810.39721900056
221.10552763819098,0.0,172571.3264183006
226.13065326633168,0.0,175040.29565660062
231.15577889447238,822.9897461,185443.84814700074
236.18090452261308,822.9897461,185443.84814700074
241.2060301507538,822.9897461,191204.77685800075
246.2311557788945,1645.9794922,204913.55737580082
251.2562814070352,2468.9692383,215361.59448530088
256.2814070351759,2468.9692383,221122.52368460092
261.3065326633166,2468.9692383,221122.52368460092
266.3316582914573,4114.9487305,227706.44409490094
271.356783919598,4937.9389649,231821.39429030096
276.3819095477387,6583.918945400001,251153.34155620108
281.4070351758794,6583.918945400001,251153.34155620108
286.4321608040201,8229.8989259,260206.2287633012
291.45728643216086,10698.8676759,268436.126224301
296.48241206030156,10698.8676759,268436.126224301
301.50753768844226,10698.8676759,277489.01538460073
306.53266331658295,14813.816894700001,287881.1420937005
311.55778894472365,17282.786133,296111.0419962002
316.58291457286435,18928.7661135,299403.0014689001
321.60804020100505,19751.756347900002,304340.9414104
326.63316582914575,21397.736816700002,307632.9003947999
331.65829145728645,25512.686035500003,323845.64380319946
336.68341708542715,26335.676269900003,328783.58276809927
341.70854271356785,28804.645508200003,337013.48071739904
346.73366834170855,30450.625000400003,343597.39917449886
