radius,area__agricultural,area__urban
0.0,0.0,0.0
5.025125628140704,0.0,822.9902344
10.050251256281408,0.0,822.9902344
15.075376884422113,0.0,4114.9487305
20.100502512562816,0.0,5760.9287110000005
25.12562814070352,0.0,7406.908691500001
30.150753768844226,0.0,7406.908691500001
35.175879396984925,0.0,7406.908691500001
40.20100502512563,0.0,7406.908691500001
45.22613065326634,0.0,12344.848633000001
50.25125628140704,0.0,17282.787597900002
55.276381909547744,0.0,17282.787597900002
60.30150753768845,0.0,17282.787597900002
65.32663316582915,0.0,20574.746582300002
70.35175879396985,0.0,20574.746582300002
75.37688442211056,0.0,30450.625000400003
80.40201005025126,0.0,30450.625000400003
85.42713567839196,0.0,36211.554688000004
90.45226130653268,0.0,36211.554688000004
95.47738693467338,0.0,36211.554688000004
100.50251256281408,0.0,38680.523926300004
105.52763819095479,0.0,48556.403321000005
110.55276381909549,0.0,53494.341797600006
115.57788944723619,0.0,53494.341797600006
120.6030150753769,0.0,53494.341797600006
125.6281407035176,0.0,58432.280762500006
130.6532663316583,0.0,65016.19921960001
135.678391959799,0.0,65016.19921960001
140.7035175879397,0.0,69954.13916110003
145.72864321608043,0.0,72423.10888770004
150.75376884422113,0.0,77361.04834090004
155.77889447236183,0.0,77361.04834090004
160.80402010050253,0.0,82298.98730580008
165.82914572864323,0.0,91351.87597780014
170.85427135678393,0.0,91351.87597780014
175.87939698492463,0.0,96289.81543100017
180.90452261306535,0.0,96289.81543100017
185.92964824120605,0.0,98758.78515760018
190.95477386934675,0.0,108634.66455230021
195.97989949748745,0.0,111926.62304840024
201.00502512562815,0.0,116041.57275550024
206.03015075376885,0.0,120979.51172040027
211.05527638190958,0.0,120979.51172040027
216.08040201005028,0.0,130855.38769700032
221.10552763819098,0.0,134147.34814630033
226.13065326633168,0.0,136616.31787290034
231.15577889447238,0.0,145669.2070332004
236.18090452261308,0.0,145669.2070332004
241.2060301507538,0.0,150607.1474630004
246.2311557788945,0.0,160483.02734600048
251.2562814070352,0.0,168712.92431870053
256.2814070351759,0.0,172004.88379140059
261.3065326633166,0.0,172004.88379140059
266.3316582914573,0.0,177765.81201410064
271.356783919598,0.0,183526.74072510065
276.3819095477387,0.0,196694.5786159007
281.4070351758794,0.0,196694.5786159007
286.4321608040201,0.0,203278.49804960078
291.45728643216086,0.0,212331.3872099008
296.48241206030156,0.0,212331.3872099008
301.50753768844226,0.0,218092.31543260085
306.53266331658295,0.0,225499.2246124009
311.55778894472365,0.0,233701.404055801
316.58291457286435,0.0,237816.353274601
321.60804020100505,0.0,241108.31225900102
326.63316582914575,0.0,245466.45825520105
331.65829145728645,0.0,258630.9538609011
336.68341708542715,0.0,262745.9025914011
341.70854271356785,0.0,270975.8005407009
346.73366834170855,0.0,276736.72925170074
351.75879396984925,0.0,281289.18432980066
356.78391959799,0.0,289519.0832557004
361.8090452261307,0.0,297576.3686562002
366.8341708542714,0.0,307452.2465859999
