radius,area__agricultural,area__urban
0.0,0.0,0.0
5.025125628140704,822.9897461,0.0
10.050251256281408,822.9897461,0.0
15.075376884422113,4114.9492188,0.0
20.100502512562816,4937.9384766,0.0
25.12562814070352,7406.908691500001,0.0
30.150753768844226,7406.908691500001,0.0
35.175879396984925,7406.908691500001,0.0
40.20100502512563,7406.908691500001,0.0
45.22613065326634,13167.838867400002,0.0
50.25125628140704,17282.788086200002,0.0
55.276381909547744,17282.788086200002,0.0
60.30150753768845,17282.788086200002,0.0
65.32663316582915,20574.746094000002,0.0
70.35175879396985,20574.746094000002,0.0
75.37688442211056,30450.624023800003,0.0
80.40201005025126,30450.624023800003,0.0
85.42713567839196,37034.544922400004,0.0
90.45226130653268,37034.544922400004,0.0
95.47738693467338,37034.544922400004,0.0
100.50251256281408,38680.524414600004,0.0
105.52763819095479,50202.381836600005,0.0
110.55276381909549,56786.301270300006,0.0
115.57788944723619,56786.301270300006,0.0
120.6030150753769,56786.301270300006,0.0
125.6281407035176,63370.219239100006,0.0
130.6532663316583,73246.09765720007,0.0
135.678391959799,73246.09765720007,0.0
140.7035175879397,79830.01513770007,0.0
145.72864321608043,83121.97509870009,0.0
150.75376884422113,89705.89697390012,0.0
155.77889447236183,89705.89697390012,0.0
160.80402010050253,99581.77539200014,0.0
165.82914572864323,112749.6132828002,0.0
170.85427135678393,112749.6132828002,0.0
175.87939698492463,119333.53076330022,0.0
180.90452261306535,119333.53076330022,0.0
185.92964824120605,122625.48925940026,0.0
190.95477386934675,139085.28711120036,0.0
195.97989949748745,145669.20605660038,0.0
201.00502512562815,152253.12549030044,0.0
206.03015075376885,158837.04638890046,0.0
211.05527638190958,158837.04638890046,0.0
216.08040201005028,175296.84375240063,0.0
221.10552763819098,181880.76220950065,0.0
226.13065326633168,185172.72070560066,0.0
231.15577889447238,198340.55713150074,0.0
236.18090452261308,198340.55713150074,0.0
241.2060301507538,204924.4755886008,0.0
246.2311557788945,221384.27246380088,0.0
251.2562814070352,233729.12207340094,0.0
256.2814070351759,241136.03125320098,0.0
261.3065326633166,241136.03125320098,0.0
266.3316582914573,251011.91015960104,0.0
271.356783919598,257595.82959330108,0.0
276.3819095477387,279816.55713270063,822.9897461
281.4070351758794,279816.55713270063,822.9897461
286.4321608040201,292161.4047891003,1645.9799805
291.45728643216086,304506.25195719994,2468.9697266000003
296.48241206030156,304506.25195719994,2468.9697266000003
301.50753768844226,312736.1508830997,2468.9697266000003
306.53266331658295,329056.6774945993,4114.9492188
311.55778894472365,340246.022221399,5760.929687600001
316.58291457286435,345475.37964329886,6583.919922000001
321.60804020100505,351553.5737351987,6583.919922000001
326.63316582914575,355346.22607899865,8229.899414200001
331.65829145728645,374858.71631349815,9875.878418100001
336.68341708542715,380936.90991709795,9875.878418100001
341.70854271356785,390805.87134299777,11521.858398600001
346.73366834170855,397389.7893117976,13167.838379100001
351.75879396984925,400697.7307180975,14813.818847900002
356.78391959799,408285.97925339726,17282.788574500002
361.8090452261307,419816.50073789695,19751.758301100002
366.8341708542714,430515.36890209664,24689.695312800002
371.8592964824121,433807.32886309654,26335.674805000002
376.8844221105528,437922.2790584964,27981.654785500003
381.9095477386935,444506.19653899624,31273.614258200003
386.9346733668342,446975.16626559617,32096.604004300003
391.9597989949749,463238.31690049573,37034.5424809
396.9849246231156,469822.23584589554,42795.473145100004
402.0100502512563,473114.19531859545,45264.441895100004
407.035175879397,479698.11475229525,48556.402344400005
412.0603015075377,486282.03369769506,52589.7028816
417.0854271356784,490748.99707669497,55881.6628426
422.11055276381916,503093.8442447946,61642.5920419
427.13567839195986,505562.81348309456,64934.550538
432.16080402010056,515438.6928777943,70695.479249
437.18592964824126,522022.61231149413,74494.07275490003
442.21105527638196,522022.61231149413,74494.07275490003
447.23618090452266,539298.9521554947,85192.94043080008
452.26130653266335,545882.8711008951,89307.88964960011
457.28643216080405,552466.7895579954,92599.85009890012
462.31155778894475,555758.7490306954,94245.8300794001
467.33668341708545,560696.6879955955,96714.79882940013
472.36180904522615,570572.5659253959,101652.73877090015
477.38693467336685,578605.819099296,111528.61767730021
482.4120603015076,587658.7077712964,114820.57666170021
487.4371859296483,594242.6257400966,120564.8991715002
492.462311557789,600826.5461503968,125549.61084150017
497.4874371859297,607410.465584097,127195.59033370018
502.5125628140704,613171.3942950972,133779.5102557002
507.5376884422111,622576.2973713977,144478.37841990028
512.5628140703518,631629.1870199981,150854.22827350034
517.5879396984925,634921.1460043982,152500.20825400035
522.6130653266332,643974.0332114986,158261.1369650004
527.6381909547739,648911.9726646988,159907.1169455004
532.6633165829146,660433.8300866993,170605.98462140048
537.6884422110553,668741.4130945996,181304.85229730056
542.713567839196,672033.3730555997,183327.51953360057
547.7386934673367,681909.2519620002,189911.43945560057
552.7638190954774,685201.2124113003,192380.40918220062
557.7889447236181,691785.1318450003,196495.35791270062
562.8140703517588,703306.9907319008,210486.18603790074
567.8391959798995,704759.3105561008,215424.12451450079
572.8643216080402,719573.1284274015,223792.47729780083
577.8894472361809,725334.0551852018,229553.40600880084
582.9145728643217,728626.015146202,231199.38647760084
587.9396984924624,736032.9238377023,236960.31665350086
592.9648241206031,744262.8212987026,254966.30395840103
597.9899497487438,752137.498056603,262373.99707370106
603.0150753768845,759544.4072364033,269780.90674180083
608.0402010050252,759544.4072364033,269780.90674180083
613.0653266331659,773535.2348733036,280479.7739294006
618.0904522613066,780942.1455180038,292001.6318397003
623.1155778894473,785418.6699321041,300844.71020900004
628.140703517588,793648.5688580044,307428.6311075999
633.1658291457287,800232.4868268047,313189.5603068997
638.1909547738694,812577.3354598052,320596.4680217995
643.2160804020101,815046.3046981053,323065.43726009945
648.2412060301508,823276.2041123057,335410.2858930991
653.2663316582915,836699.4257922062,349172.5979048988
658.2914572864322,842460.3549915064,354933.52710419864
663.3165829145729,849044.2739369067,359048.4768112985
668.3417085427136,855628.194347207,363986.4162644984
673.3668341708543,861389.1220816072,370570.33618649817
678.391959798995,872087.9917107077,391720.8522999975
683.4170854271357,881290.070812308,397481.78149929736
688.4422110552764,887051.0014765082,402419.7209524972
693.4673366834171,899395.8481563088,413941.57788619684
698.4924623115578,902687.8081173089,415587.55835499684
703.5175879396985,915032.6543088094,425463.4362847965
708.5427135678393,925465.6003539099,434516.32593339623
713.56783919598,936207.4694947102,444392.20386319596
718.5929648241207,945260.3571901106,451799.11255469575
723.6180904522614,951021.2863894108,455914.06079689565
728.6432160804021,962543.1442997113,463320.9704649954
733.6683417085428,971596.0329717117,477311.7981018951
738.6934673366835,986346.6587043123,488010.66675439477
743.7185929648242,992930.5781380126,492948.6066958946
748.7437185929649,999514.4961068128,497063.5568912945
753.7688442211056,1011036.3545054133,506116.44409839425
758.7939698492463,1017620.2724742136,511877.3728093941
763.819095477387,1029142.1318494141,529160.159918994
768.8442211055277,1038848.6267226144,536567.0695870942
773.8693467336684,1047078.5241836148,548088.9274973948
778.8944723618091,1058600.382582215,556318.8259349951
783.9195979899498,1066830.2819964148,561256.7653881953
788.9447236180905,1069299.2512347149,565371.7155835954
793.9698492462312,1087405.0271138144,585946.4607009962
798.9949748743719,1093713.3689108144,594176.3586502966
804.0201005025126,1104412.238051614,603229.247810597
809.0452261306533,1113465.1257470138,608990.1770098972
814.070351758794,1119226.0549463138,618043.0671467975
819.0954773869347,1134039.8742825137,638617.8156822984
824.1206030150754,1139460.0622708136,647670.7028893988
829.1457286432161,1149777.1609037137,658369.5700769993
834.1708542713568,1157184.0691069139,668245.4480067997
839.1959798994976,1162944.9992828136,677298.3357022001
844.2211055276383,1171174.8967438135,685528.2346281004
849.246231155779,1181873.7639314134,701988.0315033011
854.2713567839197,1192548.215103414,716801.8503512017
859.2964824120604,1201601.1037754135,729146.6994725022
864.3216080402011,1208185.0236974135,737376.5974218026
869.3467336683418,1213945.9528967135,746429.485605503
874.3718592964825,1223821.8293616131,758774.3342385035
879.3969849246232,1232874.718521913,776057.1213481042
884.4221105527639,1243802.423111913,791693.9284772049
889.4472361809046,1250386.3410807129,800746.8156843053
894.4723618090453,1259439.2312176127,813091.6643173058
899.497487437186,1266846.140397413,825436.5124620063
904.5226130653267,1274253.0490889128,839427.3405872069
909.5477386934674,1284128.9275070122,857533.1174429078
914.5728643216081,1291658.4802415122,868231.9851188082
919.5979899497488,1302357.3488940126,882222.8132440088
924.6231155778895,1308118.2785816123,891275.702892609
929.6482412060302,1313879.2082692122,900328.5910763094
934.6733668341709,1324578.0764334118,916788.3899047101
939.6984924623116,1336099.9338554114,939009.1169558112
944.7236180904523,1345992.2641778113,952176.9543583116
949.748743718593,1350107.2129083113,959583.8630498119
954.7738693467337,1357514.1220881115,974397.6789679127
959.7989949748744,1367390.0009945114,988388.5056282133
964.8241206030152,1378088.8686704116,1010609.2326793142
969.8492462311559,1387875.0058775118,1022131.0915662147
974.8743718592966,1400099.4372741114,1038590.8894180154
979.8994974874373,1405860.3664734114,1052581.7175432157
984.924623115578,1417668.1069521112,1066572.5461567156
989.9497487437187,1420161.8132509114,1074802.4450826156
994.9748743718594,1435798.6213566114,1097846.1613915153
1000.0,1449095.4055365112,1120066.884536215
