radius,area__agricultural,area__urban
0.0,0.0,0.0
5.025125628140704,0.0,822.9897461
10.050251256281408,0.0,822.9897461
15.075376884422113,0.0,4114.9497071000005
20.100502512562816,0.0,5760.929199300001
25.12562814070352,0.0,7406.909179800001
30.150753768844226,0.0,7406.909179800001
35.175879396984925,0.0,7406.909179800001
40.20100502512563,0.0,7406.909179800001
45.22613065326634,0.0,13167.837890800001
50.25125628140704,0.0,17282.7866213
55.276381909547744,0.0,17282.7866213
60.30150753768845,0.0,17282.7866213
65.32663316582915,0.0,20574.747070600002
70.35175879396985,0.0,20574.747070600002
75.37688442211056,0.0,30450.625977000003
80.40201005025126,0.0,30450.625977000003
85.42713567839196,0.0,37034.543945800004
90.45226130653268,0.0,37034.543945800004
95.47738693467338,0.0,37034.543945800004
100.50251256281408,0.0,39503.514160700004
105.52763819095479,0.0,50202.381836600005
110.55276381909549,0.0,56786.301270300006
115.57788944723619,0.0,56786.301270300006
120.6030150753769,0.0,56786.301270300006
125.6281407035176,0.0,63370.22021570001
130.6532663316583,0.0,71600.1196299
135.678391959799,0.0,71600.1196299
140.7035175879397,0.0,77361.04785260005
145.72864321608043,0.0,80653.00683700005
150.75376884422113,0.0,86413.9355480001
155.77889447236183,0.0,86413.9355480001
160.80402010050253,0.0,94643.83398560015
165.82914572864323,0.0,106165.6928725002
170.85427135678393,0.0,106165.6928725002
175.87939698492463,822.9902344,110280.64257960023
180.90452261306535,822.9902344,110280.64257960023
185.92964824120605,822.9902344,112749.61230620024
190.95477386934675,1645.9799805,124271.47119310031
195.97989949748745,1645.9799805,129209.4096697003
201.00502512562815,2468.9697266000003,133324.35937680033
206.03015075376885,3291.9594727000003,137439.30859560036
211.05527638190958,3291.9594727000003,137439.30859560036
216.08040201005028,4114.9492188,148961.16650590044
221.10552763819098,4114.9492188,154722.09619350047
226.13065326633168,4937.9389649,156368.07568570046
231.15577889447238,5760.9287110000005,165420.96338110056
236.18090452261308,5760.9287110000005,165420.96338110056
241.2060301507538,5760.9287110000005,170358.9023460006
246.2311557788945,7406.909179800001,181057.77051020067
251.2562814070352,9875.878906400001,186818.7006861007
256.2814070351759,10698.869140800001,191756.6391627007
261.3065326633166,10698.869140800001,191756.6391627007
266.3316582914573,12344.848633000001,197517.56885030074
271.356783919598,13990.828125200002,200809.52832300076
276.3819095477387,16459.7978518,214800.35449500085
281.4070351758794,16459.7978518,214800.35449500085
286.4321608040201,18928.7666018,222207.26465140088
291.45728643216086,22220.726562800002,228791.18262020097
296.48241206030156,22220.726562800002,228791.18262020097
301.50753768844226,22220.726562800002,232906.13281560098
306.53266331658295,25512.685547200002,244427.99170250105
311.55778894472365,28804.645019900003,251011.91064790112
316.58291457286435,30450.624512100003,253480.87988620115
321.60804020100505,32096.604492600003,256772.83887060118
326.63316582914575,33742.5849614,260064.7978550012
331.65829145728645,37034.544922400004,272409.6459997009
336.68341708542715,37857.535156800004,276524.59521850076
341.70854271356785,41149.494141200004,282285.5249061006
346.73366834170855,43618.463379500005,287223.4658242004
351.75879396984925,45264.442871700005,289692.43555080035
356.78391959799,48556.401856100005,294630.37353910017
361.8090452261307,49379.392090500005,306152.2319376999
366.8341708542714,54317.331543700006,315205.11914479965
371.8592964824121,55963.311524200006,317674.08838309953
376.8844221105528,57609.291016400006,320966.04639089946
381.9095477386935,60901.250489100006,325903.9858440993
386.9346733668342,61724.240235200006,327549.9658245993
391.9597989949749,68308.1591806,339894.81494589895
396.9849246231156,72423.10791110004,347301.7241256987
402.0100502512563,74069.08789160005,349770.6933639986
407.035175879397,77361.04834090006,355531.6230515985
412.0603015075377,80653.00781360008,360469.56299309834
417.0854271356784,83121.9775402001,365407.5019579982
422.11055276381916,88882.90722780013,374460.39062999794
427.13567839195986,90528.88623170015,378575.3398487978
432.16080402010056,95466.82519660016,386805.2373097976
437.18592964824126,98758.78564590016,391743.1757863974
442.21105527638196,98758.78564590016,391743.1757863974
447.23618090452266,106988.68310690018,408202.973149897
452.26130653266335,110280.6425796002,413963.90234919684
457.28643216080405,113572.60205230022,419724.83203679667
462.31155778894475,115218.58154450024,422193.8017633966
467.33668341708545,117687.55078280026,425485.7612360965
472.36180904522615,122625.49072430028,432069.6801814963
477.38693467336685,129209.41015800032,441945.55811129604
482.4120603015076,132501.36914240033,446060.5078183959
487.4371859296483,135793.32910340035,451821.43701769575
492.462311557789,140731.2690449004,457582.3657286956
497.4874371859297,143200.23877150042,460051.3349669955
502.5125628140704,148138.17724810046,467458.24365849525
507.5376884422111,154722.0961935005,474865.1518616951
512.5628140703518,160483.02539280054,483918.04102199484
517.5879396984925,162129.00537330055,485564.0210024948
522.6130653266332,167066.94482650058,491324.9502017946
527.6381909547739,168712.9243187006,493793.92090499453
532.6633165829146,176119.83203360066,503669.7983464943
537.6884422110553,182703.75049070068,513545.676276294
542.713567839196,184349.7304712007,516014.64649119397
547.7386934673367,189287.66992440075,522598.5649482938
552.7638190954774,191756.63965100076,525067.5351631937
557.7889447236181,195048.59961200078,529182.4838936939
562.8140703517588,202455.50830350083,542350.3222727944
567.8391959798995,204924.47754180085,545642.2817454946
572.8643216080402,212331.38672160092,554695.170417495
577.8894472361809,216446.33642870092,561279.0878979953
582.9145728643217,218092.31592090093,563748.0581128953
587.9396984924624,221384.27588190095,568685.9965894957
592.9648241206031,231260.15478830098,581853.8354568962
597.9899497487438,236198.092776601,589260.7446366965
603.0150753768845,241136.03271810102,596667.6538164968
608.0402010050252,241136.03271810102,596667.6538164968
613.0653266331659,249365.9301791011,607366.5205157972
618.0904522613066,256772.83789400116,613950.4389728975
623.1155778894473,262533.76806990115,620534.3584065977
628.140703517588,267471.707523101,626295.287605898
633.1658291457287,271586.65674190095,630410.2373129982
638.1909547738694,278170.57617560076,638640.1372154986
643.2160804020101,279816.5561561007,640286.1171959987
648.2412060301508,288869.4458047004,646870.0361413988
653.2663316582915,297922.3344767001,655922.9233484993
658.2914572864322,302860.2729533001,660860.8618250996
663.3165829145729,305329.2426799,664975.8110438997
668.3417085427136,310267.1821330999,669913.7500088
673.3668341708543,314382.1308635997,674028.6997159001
678.391959798995,326726.9775433994,683081.5893645005
683.4170854271357,332487.9072309992,688842.5185638007
688.4422110552764,335779.8662153991,692134.4780365009
693.4673366834171,344009.76416469883,700364.3769624012
698.4924623115578,345655.7436568988,702010.3569429013
703.5175879396985,355531.62305159855,709417.2661227016
708.5427135678393,362938.5327196983,715178.1948337018
713.56783919598,368699.46143069817,720939.1235447021
718.5929648241207,375283.38232929795,727523.0420018024
723.6180904522614,378575.3418019979,730815.0009862025
728.6432160804021,385159.25928249775,736575.9287206028
733.6683417085428,395858.12744669744,743982.8388770029
738.6934673366835,403265.03613819723,750566.7587990033
743.7185929648242,407379.9853569971,755504.6977639035
748.7437185929649,411494.934575797,758796.6577249035
753.7688442211056,418078.8544977968,765380.5761820038
758.7939698492463,423016.79443929665,769495.5254008041
763.819095477387,433715.66162689636,775256.4541118044
768.8442211055277,440299.58057229617,782663.3623150047
773.8693467336684,446883.49854109593,789247.282237005
778.8944723618091,453467.41748649575,795008.2119246052
783.9195979899498,456759.37695919565,797477.1821395052
788.9447236180905,459228.3466857956,799123.1621200052
793.9698492462312,472396.1845765952,813113.988780306
798.9949748743719,477334.12354149506,818051.9277452062
804.0201005025126,483918.04395179485,824635.8462023064
809.0452261306533,488855.9829166947,828750.7954211066
814.070351758794,493793.92188159464,832042.7553821068
819.0954773869347,503669.80078799435,842741.6250112072
824.1206030150754,506961.76026069425,848502.5532339073
829.1457286432161,514368.66748729406,855909.4614371076
834.1708542713568,520129.5966865939,862493.3803825079
839.1959798994976,525067.5361397938,867431.3193474081
844.2211055276383,530005.476569594,872369.2588006083
849.246231155779,536589.3955149943,881422.1469843087
854.2713567839197,543996.3042064946,889652.0459102091
859.2964824120604,552226.2026440949,897881.9443478094
864.3216080402011,557164.1416089952,902819.8852659096
869.3467336683418,562102.0805738954,907757.8247191098
874.3718592964825,569508.9902419955,915164.7314574101
879.3969849246232,575269.9199295958,924217.6201294105
884.4221105527639,583499.8183671961,931624.5293092108
889.4472361809046,588437.7563554964,934916.488293611
894.4723618090453,595021.6748125966,941500.4062624113
899.497487437186,603251.572761897,948907.3159305116
904.5226130653267,605720.5429767971,953845.2558720118
909.5477386934674,612304.4619221974,962898.1445440121
914.5728643216081,618888.3823324976,968659.0732550124
919.5979899497488,627118.280770098,976065.9829231127
924.6231155778895,632056.2197349982,980180.9321419129
929.6482412060302,636171.1684654984,984295.880872413
934.6733668341709,641932.0971764986,992525.7783334134
939.6984924623116,650984.985848499,1001578.6679820138
944.7236180904523,655922.9248133992,1006516.607435214
949.748743718593,660037.8740321994,1010631.5561657142
954.7738693467337,666621.7934658997,1016392.4853650144
959.7989949748744,674028.703134,1022976.4038221147
964.8241206030152,679789.6318450002,1031206.302748015
969.8492462311559,684727.5722748004,1035321.2524551152
974.8743718592966,691311.4921968007,1041905.1723771155
979.8994974874373,697072.4199312009,1047666.1020647157
984.924623115578,703656.3379000012,1054250.0205218156
989.9497487437187,705302.3183688013,1055896.0000140155
994.9748743718594,710240.2568454015,1063302.9091938157
1000.0,720116.1362401019,1074001.7758931157
