radius,area__agricultural,area__urban
0.0,0.0,0.0
5.025125628140704,0.0,0.0
10.050251256281408,0.0,0.0
15.075376884422113,0.0,0.0
20.100502512562816,0.0,0.0
25.12562814070352,0.0,0.0
30.150753768844226,0.0,0.0
35.175879396984925,0.0,0.0
40.20100502512563,0.0,0.0
45.22613065326634,0.0,0.0
50.25125628140704,0.0,0.0
55.276381909547744,0.0,0.0
60.30150753768845,0.0,0.0
65.32663316582915,0.0,0.0
70.35175879396985,0.0,0.0
75.37688442211056,0.0,0.0
80.40201005025126,0.0,0.0
85.42713567839196,0.0,1645.9799805
90.45226130653268,0.0,1645.9799805
95.47738693467338,0.0,1645.9799805
100.50251256281408,0.0,1645.9799805
105.52763819095479,0.0,1645.9799805
110.55276381909549,0.0,3291.9594727000003
115.57788944723619,0.0,3291.9594727000003
120.6030150753769,0.0,3291.9594727000003
125.6281407035176,0.0,3291.9594727000003
130.6532663316583,0.0,4114.9487305
135.678391959799,0.0,4114.9487305
140.7035175879397,0.0,5760.9287110000005
145.72864321608043,0.0,5760.9287110000005
150.75376884422113,0.0,5760.9287110000005
155.77889447236183,0.0,5760.9287110000005
160.80402010050253,0.0,6583.918945400001
165.82914572864323,0.0,8229.8989259
170.85427135678393,0.0,8229.8989259
175.87939698492463,0.0,9052.889160300001
180.90452261306535,0.0,9052.889160300001
185.92964824120605,0.0,9052.889160300001
190.95477386934675,0.0,12344.848144700001
195.97989949748745,0.0,13990.827636900001
201.00502512562815,0.0,14813.817383000001
206.03015075376885,0.0,15636.807617400002
211.05527638190958,0.0,15636.807617400002
216.08040201005028,0.0,21397.736816700002
221.10552763819098,0.0,22220.726562800002
226.13065326633168,0.0,23043.716308900002
231.15577889447238,0.0,24689.695801100002
236.18090452261308,0.0,24689.695801100002
241.2060301507538,0.0,26335.675293300003
246.2311557788945,0.0,32919.5937504
251.2562814070352,822.9897461,36211.5532231
256.2814070351759,822.9897461,37857.5332036
261.3065326633166,822.9897461,37857.5332036
266.3316582914573,1645.9799805,41149.492676300004
271.356783919598,1645.9799805,42795.473145100004
276.3819095477387,2468.9697266000003,48556.402344400005
281.4070351758794,2468.9697266000003,48556.402344400005
286.4321608040201,4114.9497071000005,51848.361328800005
291.45728643216086,5760.929687600001,55963.310059300005
296.48241206030156,5760.929687600001,55963.310059300005
301.50753768844226,6583.919433700001,57609.290039800006
306.53266331658295,7406.909179800001,62547.229981300006
