0,409251
1,272118
10,217266
11,32801503
12,277483
13,11465205
14,450008
15,468089
16,220178
17,451540
18,311803
19,361447
2,10610374
20,152913
21,1195887
22,12535913
23,42034576
24,16089401
25,617937
26,857727
27,4335529
28,2980296
29,7517927
3,8076556
30,8911632
31,30820973
32,8350991
4,279472
5,2216184
6,3743941
7,1294563
8,284376
9,250975
