idx_archive,idx_evaluation,idx_generation_birth,idx_generation
0,0,0,0
1,1,0,0
2,2,0,0
3,3,0,0
4,4,0,0
5,5,0,0
6,6,0,0
7,7,0,0
8,8,0,0
9,9,0,0
10,10,0,0
11,11,0,0
12,12,0,0
13,13,0,0
14,14,0,0
15,15,0,0
16,16,0,0
17,17,0,0
18,18,0,0
19,19,0,0
20,20,0,0
21,21,0,0
22,22,0,0
23,23,0,0
24,24,0,0
25,25,0,0
26,26,0,0
27,27,0,0
28,28,0,0
29,29,0,0
30,30,0,0
31,31,0,0
32,32,0,0
33,33,0,0
34,34,0,0
35,35,0,0
36,36,0,0
37,37,0,0
38,38,0,0
39,39,0,0
40,40,0,0
41,41,0,0
42,42,0,0
43,43,0,0
44,44,0,0
45,45,0,0
46,46,0,0
47,47,0,0
48,48,0,0
49,49,0,0
50,50,0,0
51,51,0,0
52,52,0,0
53,53,0,0
54,54,0,0
55,55,0,0
56,56,0,0
57,57,0,0
58,58,0,0
59,59,0,0
60,60,0,0
61,61,0,0
62,62,0,0
63,63,0,0
64,64,0,0
65,65,0,0
66,66,0,0
67,67,0,0
68,68,0,0
69,69,0,0
70,70,0,0
71,71,0,0
72,72,0,0
73,73,0,0
74,74,0,0
75,75,0,0
76,76,0,0
77,77,0,0
78,78,0,0
79,79,0,0
80,80,0,0
81,81,0,0
82,82,0,0
83,83,0,0
84,84,0,0
85,85,0,0
86,86,0,0
87,87,0,0
88,88,0,0
89,89,0,0
90,90,0,0
91,91,0,0
92,92,0,0
93,93,0,0
94,94,0,0
95,95,0,0
96,96,0,0
97,97,0,0
98,98,0,0
99,99,0,0
100,46,0,1
101,95,0,1
102,44,0,1
103,105,1,1
104,29,0,1
105,24,0,1
106,171,1,1
107,112,1,1
108,192,1,1
109,198,1,1
110,9,0,1
111,107,1,1
112,159,1,1
113,189,1,1
114,199,1,1
115,123,1,1
116,136,1,1
117,34,0,1
118,111,1,1
119,151,1,1
120,185,1,1
121,51,0,1
122,80,0,1
123,125,1,1
124,139,1,1
125,84,0,1
126,114,1,1
127,193,1,1
128,8,0,1
129,54,0,1
130,56,0,1
131,91,0,1
132,177,1,1
133,162,1,1
134,182,1,1
135,88,0,1
136,168,1,1
137,61,0,1
138,21,0,1
139,118,1,1
140,75,0,1
141,77,0,1
142,137,1,1
143,104,1,1
144,58,0,1
145,166,1,1
146,1,0,1
147,163,1,1
148,172,1,1
149,187,1,1
150,19,0,1
151,129,1,1
152,11,0,1
153,27,0,1
154,102,1,1
155,115,1,1
156,138,1,1
157,60,0,1
158,28,0,1
159,154,1,1
160,126,1,1
161,160,1,1
162,120,1,1
163,148,1,1
164,196,1,1
165,4,0,1
166,122,1,1
167,149,1,1
168,174,1,1
169,33,0,1
170,152,1,1
171,22,0,1
172,14,0,1
173,66,0,1
174,76,0,1
175,119,1,1
176,186,1,1
177,78,0,1
178,70,0,1
179,117,1,1
180,103,1,1
181,173,1,1
182,147,1,1
183,20,0,1
184,127,1,1
185,43,0,1
186,128,1,1
187,150,1,1
188,53,0,1
189,67,0,1
190,181,1,1
191,146,1,1
192,87,0,1
193,176,1,1
194,130,1,1
195,73,0,1
196,197,1,1
197,167,1,1
198,17,0,1
199,188,1,1
200,260,2,2
201,46,0,2
202,105,1,2
203,266,2,2
204,233,2,2
205,229,2,2
206,289,2,2
207,44,0,2
208,257,2,2
209,24,0,2
210,258,2,2
211,269,2,2
212,95,0,2
213,202,2,2
214,198,1,2
215,287,2,2
216,253,2,2
217,262,2,2
218,210,2,2
219,274,2,2
220,159,1,2
221,246,2,2
222,298,2,2
223,192,1,2
224,215,2,2
225,224,2,2
226,206,2,2
227,9,0,2
228,171,1,2
229,220,2,2
230,199,1,2
231,136,1,2
232,291,2,2
233,213,2,2
234,84,0,2
235,139,1,2
236,29,0,2
237,286,2,2
238,112,1,2
239,273,2,2
240,276,2,2
241,34,0,2
242,201,2,2
243,207,2,2
244,237,2,2
245,107,1,2
246,240,2,2
247,284,2,2
248,222,2,2
249,239,2,2
250,111,1,2
251,249,2,2
252,123,1,2
253,51,0,2
254,288,2,2
255,189,1,2
256,200,2,2
257,125,1,2
258,80,0,2
259,209,2,2
260,248,2,2
261,267,2,2
262,250,2,2
263,56,0,2
264,281,2,2
265,151,1,2
266,185,1,2
267,259,2,2
268,162,1,2
269,251,2,2
270,216,2,2
271,297,2,2
272,114,1,2
273,193,1,2
274,264,2,2
275,8,0,2
276,54,0,2
277,236,2,2
278,91,0,2
279,177,1,2
280,118,1,2
281,61,0,2
282,211,2,2
283,285,2,2
284,21,0,2
285,219,2,2
286,243,2,2
287,217,2,2
288,238,2,2
289,88,0,2
290,205,2,2
291,182,1,2
292,277,2,2
293,208,2,2
294,221,2,2
295,232,2,2
296,168,1,2
297,282,2,2
298,242,2,2
299,75,0,2
300,371,3,3
301,260,2,3
302,266,2,3
303,347,3,3
304,349,3,3
305,233,2,3
306,229,2,3
307,327,3,3
308,343,3,3
309,334,3,3
310,46,0,3
311,394,3,3
312,340,3,3
313,374,3,3
314,330,3,3
315,390,3,3
316,24,0,3
317,95,0,3
318,395,3,3
319,202,2,3
320,44,0,3
321,287,2,3
322,105,1,3
323,325,3,3
324,198,1,3
325,309,3,3
326,315,3,3
327,262,2,3
328,323,3,3
329,352,3,3
330,311,3,3
331,357,3,3
332,289,2,3
333,269,2,3
334,397,3,3
335,351,3,3
336,258,2,3
337,337,3,3
338,192,1,3
339,9,0,3
340,381,3,3
341,301,3,3
342,354,3,3
343,370,3,3
344,210,2,3
345,206,2,3
346,253,2,3
347,358,3,3
348,257,2,3
349,220,2,3
350,350,3,3
351,392,3,3
352,312,3,3
353,29,0,3
354,291,2,3
355,307,3,3
356,310,3,3
357,171,1,3
358,112,1,3
359,298,2,3
360,276,2,3
361,215,2,3
362,240,2,3
363,107,1,3
364,366,3,3
365,199,1,3
366,159,1,3
367,373,3,3
368,363,3,3
369,201,2,3
370,213,2,3
371,84,0,3
372,353,3,3
373,139,1,3
374,284,2,3
375,286,2,3
376,123,1,3
377,246,2,3
378,274,2,3
379,273,2,3
380,34,0,3
381,224,2,3
382,237,2,3
383,189,1,3
384,316,3,3
385,364,3,3
386,376,3,3
387,125,1,3
388,136,1,3
389,378,3,3
390,341,3,3
391,250,2,3
392,80,0,3
393,288,2,3
394,151,1,3
395,207,2,3
396,326,3,3
397,267,2,3
398,332,3,3
399,328,3,3
400,419,4,4
401,495,4,4
402,347,3,4
403,266,2,4
404,457,4,4
405,229,2,4
406,466,4,4
407,334,3,4
408,394,3,4
409,414,4,4
410,499,4,4
411,340,3,4
412,374,3,4
413,390,3,4
414,349,3,4
415,330,3,4
416,327,3,4
417,233,2,4
418,447,4,4
419,24,0,4
420,412,4,4
421,462,4,4
422,343,3,4
423,287,2,4
424,401,4,4
425,491,4,4
426,475,4,4
427,105,1,4
428,325,3,4
429,464,4,4
430,476,4,4
431,468,4,4
432,489,4,4
433,416,4,4
434,371,3,4
435,260,2,4
436,441,4,4
437,417,4,4
438,472,4,4
439,459,4,4
440,424,4,4
441,484,4,4
442,423,4,4
443,413,4,4
444,44,0,4
445,323,3,4
446,439,4,4
447,315,3,4
448,312,3,4
449,431,4,4
450,438,4,4
451,450,4,4
452,311,3,4
453,307,3,4
454,400,4,4
455,440,4,4
456,445,4,4
457,46,0,4
458,95,0,4
459,351,3,4
460,258,2,4
461,463,4,4
462,202,2,4
463,381,3,4
464,354,3,4
465,370,3,4
466,429,4,4
467,444,4,4
468,493,4,4
469,291,2,4
470,309,3,4
471,220,2,4
472,253,2,4
473,490,4,4
474,435,4,4
475,29,0,4
476,198,1,4
477,269,2,4
478,478,4,4
479,262,2,4
480,289,2,4
481,397,3,4
482,206,2,4
483,460,4,4
484,465,4,4
485,442,4,4
486,192,1,4
487,415,4,4
488,301,3,4
489,485,4,4
490,449,4,4
491,481,4,4
492,107,1,4
493,373,3,4
494,352,3,4
495,433,4,4
496,201,2,4
497,453,4,4
498,455,4,4
499,430,4,4
500,519,5,5
501,419,4,5
502,334,3,5
503,457,4,5
504,520,5,5
505,266,2,5
506,390,3,5
507,589,5,5
508,394,3,5
509,567,5,5
510,558,5,5
511,564,5,5
512,504,5,5
513,568,5,5
514,349,3,5
515,466,4,5
516,548,5,5
517,233,2,5
518,414,4,5
519,495,4,5
520,412,4,5
521,579,5,5
522,554,5,5
523,343,3,5
524,229,2,5
525,468,4,5
526,595,5,5
527,499,4,5
528,105,1,5
529,510,5,5
530,585,5,5
531,523,5,5
532,347,3,5
533,514,5,5
534,588,5,5
535,374,3,5
536,340,3,5
537,24,0,5
538,533,5,5
539,260,2,5
540,441,4,5
541,287,2,5
542,527,5,5
543,513,5,5
544,491,4,5
545,530,5,5
546,592,5,5
547,464,4,5
548,44,0,5
549,416,4,5
550,549,5,5
551,547,5,5
552,476,4,5
553,534,5,5
554,518,5,5
555,489,4,5
556,459,4,5
557,401,4,5
558,95,0,5
559,462,4,5
560,202,2,5
561,381,3,5
562,507,5,5
563,570,5,5
564,502,5,5
565,522,5,5
566,577,5,5
567,472,4,5
568,417,4,5
569,531,5,5
570,563,5,5
571,536,5,5
572,535,5,5
573,526,5,5
574,431,4,5
575,506,5,5
576,550,5,5
577,312,3,5
578,599,5,5
579,307,3,5
580,545,5,5
581,559,5,5
582,484,4,5
583,371,3,5
584,465,4,5
585,555,5,5
586,415,4,5
587,192,1,5
588,442,4,5
589,572,5,5
590,429,4,5
591,323,3,5
592,291,2,5
593,413,4,5
594,475,4,5
595,269,2,5
596,562,5,5
597,543,5,5
598,553,5,5
599,445,4,5
600,604,6,6
601,419,4,6
602,625,6,6
603,654,6,6
604,564,5,6
605,636,6,6
606,457,4,6
607,520,5,6
608,567,5,6
609,589,5,6
610,641,6,6
611,612,6,6
612,644,6,6
613,504,5,6
614,665,6,6
615,466,4,6
616,349,3,6
617,548,5,6
618,690,6,6
619,679,6,6
620,266,2,6
621,600,6,6
622,568,5,6
623,660,6,6
624,558,5,6
625,662,6,6
626,519,5,6
627,622,6,6
628,412,4,6
629,579,5,6
630,632,6,6
631,675,6,6
632,394,3,6
633,229,2,6
634,414,4,6
635,650,6,6
636,614,6,6
637,606,6,6
638,334,3,6
639,647,6,6
640,499,4,6
641,514,5,6
642,595,5,6
643,683,6,6
644,343,3,6
645,638,6,6
646,621,6,6
647,681,6,6
648,588,5,6
649,609,6,6
650,374,3,6
651,620,6,6
652,340,3,6
653,24,0,6
654,668,6,6
655,260,2,6
656,696,6,6
657,390,3,6
658,105,1,6
659,592,5,6
660,640,6,6
661,513,5,6
662,656,6,6
663,510,5,6
664,554,5,6
665,585,5,6
666,44,0,6
667,347,3,6
668,491,4,6
669,677,6,6
670,613,6,6
671,459,4,6
672,233,2,6
673,626,6,6
674,523,5,6
675,95,0,6
676,645,6,6
677,202,2,6
678,669,6,6
679,381,3,6
680,441,4,6
681,628,6,6
