radius,population__town_0,population__town_1,population__town_2,population__town_3
0.0,0.0,0.0,0.0,0.0
5.025125628140704,0.0,0.0,0.0,0.0
10.050251256281408,0.0,0.0,0.0,0.0
15.075376884422113,0.0,0.0,0.0,0.0
20.100502512562816,0.0,0.0,0.0,0.0
25.12562814070352,0.0,0.0,0.0,0.0
30.150753768844226,0.0,0.0,0.0,0.0
35.175879396984925,0.0,0.0,0.0,0.0
40.20100502512563,0.0,0.0,0.0,0.0
45.22613065326634,0.0,0.0,0.0,0.0
50.25125628140704,0.0,0.0,0.0,0.0
55.276381909547744,0.0,0.0,0.0,0.0
60.30150753768845,0.0,0.0,0.0,0.0
65.32663316582915,0.0,0.0,0.0,0.0
70.35175879396985,0.0,0.0,0.0,0.0
75.37688442211056,0.0,0.0,0.0,27.92889
80.40201005025126,0.0,0.0,0.0,27.92889
85.42713567839196,0.0,0.0,0.0,27.92889
90.45226130653268,0.0,0.0,0.0,27.92889
95.47738693467338,0.0,0.0,0.0,27.92889
100.50251256281408,0.0,0.0,0.0,27.92889
105.52763819095479,0.0,0.0,0.0,57.569840000000006
110.55276381909549,0.0,0.0,0.0,57.569840000000006
115.57788944723619,0.0,0.0,0.0,57.569840000000006
120.6030150753769,0.0,0.0,0.0,57.569840000000006
125.6281407035176,0.0,0.0,0.0,77.83642
130.6532663316583,0.0,0.0,0.0,84.25385
135.678391959799,0.0,0.0,0.0,84.25385
140.7035175879397,0.0,0.0,0.0,105.84439
145.72864321608043,0.0,0.0,0.0,119.42159000000001
150.75376884422113,0.0,0.0,0.0,136.87385
155.77889447236183,0.0,0.0,0.0,136.87385
160.80402010050253,0.0,0.0,0.0,158.16602
165.82914572864323,0.0,0.0,0.0,189.85048999999995
170.85427135678393,0.0,0.0,0.0,189.85048999999995
175.87939698492463,0.0,0.0,0.0,206.53594999999999
180.90452261306535,0.0,0.0,0.0,206.53594999999999
185.92964824120605,0.0,0.0,0.0,213.27304999999998
190.95477386934675,0.0,0.0,0.0,234.91873999999993
195.97989949748745,0.0,0.0,0.0,243.68854999999994
201.00502512562815,0.0,0.0,0.0,251.20971999999992
206.03015075376885,0.0,0.0,0.0,257.43253999999996
211.05527638190958,0.0,0.0,0.0,257.43253999999996
216.08040201005028,0.0,0.0,0.0,294.28929999999997
221.10552763819098,0.0,0.0,0.0,300.51451
226.13065326633168,0.0,0.0,0.0,315.28275999999994
231.15577889447238,0.0,0.0,0.0,321.65606999999994
236.18090452261308,0.0,0.0,0.0,321.65606999999994
241.2060301507538,0.0,0.0,0.0,321.65606999999994
246.2311557788945,0.0,0.0,0.0,350.44987999999995
251.2562814070352,0.0,0.0,0.0,378.90136999999993
256.2814070351759,0.0,0.0,0.0,378.90136999999993
261.3065326633166,0.0,0.0,0.0,378.90136999999993
266.3316582914573,0.0,0.0,0.0,395.50217
271.356783919598,0.0,0.0,0.0,398.22569
276.3819095477387,0.0,0.0,0.0,422.47312
281.4070351758794,0.0,0.0,0.0,422.47312
286.4321608040201,0.0,0.0,0.0,441.07385
291.45728643216086,0.0,0.0,0.0,483.25360000000006
296.48241206030156,0.0,0.0,0.0,483.25360000000006
301.50753768844226,0.0,0.0,0.0,509.65184000000005
306.53266331658295,0.0,0.0,0.0,537.7401199999999
311.55778894472365,0.0,0.0,0.0,572.3476300000001
316.58291457286435,0.0,0.0,0.0,590.9121700000001
321.60804020100505,0.0,0.0,0.0,599.5910700000001
326.63316582914575,0.0,0.0,0.0,618.0041899999999
331.65829145728645,0.0,0.0,0.0,657.2298000000001
336.68341708542715,0.0,0.0,0.0,671.6591099999999
341.70854271356785,0.0,0.0,0.0,695.6584099999999
346.73366834170855,0.0,0.0,0.0,738.0582899999998
351.75879396984925,0.0,0.0,0.0,738.0582899999998
356.78391959799,0.0,0.0,0.0,757.0416799999998
361.8090452261307,0.0,0.0,0.0,780.0242499999998
366.8341708542714,0.0,0.0,0.0,829.2638799999996
371.8592964824121,0.0,0.0,0.0,841.7607699999996
376.8844221105528,0.0,0.0,0.0,870.9208499999996
381.9095477386935,0.0,0.0,0.0,918.1418599999997
386.9346733668342,0.0,0.0,0.0,918.1418599999997
391.9597989949749,0.0,0.0,0.0,956.5220499999996
396.9849246231156,0.0,0.0,0.0,997.5054899999996
402.0100502512563,0.0,0.0,0.0,1037.7918599999996
407.035175879397,0.0,0.0,0.0,1079.0374099999997
412.0603015075377,0.0,0.0,0.0,1116.6612199999993
417.0854271356784,0.0,0.0,0.0,1151.3780199999992
422.11055276381916,0.0,0.0,0.0,1231.8352799999996
427.13567839195986,0.0,0.0,0.0,1241.1258299999993
432.16080402010056,0.0,0.0,0.0,1297.9055299999995
437.18592964824126,0.0,0.0,0.0,1329.13299
442.21105527638196,0.0,0.0,0.0,1329.13299
447.23618090452266,0.0,0.0,0.0,1430.7032700000002
452.26130653266335,0.0,0.0,0.0,1494.08421
457.28643216080405,0.0,0.0,0.0,1538.3663999999999
462.31155778894475,0.0,0.0,0.0,1542.94582
467.33668341708545,0.0,0.0,0.0,1556.10305
