radius,population__town_0,population__town_1,population__town_2,population__town_3
0.0,0.0,0.0,0.0,0.0
5.025125628140704,0.0,0.0,0.0,0.0
10.050251256281408,0.0,0.0,0.0,0.0
15.075376884422113,28.06731,0.0,0.0,0.0
20.100502512562816,49.07879,0.0,0.0,0.0
25.12562814070352,84.54389,0.0,0.0,0.0
30.150753768844226,84.54389,0.0,0.0,0.0
35.175879396984925,84.54389,0.0,0.0,0.0
40.20100502512563,84.54389,0.0,0.0,0.0
45.22613065326634,118.56354999999999,0.0,0.0,0.0
50.25125628140704,193.25798,0.0,0.0,0.0
55.276381909547744,193.25798,0.0,0.0,0.0
60.30150753768845,193.25798,0.0,0.0,0.0
65.32663316582915,266.77171000000004,0.0,0.0,0.0
70.35175879396985,266.77171000000004,0.0,0.0,0.0
75.37688442211056,349.05317,0.0,0.0,0.0
80.40201005025126,349.05317,0.0,0.0,0.0
85.42713567839196,438.6958400000001,0.0,0.0,0.0
90.45226130653268,438.6958400000001,0.0,0.0,0.0
95.47738693467338,438.6958400000001,0.0,0.0,0.0
100.50251256281408,454.13980000000004,0.0,0.0,0.0
105.52763819095479,571.80656,0.0,0.0,0.0
110.55276381909549,631.5100699999999,0.0,0.0,0.0
115.57788944723619,631.5100699999999,0.0,0.0,0.0
120.6030150753769,631.5100699999999,0.0,0.0,0.0
125.6281407035176,674.2256500000001,0.0,0.0,0.0
130.6532663316583,769.42355,0.0,0.0,0.0
135.678391959799,781.98161,0.0,0.0,0.0
140.7035175879397,797.4447299999999,0.0,0.0,0.0
145.72864321608043,849.8981,0.0,0.0,0.0
150.75376884422113,973.5309500000001,0.0,0.0,0.0
155.77889447236183,973.5309500000001,0.0,0.0,0.0
160.80402010050253,1136.8174100000003,0.0,0.0,0.0
165.82914572864323,1368.9460100000001,0.0,0.0,0.0
170.85427135678393,1368.9460100000001,0.0,0.0,0.0
175.87939698492463,1493.6595000000002,0.0,0.0,0.0
180.90452261306535,1493.6595000000002,0.0,0.0,0.0
185.92964824120605,1618.0665000000001,0.0,0.0,0.0
190.95477386934675,1778.2101300000002,0.0,0.0,0.0
195.97989949748745,1825.4919900000002,0.0,0.0,0.0
201.00502512562815,1991.0167399999998,0.0,0.0,0.0
206.03015075376885,2113.6091899999997,0.0,0.0,0.0
211.05527638190958,2113.6091899999997,0.0,0.0,0.0
216.08040201005028,2310.393899999999,0.0,0.0,0.0
221.10552763819098,2337.151069999999,0.0,0.0,0.0
226.13065326633168,2374.422739999999,0.0,0.0,0.0
231.15577889447238,2572.560369999999,0.0,0.0,0.0
236.18090452261308,2572.560369999999,0.0,0.0,0.0
241.2060301507538,2656.8763599999997,0.0,0.0,0.0
246.2311557788945,2996.8074800000004,0.0,0.0,0.0
251.2562814070352,3072.84272,0.0,0.0,0.0
256.2814070351759,3146.6529700000006,0.0,0.0,0.0
261.3065326633166,3146.6529700000006,0.0,0.0,0.0
266.3316582914573,3378.72874,0.0,0.0,0.0
271.356783919598,3486.4724200000005,0.0,0.0,0.0
276.3819095477387,3720.62827,0.0,0.0,0.0
281.4070351758794,3746.97389,0.0,0.0,0.0
286.4321608040201,3897.09488,0.0,0.0,0.0
291.45728643216086,4125.432720000001,0.0,0.0,0.0
296.48241206030156,4125.432720000001,0.0,0.0,0.0
301.50753768844226,4232.755160000001,0.0,0.0,0.0
306.53266331658295,4483.964220000001,0.0,0.0,0.0
311.55778894472365,4589.340340000002,0.0,0.0,0.0
316.58291457286435,4684.313550000001,0.0,0.0,0.0
321.60804020100505,4747.586200000001,0.0,0.0,0.0
326.63316582914575,4814.519740000002,0.0,0.0,0.0
331.65829145728645,5074.650870000001,0.0,0.0,0.0
336.68341708542715,5159.7417700000005,0.0,0.0,0.0
341.70854271356785,5242.411070000001,0.0,0.0,0.0
346.73366834170855,5374.84498,0.0,0.0,0.0
351.75879396984925,5434.732900000001,0.0,0.0,0.0
356.78391959799,5604.84634,0.0,0.0,0.0
361.8090452261307,5793.209060000002,0.0,0.0,0.0
366.8341708542714,5976.033550000003,0.0,0.0,0.0
371.8592964824121,6050.649290000002,0.0,0.0,0.0
376.8844221105528,6126.695530000002,0.0,0.0,0.0
381.9095477386935,6291.2370500000025,0.0,0.0,0.0
386.9346733668342,6381.668620000001,0.0,0.0,0.0
391.9597989949749,6637.878340000002,0.0,0.0,0.0
396.9849246231156,6720.76677,0.0,0.0,0.0
402.0100502512563,6720.76677,0.0,0.0,0.0
407.035175879397,6836.006509999999,0.0,0.0,0.0
412.0603015075377,7005.66795,0.0,0.0,0.0
417.0854271356784,7065.259780000001,0.0,0.0,0.0
422.11055276381916,7229.330170000004,0.0,0.0,0.0
427.13567839195986,7323.475450000004,0.0,0.0,0.0
432.16080402010056,7522.245300000003,0.0,0.0,0.0
437.18592964824126,7630.573190000003,0.0,0.0,0.0
442.21105527638196,7630.573190000003,0.0,0.0,0.0
447.23618090452266,7885.54611,0.0,0.0,0.0
452.26130653266335,8041.788170000001,0.0,0.0,0.0
457.28643216080405,8169.151829999999,0.0,0.0,0.0
