radius,population__town_0,population__town_1,population__town_2,population__town_3
0.0,0.0,0.0,0.0,0.0
5.025125628140704,0.0,0.0,0.0,0.0
10.050251256281408,0.0,0.0,0.0,0.0
15.075376884422113,0.0,0.0,0.0,5.42183
20.100502512562816,0.0,0.0,0.0,5.42183
25.12562814070352,0.0,0.0,0.0,5.42183
30.150753768844226,0.0,0.0,0.0,5.42183
35.175879396984925,0.0,0.0,0.0,5.42183
40.20100502512563,0.0,0.0,0.0,5.42183
45.22613065326634,0.0,0.0,0.0,18.58646
50.25125628140704,0.0,0.0,0.0,18.58646
55.276381909547744,0.0,0.0,0.0,18.58646
60.30150753768845,0.0,0.0,0.0,18.58646
65.32663316582915,0.0,0.0,0.0,23.59834
70.35175879396985,0.0,0.0,0.0,23.59834
75.37688442211056,0.0,0.0,0.0,30.94829
80.40201005025126,0.0,0.0,0.0,30.94829
85.42713567839196,0.0,0.0,0.0,37.35358
90.45226130653268,0.0,0.0,0.0,37.35358
95.47738693467338,0.0,0.0,0.0,37.35358
100.50251256281408,0.0,0.0,0.0,37.35358
105.52763819095479,0.0,0.0,0.0,48.80012
110.55276381909549,0.0,0.0,0.0,66.47547
115.57788944723619,0.0,0.0,0.0,66.47547
120.6030150753769,0.0,0.0,0.0,66.47547
125.6281407035176,0.0,0.0,0.0,66.47547
130.6532663316583,0.0,0.0,0.0,72.47732
135.678391959799,0.0,0.0,0.0,72.47732
140.7035175879397,0.0,0.0,0.0,81.57858
145.72864321608043,0.0,0.0,0.0,102.22734
150.75376884422113,0.0,0.0,0.0,128.74
155.77889447236183,0.0,0.0,0.0,128.74
160.80402010050253,0.0,0.0,0.0,145.7329
165.82914572864323,0.0,0.0,0.0,158.51855
170.85427135678393,0.0,0.0,0.0,158.51855
175.87939698492463,0.0,0.0,0.0,174.53708
180.90452261306535,0.0,0.0,0.0,174.53708
185.92964824120605,0.0,0.0,0.0,194.74749
190.95477386934675,0.0,0.0,0.0,229.57844999999998
195.97989949748745,0.0,0.0,0.0,235.81141999999997
201.00502512562815,0.0,0.0,0.0,235.81141999999997
206.03015075376885,0.0,0.0,0.0,259.65628999999996
211.05527638190958,0.0,0.0,0.0,259.65628999999996
216.08040201005028,0.0,0.0,0.0,277.0830199999999
221.10552763819098,0.0,0.0,0.0,277.0830199999999
226.13065326633168,0.0,0.0,0.0,289.9449499999999
231.15577889447238,0.0,0.0,0.0,325.27277999999995
236.18090452261308,0.0,0.0,0.0,325.27277999999995
241.2060301507538,0.0,0.0,0.0,332.44042999999994
246.2311557788945,0.0,0.0,0.0,352.6651099999999
251.2562814070352,0.0,0.0,0.0,352.6651099999999
256.2814070351759,0.0,0.0,0.0,367.9726599999999
261.3065326633166,0.0,0.0,0.0,367.9726599999999
266.3316582914573,0.0,0.0,0.0,379.7719599999999
271.356783919598,0.0,0.0,0.0,385.9789199999999
276.3819095477387,0.0,0.0,0.0,410.38160999999997
281.4070351758794,0.0,0.0,0.0,410.38160999999997
286.4321608040201,0.0,0.0,0.0,410.38160999999997
291.45728643216086,0.0,0.0,0.0,417.3658199999999
296.48241206030156,0.0,0.0,0.0,417.3658199999999
301.50753768844226,0.0,0.0,0.0,425.5863099999999
306.53266331658295,0.0,0.0,0.0,457.51766
311.55778894472365,0.0,0.0,0.0,479.61763999999994
316.58291457286435,0.0,0.0,0.0,491.90392999999995
321.60804020100505,0.0,0.0,0.0,499.49274
326.63316582914575,0.0,0.0,0.0,499.49274
331.65829145728645,0.0,0.0,0.0,502.01443000000006
336.68341708542715,0.0,0.0,0.0,502.01443000000006
341.70854271356785,0.0,0.0,0.0,508.14644000000004
346.73366834170855,0.0,0.0,0.0,508.14644000000004
351.75879396984925,0.0,0.0,0.0,535.9998400000001
356.78391959799,0.0,0.0,0.0,544.20779
361.8090452261307,0.0,0.0,0.0,554.2503800000001
366.8341708542714,0.0,0.0,0.0,570.5380700000001
371.8592964824121,0.0,0.0,0.0,583.8428200000001
376.8844221105528,0.0,0.0,0.0,583.8428200000001
381.9095477386935,0.0,0.0,0.0,583.8428200000001
386.9346733668342,0.0,0.0,0.0,590.6611200000002
391.9597989949749,0.0,0.0,0.0,596.3960200000002
396.9849246231156,0.0,0.0,0.0,628.9151900000002
402.0100502512563,0.0,0.0,0.0,632.8341000000001
407.035175879397,0.0,0.0,0.0,647.9542200000001
412.0603015075377,0.0,0.0,0.0,647.9542200000001
417.0854271356784,0.0,0.0,0.0,660.1616600000001
422.11055276381916,0.0,0.0,0.0,686.4505700000001
427.13567839195986,0.0,0.0,0.0,687.5097400000001
432.16080402010056,0.0,0.0,0.0,689.8194500000001
437.18592964824126,0.0,0.0,0.0,693.4546600000001
442.21105527638196,0.0,0.0,0.0,693.4546600000001
447.23618090452266,0.0,0.0,0.0,729.37004
452.26130653266335,0.0,0.0,0.0,738.13985
457.28643216080405,0.0,0.0,0.0,740.12378
462.31155778894475,0.0,0.0,0.0,773.6439899999999
467.33668341708545,0.0,0.0,0.0,779.8482499999999
472.36180904522615,0.0,0.0,0.0,789.4085899999999
