radius,population__town_0,population__town_1,population__town_2,population__town_3
0.0,0.0,0.0,0.0,0.0
5.025125628140704,0.0,0.0,0.0,0.0
10.050251256281408,0.0,0.0,0.0,0.0
15.075376884422113,0.0,0.0,0.0,1.39483
20.100502512562816,0.0,0.0,0.0,1.39483
25.12562814070352,0.0,0.0,0.0,1.39483
30.150753768844226,0.0,0.0,0.0,1.39483
35.175879396984925,0.0,0.0,0.0,1.39483
40.20100502512563,0.0,0.0,0.0,1.39483
45.22613065326634,0.0,0.0,0.0,11.52575
50.25125628140704,0.0,0.0,0.0,11.52575
55.276381909547744,0.0,0.0,0.0,11.52575
60.30150753768845,0.0,0.0,0.0,11.52575
65.32663316582915,0.0,0.0,0.0,20.38469
70.35175879396985,0.0,0.0,0.0,20.38469
75.37688442211056,0.0,0.0,0.0,20.38469
80.40201005025126,0.0,0.0,0.0,20.38469
85.42713567839196,0.0,0.0,0.0,35.85948
90.45226130653268,0.0,0.0,0.0,35.85948
95.47738693467338,0.0,0.0,0.0,35.85948
100.50251256281408,0.0,0.0,0.0,35.85948
105.52763819095479,0.0,0.0,0.0,69.39125
110.55276381909549,0.0,0.0,0.0,69.39125
115.57788944723619,0.0,0.0,0.0,69.39125
120.6030150753769,0.0,0.0,0.0,69.39125
125.6281407035176,0.0,0.0,0.0,69.39125
130.6532663316583,0.0,0.0,0.0,69.39125
135.678391959799,0.0,0.0,0.0,69.39125
140.7035175879397,0.0,0.0,0.0,71.6494
145.72864321608043,0.0,0.0,0.0,71.6494
150.75376884422113,0.0,0.0,0.0,73.4564
155.77889447236183,0.0,0.0,0.0,73.4564
160.80402010050253,0.0,0.0,0.0,73.4564
165.82914572864323,0.0,0.0,0.0,90.25925000000001
170.85427135678393,0.0,0.0,0.0,90.25925000000001
175.87939698492463,0.0,0.0,0.0,90.25925000000001
180.90452261306535,0.0,0.0,0.0,90.25925000000001
185.92964824120605,0.0,0.0,0.0,95.14851000000002
190.95477386934675,0.0,0.0,0.0,107.21131
195.97989949748745,0.0,0.0,0.0,126.25429000000003
201.00502512562815,0.0,0.0,0.0,133.39873000000003
206.03015075376885,0.0,0.0,0.0,140.92876
211.05527638190958,0.0,0.0,0.0,140.92876
216.08040201005028,0.0,0.0,0.0,155.07344
221.10552763819098,0.0,0.0,0.0,155.07344
226.13065326633168,0.0,0.0,0.0,155.07344
231.15577889447238,0.0,0.0,0.0,169.9616
236.18090452261308,0.0,0.0,0.0,169.9616
241.2060301507538,0.0,0.0,0.0,169.9616
246.2311557788945,0.0,0.0,0.0,213.66961999999998
251.2562814070352,0.0,0.0,0.0,228.16160999999997
256.2814070351759,0.0,0.0,0.0,249.75470999999996
261.3065326633166,0.0,0.0,0.0,249.75470999999996
266.3316582914573,0.0,0.0,0.0,266.11758000000003
271.356783919598,0.0,0.0,0.0,266.11758000000003
276.3819095477387,0.0,0.0,0.0,298.56033
281.4070351758794,0.0,0.0,0.0,298.56033
286.4321608040201,0.0,0.0,0.0,306.54549
291.45728643216086,0.0,0.0,0.0,317.69133
296.48241206030156,0.0,0.0,0.0,317.69133
301.50753768844226,0.0,0.0,0.0,321.35206
306.53266331658295,0.0,0.0,0.0,333.24307
311.55778894472365,0.0,0.0,0.0,367.10449000000006
316.58291457286435,0.0,0.0,0.0,369.79350000000005
321.60804020100505,0.0,0.0,0.0,418.32703000000004
326.63316582914575,0.0,0.0,0.0,418.32703000000004
331.65829145728645,0.0,0.0,0.0,454.44008
336.68341708542715,0.0,0.0,0.0,468.54485
341.70854271356785,0.0,0.0,0.0,501.7193899999999
346.73366834170855,0.0,0.0,0.0,526.2915799999998
351.75879396984925,0.0,0.0,0.0,529.7432599999999
356.78391959799,0.0,0.0,0.0,535.3435799999999
361.8090452261307,0.0,0.0,0.0,551.8607
366.8341708542714,0.0,0.0,0.0,581.1422
371.8592964824121,0.0,0.0,0.0,581.1422
376.8844221105528,0.0,0.0,0.0,587.1097599999999
381.9095477386935,0.0,0.0,0.0,642.8341100000001
386.9346733668342,0.0,0.0,0.0,642.8341100000001
391.9597989949749,0.0,0.0,0.0,652.9930300000001
396.9849246231156,0.0,0.0,0.0,663.5949
402.0100502512563,0.0,0.0,0.0,671.3816
407.035175879397,0.0,0.0,0.0,671.3816
412.0603015075377,0.0,0.0,0.0,683.8413300000001
417.0854271356784,0.0,0.0,0.0,692.66049
422.11055276381916,0.0,0.0,0.0,731.2635600000002
427.13567839195986,0.0,0.0,0.0,731.2635600000002
432.16080402010056,0.0,0.0,0.0,761.6968700000001
437.18592964824126,0.0,0.0,0.0,773.1971100000002
442.21105527638196,0.0,0.0,0.0,773.1971100000002
447.23618090452266,0.0,0.0,0.0,794.2807700000003
452.26130653266335,0.0,0.0,0.0,814.3488400000001
457.28643216080405,0.0,0.0,0.0,828.2000300000001
462.31155778894475,0.0,0.0,0.0,837.2981000000001
467.33668341708545,0.0,0.0,0.0,837.2981000000001
472.36180904522615,0.0,0.0,0.0,862.79426
477.38693467336685,0.0,0.0,0.0,870.61184
482.4120603015076,0.0,0.0,0.0,891.9421099999998
