radius,population__town_0,population__town_1,population__town_2,population__town_3
0.0,0.0,0.0,0.0,0.0
5.025125628140704,0.0,0.0,0.0,0.0
10.050251256281408,0.0,0.0,0.0,0.0
15.075376884422113,0.0,0.0,0.0,8.14854
20.100502512562816,0.0,0.0,0.0,8.14854
25.12562814070352,0.0,0.0,0.0,8.14854
30.150753768844226,0.0,0.0,0.0,8.14854
35.175879396984925,0.0,0.0,0.0,8.14854
40.20100502512563,0.0,0.0,0.0,8.14854
45.22613065326634,0.0,0.0,0.0,8.14854
50.25125628140704,0.0,0.0,0.0,18.37675
55.276381909547744,0.0,0.0,0.0,18.37675
60.30150753768845,0.0,0.0,0.0,18.37675
65.32663316582915,0.0,0.0,0.0,25.12882
70.35175879396985,0.0,0.0,0.0,25.12882
75.37688442211056,0.0,0.0,0.0,68.69402000000001
80.40201005025126,0.0,0.0,0.0,68.69402000000001
85.42713567839196,0.0,0.0,0.0,74.64586
90.45226130653268,0.0,0.0,0.0,74.64586
95.47738693467338,0.0,0.0,0.0,74.64586
100.50251256281408,0.0,0.0,0.0,85.51052
105.52763819095479,0.0,0.0,0.0,141.63729999999998
110.55276381909549,0.0,0.0,0.0,197.40776999999997
115.57788944723619,0.0,0.0,0.0,197.40776999999997
120.6030150753769,0.0,0.0,0.0,197.40776999999997
125.6281407035176,0.0,0.0,0.0,197.40776999999997
130.6532663316583,0.0,0.0,0.0,274.81630000000007
135.678391959799,0.0,0.0,0.0,274.81630000000007
140.7035175879397,0.0,0.0,0.0,325.2219400000001
145.72864321608043,0.0,0.0,0.0,325.2219400000001
150.75376884422113,0.0,0.0,0.0,361.73059000000006
155.77889447236183,0.0,0.0,0.0,361.73059000000006
160.80402010050253,0.0,0.0,0.0,375.91598
165.82914572864323,0.0,0.0,0.0,484.27024
170.85427135678393,0.0,0.0,0.0,484.27024
175.87939698492463,0.0,0.0,0.0,503.16591
180.90452261306535,0.0,0.0,0.0,503.16591
185.92964824120605,0.0,0.0,0.0,527.38751
190.95477386934675,0.0,0.0,0.0,566.88331
195.97989949748745,0.0,0.0,0.0,600.30851
201.00502512562815,0.0,0.0,0.0,669.16661
206.03015075376885,0.0,0.0,0.0,717.1685399999999
211.05527638190958,0.0,0.0,0.0,717.1685399999999
216.08040201005028,0.0,0.0,0.0,784.3991399999998
221.10552763819098,0.0,0.0,0.0,810.7332299999996
226.13065326633168,0.0,0.0,0.0,818.1777599999996
231.15577889447238,0.0,0.0,0.0,837.6085399999996
236.18090452261308,0.0,0.0,0.0,837.6085399999996
241.2060301507538,0.0,0.0,0.0,856.3773899999997
246.2311557788945,0.0,0.0,0.0,914.9472599999998
251.2562814070352,0.0,0.0,0.0,945.0364899999995
256.2814070351759,0.0,0.0,0.0,976.2802199999995
261.3065326633166,0.0,0.0,0.0,976.2802199999995
266.3316582914573,0.0,0.0,0.0,1003.8605999999997
271.356783919598,0.0,0.0,0.0,1018.4885499999996
276.3819095477387,0.0,0.0,0.0,1101.1023
281.4070351758794,0.0,0.0,0.0,1101.1023
286.4321608040201,0.0,0.0,0.0,1139.7576299999998
291.45728643216086,0.0,0.0,0.0,1186.65445
296.48241206030156,0.0,0.0,0.0,1186.65445
301.50753768844226,0.0,0.0,0.0,1207.5967799999999
306.53266331658295,0.0,0.0,0.0,1217.0677699999999
311.55778894472365,0.0,0.0,0.0,1255.51795
316.58291457286435,0.0,0.0,0.0,1281.22919
321.60804020100505,0.0,0.0,0.0,1322.66103
326.63316582914575,0.0,0.0,0.0,1327.01448
331.65829145728645,0.0,0.0,0.0,1400.0896800000003
336.68341708542715,0.0,0.0,0.0,1404.8072800000004
341.70854271356785,0.0,0.0,0.0,1432.5659700000003
346.73366834170855,0.0,0.0,0.0,1438.1576000000002
351.75879396984925,0.0,0.0,0.0,1458.4637100000002
356.78391959799,0.0,0.0,0.0,1474.6513700000005
361.8090452261307,0.0,0.0,0.0,1497.4994100000004
366.8341708542714,0.0,0.0,0.0,1523.8224700000003
371.8592964824121,0.0,0.0,0.0,1544.9300400000004
376.8844221105528,0.0,0.0,0.0,1552.1185600000003
381.9095477386935,0.0,0.0,0.0,1584.3817200000003
386.9346733668342,0.0,0.0,0.0,1584.3817200000003
391.9597989949749,0.0,0.0,0.0,1667.2421700000002
396.9849246231156,0.0,0.0,0.0,1735.7244400000002
402.0100502512563,0.0,0.0,0.0,1757.1947800000005
407.035175879397,0.0,0.0,0.0,1761.5965200000005
412.0603015075377,0.0,0.0,0.0,1790.0121300000005
417.0854271356784,0.0,0.0,0.0,1824.1473100000003
422.11055276381916,0.0,0.0,0.0,1915.4268700000005
427.13567839195986,0.0,0.0,0.0,1935.6207100000004
432.16080402010056,0.0,0.0,0.0,1970.8656900000005
437.18592964824126,0.0,0.0,0.0,2001.3366000000003
442.21105527638196,0.0,0.0,0.0,2001.3366000000003
447.23618090452266,0.0,0.0,0.0,2073.71912
452.26130653266335,0.0,0.0,0.0,2142.01841
457.28643216080405,0.0,0.0,0.0,2182.9847099999997
462.31155778894475,0.0,0.0,0.0,2213.31768
