Total population supplied (inhab),Benefit wastewater (Total with PV summed),Total benefit reclaimed wastewater (total PV),Total benefit freshwater management (total PV),Total benefits of energy savings (total PV),Total benefits of environmental savings (total PV),Total benefits  (ILS),Total costs with wastewater (ILS PV),Total costs with reclaimed ww management (ILS),Total costs with costs freshwater in the buffer (ILS),Total costs (ILS),Costs - benefits (ILS),Coverage (region),Coverage (town),Benefits/costs,Onsite construction costs ,Onsite OeM costs (year) ,Onsite OeM costs (total) ,Benefits onsite treatment (connection fee) ,Benefits onsite treatment (sanitation fee) ,Population supplied with onsite treatment (inhabitants),Total wastewater pumping costs (ILS PV),Total land purchase costs at each WWPS (ILS) ,Centralization degree Eggiman,Centralization degree Huang,Number activated,Number WWTP,Number WWPS,idx_evaluation
55851.48557,30247748.9617561,52604775.4398866,49902.231404243175,40447027.00803976,33738350.23533901,175580527.63636974,173923446.5183027,16132188.57440586,166565.63166702935,235619522.6283325,60038994.99196276,0.6577340348583878,0.6577340348583878,0.7451866707723172,9961285.187701615,3515747.713306452,35436036.71625532,7265878.607500001,11226845.152444012,29063.514430000003,0.0,0.0,0.9981973748511052,0.2798886901734118,14,14,0,0
46988.27079999999,25785762.20470474,45319571.81641435,269433.85492967867,35901195.018201254,29065946.4596525,160474177.59362492,147055552.24746495,16859364.32623504,971745.3142961256,224128359.52933,63654181.935705066,0.5533565424247776,0.5533565424247776,0.71599229089358,12999080.572580649,4587910.790322581,46242617.0687532,9481682.300000003,14650585.93972239,37926.72920000001,0.0,0.0,0.9975248202298045,0.14955114587842153,17,17,0,1
48897.81057000001,25303632.39745038,42351893.23330526,1418279.470802267,34358041.296328045,27162610.144924466,153511710.28178176,142572053.4453844,14243366.811484778,5377119.682009713,218451529.07687992,64939818.795098156,0.5758442038509098,0.5758442038509098,0.7027266457254058,12344601.215927416,4356918.076209676,43914387.922073565,9004297.357499998,13912956.381471347,36017.18942999999,0.0,0.0,0.9976241625990064,0.19136670115912333,15,15,0,2
66458.92877,35534003.40341923,61154473.693733275,1387646.8145816668,48766691.4765856,39221744.31282863,197807909.86522695,188244892.2840475,20857533.819564182,5273057.218598718,243203937.93765828,45396028.072431326,0.782652402637932,0.782652402637932,0.8133417227640947,6325669.5747983875,2232589.2616935484,22502785.04064945,4614017.8075,7129332.356578561,18456.07123,0.0,0.0,0.9982997656686612,0.18912741304263736,16,16,0,3
56584.04347999999,30452983.463629052,52692797.70316397,1308329.4173448258,42823498.75449356,33794803.77823746,179099020.12068483,160022530.43110326,19180605.004856393,4954313.049749958,228410512.10205793,49311491.9813731,0.6663609901666372,0.6663609901666372,0.7841102341238138,9710206.871774195,3427131.8370967745,34542856.74457414,7082739.130000002,10943867.87381598,28330.956520000007,0.0,0.0,0.9980010711138197,0.1826075311441285,16,16,0,4
47062.228720000014,24324234.835021146,40669245.12370235,1292403.7903566689,30749678.414584607,26083434.903325208,147204206.87585002,146764034.3063476,11263479.273023939,4888166.9818222355,222041855.64555418,74837648.76970416,0.5542275065653891,0.5542275065653891,0.6629570197379019,12973732.091935478,4578964.267741933,46152442.99242493,9463192.819999997,14622016.988860069,37852.771279999986,0.0,0.0,0.998442298518388,0.335742147735968,10,10,0,5
71765.4058,38479829.09827924,66378712.66480701,1392715.883995164,51977923.81865567,42572337.53645351,209168429.12524697,234290811.29933506,23741853.769924182,5292375.318873113,283864757.36701274,74696328.24176577,0.8451440358005063,0.8451440358005063,0.7368594504840563,4506917.366935486,1590676.7177419364,16032799.611944877,3287398.5500000017,5079511.573056376,13149.594200000007,0.0,0.0,0.9980733939516697,0.12867171553899245,20,20,0,6
58639.34930999999,31792700.17500492,55340955.6149449,39838.02598007716,42445461.33316996,35493213.824835725,181831012.49140733,184909755.29652604,17859475.49575769,127258.23477889488,243939156.9908027,62108144.49939537,0.6905652630277335,0.6905652630277335,0.7453949367311413,9005767.373588713,3178506.13185484,32036900.590151366,6568912.672500002,10149930.844971757,26275.65069000001,0.0,0.0,0.9979395215276061,0.21114129263561038,17,17,0,7
72948.95958999998,38931260.83826953,66897641.22802971,239889.68214522745,51509193.47505929,42905155.10799007,208096971.07916293,220066918.4043528,16746081.123124408,870425.6209837091,256374426.53154895,48277455.45238602,0.8590821361361359,0.8590821361361359,0.8116916101753031,4101263.8502016184,1447504.8883064536,14589737.532886364,2991510.1025000038,4622320.645169058,11966.040410000016,0.0,0.0,0.9982621258091013,0.22347584277985044,18,18,0,8
52934.13035,28269914.296593554,48606370.340317234,1508326.126435783,38649802.84957678,31173952.031868085,168557363.33619785,154474731.048315,16204231.042930337,5684251.950323232,226317456.07813758,57760092.74193972,0.6233778525584408,0.6233778525584408,0.7447828649947458,10961185.162298387,3868653.586693548,38993056.87427064,7995217.4125,12353780.278906425,31980.86965,0.0,0.0,0.9976236394678153,0.1457589669174386,18,18,0,9
