idx_archive,idx_evaluation,idx_generation_birth,idx_generation
682,351,3,6
683,628,6,6
684,606,6,6
685,413,4,6
686,179,1,6
687,451,4,6
688,71,0,6
689,211,2,6
690,228,2,6
691,216,2,6
692,129,1,6
693,399,3,6
694,251,2,6
695,621,6,6
696,407,4,6
697,654,6,6
698,34,0,6
699,103,1,6
700,761,7,7
701,555,5,7
702,799,7,7
703,528,5,7
704,662,6,7
705,107,1,7
706,255,2,7
707,548,5,7
708,98,0,7
709,116,1,7
710,625,6,7
711,427,4,7
712,756,7,7
713,67,0,7
714,789,7,7
715,785,7,7
716,132,1,7
717,301,3,7
718,543,5,7
719,727,7,7
720,769,7,7
721,488,4,7
722,515,5,7
723,666,6,7
724,665,6,7
725,477,4,7
726,123,1,7
727,770,7,7
728,517,5,7
729,199,1,7
730,735,7,7
731,767,7,7
732,426,4,7
733,428,4,7
734,793,7,7
735,280,2,7
736,700,7,7
737,250,2,7
738,581,5,7
739,354,3,7
740,176,1,7
741,496,4,7
742,204,2,7
743,609,6,7
744,190,1,7
745,618,6,7
746,760,7,7
747,293,2,7
748,693,6,7
749,709,7,7
750,382,3,7
751,405,4,7
752,664,6,7
753,595,5,7
754,645,6,7
755,320,3,7
756,150,1,7
757,674,6,7
758,385,3,7
759,219,2,7
760,648,6,7
761,471,4,7
762,751,7,7
763,54,0,7
764,455,4,7
765,131,1,7
766,470,4,7
767,733,7,7
768,676,6,7
769,265,2,7
770,730,7,7
771,731,7,7
772,553,5,7
773,617,6,7
774,637,6,7
775,529,5,7
776,336,3,7
777,578,5,7
778,626,6,7
779,688,6,7
780,110,1,7
781,402,4,7
782,713,7,7
783,596,5,7
784,695,6,7
785,677,6,7
786,424,4,7
787,776,7,7
788,668,6,7
789,408,4,7
790,584,5,7
791,210,2,7
792,332,3,7
793,634,6,7
794,228,2,7
795,628,6,7
796,747,7,7
797,606,6,7
798,777,7,7
799,451,4,7
800,761,7,8
801,555,5,8
802,799,7,8
803,890,8,8
804,662,6,8
805,107,1,8
806,255,2,8
807,98,0,8
808,548,5,8
809,625,6,8
810,878,8,8
811,67,0,8
812,897,8,8
813,801,8,8
814,756,7,8
815,789,7,8
816,785,7,8
817,132,1,8
818,427,4,8
819,856,8,8
820,543,5,8
821,727,7,8
822,769,7,8
823,301,3,8
824,528,5,8
825,841,8,8
826,666,6,8
827,665,6,8
828,199,1,8
829,770,7,8
830,517,5,8
831,832,8,8
832,477,4,8
833,515,5,8
834,581,5,8
835,426,4,8
836,826,8,8
837,735,7,8
838,116,1,8
839,800,8,8
840,700,7,8
841,839,8,8
842,793,7,8
843,354,3,8
844,176,1,8
845,496,4,8
846,204,2,8
847,609,6,8
848,190,1,8
849,886,8,8
850,123,1,8
851,760,7,8
852,293,2,8
853,819,8,8
854,405,4,8
855,150,1,8
856,767,7,8
857,664,6,8
858,428,4,8
859,250,2,8
860,595,5,8
861,645,6,8
862,280,2,8
863,385,3,8
864,693,6,8
865,880,8,8
866,855,8,8
867,320,3,8
868,648,6,8
869,751,7,8
870,54,0,8
871,455,4,8
872,131,1,8
873,470,4,8
874,488,4,8
875,831,8,8
876,806,8,8
877,382,3,8
878,617,6,8
879,529,5,8
880,713,7,8
881,626,6,8
882,733,7,8
883,688,6,8
884,861,8,8
885,637,6,8
886,219,2,8
887,402,4,8
888,674,6,8
889,596,5,8
890,860,8,8
891,424,4,8
892,776,7,8
893,677,6,8
894,471,4,8
895,695,6,8
896,811,8,8
897,408,4,8
898,584,5,8
899,210,2,8
900,761,7,9
901,555,5,9
902,799,7,9
903,890,8,9
904,662,6,9
905,107,1,9
906,255,2,9
907,98,0,9
908,548,5,9
909,625,6,9
910,878,8,9
911,67,0,9
912,756,7,9
913,789,7,9
914,897,8,9
915,801,8,9
916,785,7,9
917,132,1,9
918,427,4,9
919,980,9,9
920,856,8,9
921,543,5,9
922,727,7,9
923,769,7,9
924,301,3,9
925,949,9,9
926,793,7,9
927,517,5,9
928,666,6,9
929,665,6,9
930,199,1,9
931,919,9,9
932,832,8,9
933,515,5,9
934,426,4,9
935,826,8,9
936,735,7,9
937,116,1,9
938,800,8,9
939,700,7,9
940,968,9,9
941,839,8,9
942,176,1,9
943,496,4,9
944,609,6,9
945,528,5,9
946,190,1,9
947,981,9,9
948,204,2,9
949,997,9,9
950,841,8,9
951,760,7,9
952,477,4,9
953,770,7,9
954,819,8,9
955,664,6,9
956,428,4,9
957,581,5,9
958,648,6,9
959,354,3,9
960,293,2,9
961,645,6,9
962,280,2,9
963,693,6,9
964,950,9,9
965,880,8,9
966,855,8,9
967,320,3,9
968,54,0,9
969,455,4,9
970,131,1,9
971,470,4,9
972,831,8,9
973,886,8,9
974,806,8,9
975,935,9,9
976,595,5,9
977,123,1,9
978,733,7,9
979,150,1,9
980,688,6,9
981,861,8,9
982,405,4,9
983,250,2,9
984,617,6,9
985,956,9,9
986,402,4,9
987,767,7,9
988,385,3,9
989,596,5,9
990,860,8,9
991,424,4,9
992,776,7,9
993,677,6,9
994,695,6,9
995,811,8,9
996,751,7,9
997,408,4,9
998,584,5,9
999,210,2,9
1000,1069,10,10
1001,761,7,10
1002,799,7,10
1003,662,6,10
1004,107,1,10
1005,1005,10,10
1006,1013,10,10
1007,890,8,10
1008,548,5,10
1009,1098,10,10
1010,1075,10,10
1011,98,0,10
1012,980,9,10
1013,67,0,10
1014,789,7,10
1015,1073,10,10
1016,132,1,10
1017,555,5,10
1018,856,8,10
1019,727,7,10
1020,769,7,10
1021,301,3,10
1022,949,9,10
1023,1019,10,10
1024,666,6,10
1025,255,2,10
1026,1007,10,10
1027,832,8,10
1028,426,4,10
1029,897,8,10
1030,515,5,10
1031,1062,10,10
1032,801,8,10
1033,756,7,10
1034,878,8,10
1035,785,7,10
1036,625,6,10
1037,427,4,10
1038,839,8,10
1039,1033,10,10
1040,543,5,10
1041,528,5,10
1042,981,9,10
1043,609,6,10
1044,204,2,10
1045,997,9,10
1046,190,1,10
1047,841,8,10
1048,199,1,10
1049,1049,10,10
1050,1090,10,10
1051,919,9,10
1052,700,7,10
1053,1050,10,10
1054,1068,10,10
1055,581,5,10
1056,517,5,10
1057,665,6,10
1058,826,8,10
1059,735,7,10
1060,176,1,10
1061,116,1,10
1062,800,8,10
1063,968,9,10
1064,1066,10,10
1065,793,7,10
1066,354,3,10
1067,496,4,10
1068,950,9,10
1069,131,1,10
1070,470,4,10
1071,886,8,10
1072,760,7,10
1073,806,8,10
1074,477,4,10
1075,770,7,10
1076,819,8,10
1077,123,1,10
1078,733,7,10
1079,664,6,10
1080,428,4,10
1081,688,6,10
1082,250,2,10
1083,293,2,10
1084,956,9,10
1085,861,8,10
1086,150,1,10
1087,767,7,10
1088,645,6,10
1089,280,2,10
1090,1043,10,10
1091,648,6,10
1092,1097,10,10
1093,693,6,10
1094,880,8,10
1095,855,8,10
1096,320,3,10
1097,54,0,10
1098,455,4,10
1099,210,2,10
1100,1069,10,11
1101,761,7,11
1102,799,7,11
1103,107,1,11
1104,1013,10,11
1105,1157,11,11
1106,890,8,11
1107,548,5,11
1108,1005,10,11
1109,98,0,11
1110,1155,11,11
1111,1075,10,11
1112,980,9,11
1113,662,6,11
1114,67,0,11
1115,789,7,11
1116,1073,10,11
1117,132,1,11
1118,555,5,11
1119,856,8,11
1120,727,7,11
1121,1158,11,11
1122,301,3,11
1123,1007,10,11
1124,666,6,11
1125,1136,11,11
1126,949,9,11
1127,832,8,11
1128,426,4,11
1129,1019,10,11
1130,1098,10,11
1131,897,8,11
1132,515,5,11
1133,1062,10,11
1134,801,8,11
1135,255,2,11
1136,756,7,11
1137,878,8,11
1138,785,7,11
1139,625,6,11
1140,427,4,11
1141,839,8,11
1142,1033,10,11
1143,543,5,11
1144,981,9,11
1145,769,7,11
1146,528,5,11
1147,609,6,11
1148,997,9,11
1149,199,1,11
1150,1183,11,11
1151,841,8,11
1152,1068,10,11
1153,1090,10,11
1154,1049,10,11
1155,919,9,11
1156,1050,10,11
1157,517,5,11
1158,793,7,11
1159,1159,11,11
1160,735,7,11
1161,665,6,11
1162,826,8,11
1163,1100,11,11
1164,176,1,11
1165,800,8,11
1166,968,9,11
1167,1066,10,11
1168,1173,11,11
1169,496,4,11
1170,950,9,11
1171,204,2,11
1172,190,1,11
1173,886,8,11
1174,806,8,11
1175,116,1,11
1176,477,4,11
1177,770,7,11
1178,700,7,11
1179,1128,11,11
1180,354,3,11
1181,733,7,11
1182,880,8,11
1183,123,1,11
1184,760,7,11
1185,428,4,11
1186,293,2,11
1187,956,9,11
1188,861,8,11
1189,1043,10,11
1190,693,6,11
1191,767,7,11
1192,1193,11,11
1193,581,5,11
1194,855,8,11
1195,54,0,11
1196,455,4,11
1197,131,1,11
1198,1197,11,11
1199,470,4,11
1200,1069,10,12
1201,761,7,12
1202,799,7,12
1203,107,1,12
1204,1013,10,12
1205,1223,12,12
1206,1157,11,12
1207,890,8,12
1208,548,5,12
1209,1005,10,12
1210,1236,12,12
1211,67,0,12
1212,1155,11,12
1213,1075,10,12
1214,662,6,12
1215,789,7,12
1216,132,1,12
1217,555,5,12
1218,856,8,12
1219,727,7,12
1220,1158,11,12
1221,301,3,12
1222,98,0,12
1223,515,5,12
1224,1285,12,12
1225,1007,10,12
1226,666,6,12
1227,625,6,12
1228,1073,10,12
1229,949,9,12
1230,1098,10,12
1231,1241,12,12
1232,255,2,12
1233,756,7,12
1234,897,8,12
1235,785,7,12
1236,427,4,12
1237,1252,12,12
1238,980,9,12
1239,878,8,12
1240,1136,11,12
1241,1033,10,12
1242,543,5,12
1243,981,9,12
1244,769,7,12
1245,528,5,12
1246,997,9,12
1247,1019,10,12
1248,1062,10,12
1249,919,9,12
1250,801,8,12
1251,426,4,12
1252,609,6,12
1253,841,8,12
1254,199,1,12
1255,832,8,12
1256,1049,10,12
1257,800,8,12
1258,793,7,12
1259,1159,11,12
1260,826,8,12
1261,839,8,12
1262,176,1,12
1263,1100,11,12
1264,1265,12,12
1265,1066,10,12
1266,1173,11,12
1267,1225,12,12
1268,496,4,12
1269,950,9,12
1270,204,2,12
1271,190,1,12
1272,886,8,12
1273,806,8,12
1274,1090,10,12
1275,1068,10,12
1276,735,7,12
1277,733,7,12
1278,477,4,12
1279,665,6,12
1280,517,5,12
1281,1280,12,12
1282,354,3,12
1283,1291,12,12
1284,428,4,12
1285,956,9,12
1286,861,8,12
1287,760,7,12
1288,968,9,12
1289,1298,12,12
1290,693,6,12
1291,767,7,12
1292,1193,11,12
1293,123,1,12
1294,581,5,12
1295,1183,11,12
1296,1050,10,12
1297,855,8,12
1298,54,0,12
1299,455,4,12
1300,1069,10,13
1301,761,7,13
1302,799,7,13
1303,107,1,13
1304,1013,10,13
1305,1223,12,13
1306,890,8,13
1307,1359,13,13
1308,1341,13,13
1309,1236,12,13
1310,1005,10,13
1311,67,0,13
1312,1155,11,13
1313,662,6,13
1314,1075,10,13
1315,789,7,13
1316,132,1,13
1317,555,5,13
1318,856,8,13
1319,727,7,13
1320,1158,11,13
1321,301,3,13
1322,98,0,13
1323,1157,11,13
1324,666,6,13
1325,548,5,13
1326,1285,12,13
1327,625,6,13
1328,1073,10,13
1329,1098,10,13
1330,949,9,13
1331,756,7,13
1332,1241,12,13
1333,255,2,13
1334,897,8,13
1335,785,7,13
1336,427,4,13
1337,1252,12,13
1338,980,9,13
1339,878,8,13
1340,1136,11,13
1341,1033,10,13
1342,543,5,13
1343,769,7,13
1344,981,9,13
1345,528,5,13
1346,1019,10,13
1347,1304,13,13
1348,1062,10,13
1349,1394,13,13
1350,801,8,13
1351,426,4,13
1352,841,8,13
1353,199,1,13
1354,997,9,13
1355,832,8,13
1356,1344,13,13
1357,800,8,13
1358,826,8,13
1359,793,7,13
1360,609,6,13
1361,515,5,13
1362,176,1,13
1363,1007,10,13
1364,1265,12,13
1365,1100,11,13
1366,839,8,13
1367,1066,10,13
1368,1173,11,13
1369,1159,11,13
1370,1225,12,13
1371,496,4,13
1372,950,9,13
1373,204,2,13
1374,190,1,13
1375,886,8,13
1376,1306,13,13
1377,1090,10,13
1378,1068,10,13
1379,1049,10,13
1380,919,9,13
1381,861,8,13
1382,665,6,13
1383,517,5,13
1384,1280,12,13
1385,1193,11,13
1386,1385,13,13
1387,1291,12,13
1388,1383,13,13
1389,760,7,13
1390,735,7,13
1391,1298,12,13
1392,968,9,13
1393,693,6,13
1394,855,8,13
1395,1376,13,13
1396,354,3,13
1397,123,1,13
1398,581,5,13
1399,956,9,13
1400,1431,14,14
1401,1069,10,14
1402,799,7,14
1403,1469,14,14
1404,1482,14,14
1405,1223,12,14
1406,890,8,14
1407,1013,10,14
1408,1236,12,14
1409,1341,13,14
1410,1005,10,14
1411,662,6,14
1412,1155,11,14
1413,67,0,14
1414,1075,10,14
1415,789,7,14
1416,107,1,14
1417,1428,14,14
1418,761,7,14
1419,555,5,14
1420,301,3,14
1421,132,1,14
1422,1410,14,14
1423,727,7,14
1424,1359,13,14
1425,98,0,14
1426,666,6,14
1427,548,5,14
1428,1285,12,14
1429,1073,10,14
1430,1439,14,14
1431,625,6,14
1432,427,4,14
1433,949,9,14
1434,1098,10,14
1435,756,7,14
1436,1241,12,14
1437,897,8,14
1438,1252,12,14
1439,980,9,14
1440,878,8,14
1441,1136,11,14
1442,856,8,14
1443,543,5,14
1444,1158,11,14
1445,981,9,14
1446,528,5,14
1447,1157,11,14
1448,255,2,14
1449,1019,10,14
1450,1304,13,14
1451,1100,11,14
1452,1062,10,14
1453,1033,10,14
1454,801,8,14
1455,199,1,14
1456,841,8,14
1457,785,7,14
1458,997,9,14
1459,800,8,14
1460,426,4,14
1461,793,7,14
1462,176,1,14
1463,1007,10,14
1464,1466,14,14
1465,1066,10,14
1466,1173,11,14
1467,1159,11,14
1468,496,4,14
1469,950,9,14
1470,769,7,14
1471,886,8,14
1472,1496,14,14
1473,1444,14,14
1474,1280,12,14
1475,665,6,14
1476,693,6,14
1477,1432,14,14
1478,1394,13,14
1479,1344,13,14
1480,760,7,14
1481,826,8,14
1482,517,5,14
1483,1193,11,14
1484,609,6,14
1485,1385,13,14
1486,1291,12,14
1487,735,7,14
1488,1225,12,14
1489,1265,12,14
1490,1376,13,14
1491,354,3,14
1492,123,1,14
1493,581,5,14
1494,956,9,14
1495,515,5,14
1496,1480,14,14
1497,204,2,14
1498,1416,14,14
1499,1491,14,14
1500,1431,14,15
1501,1069,10,15
1502,799,7,15
1503,1504,15,15
1504,1482,14,15
1505,1223,12,15
1506,890,8,15
1507,1013,10,15
1508,1236,12,15
1509,1341,13,15
1510,1005,10,15
1511,662,6,15
1512,1155,11,15
1513,67,0,15
1514,1075,10,15
1515,789,7,15
1516,1428,14,15
1517,761,7,15
1518,555,5,15
1519,301,3,15
1520,727,7,15
1521,1469,14,15
1522,1359,13,15
1523,98,0,15
1524,1587,15,15
1525,1599,15,15
1526,666,6,15
1527,548,5,15
1528,1285,12,15
1529,1073,10,15
1530,132,1,15
1531,1439,14,15
1532,949,9,15
1533,1098,10,15
1534,756,7,15
1535,107,1,15
1536,1591,15,15
1537,1252,12,15
1538,980,9,15
1539,897,8,15
1540,1136,11,15
1541,856,8,15
1542,543,5,15
1543,1410,14,15
1544,176,1,15
1545,1158,11,15
1546,528,5,15
1547,1157,11,15
1548,1100,11,15
1549,1033,10,15
1550,625,6,15
1551,801,8,15
1552,841,8,15
1553,1550,15,15
1554,1019,10,15
1555,1241,12,15
1556,255,2,15
1557,800,8,15
1558,785,7,15
1559,426,4,15
1560,793,7,15
1561,1007,10,15
1562,1466,14,15
1563,427,4,15
1564,1173,11,15
1565,878,8,15
1566,1159,11,15
1567,1066,10,15
1568,496,4,15
1569,769,7,15
1570,981,9,15
1571,886,8,15
1572,1062,10,15
1573,1304,13,15
1574,1496,14,15
1575,997,9,15
1576,199,1,15
1577,1280,12,15
1578,1444,14,15
1579,1432,14,15
1580,1394,13,15
1581,1385,13,15
1582,1344,13,15
1583,1564,15,15
1584,826,8,15
1585,609,6,15
1586,1291,12,15
1587,735,7,15
1588,1225,12,15
1589,1193,11,15
1590,1554,15,15
1591,1376,13,15
1592,123,1,15
1593,517,5,15
1594,956,9,15
1595,1501,15,15
1596,515,5,15
1597,950,9,15
1598,1480,14,15
1599,204,2,15
1600,1431,14,16
1601,1069,10,16
1602,799,7,16
1603,1504,15,16
1604,1482,14,16
1605,1223,12,16
1606,1013,10,16
1607,1236,12,16
1608,1005,10,16
1609,662,6,16
1610,1155,11,16
1611,67,0,16
1612,1620,16,16
1613,1341,13,16
1614,1075,10,16
1615,789,7,16
1616,1428,14,16
1617,890,8,16
1618,761,7,16
1619,555,5,16
1620,1682,16,16
1621,1469,14,16
1622,98,0,16
1623,1599,15,16
1624,548,5,16
1625,1359,13,16
1626,1285,12,16
1627,1073,10,16
1628,756,7,16
1629,132,1,16
1630,666,6,16
1631,1587,15,16
1632,1651,16,16
