radius,reuse_network_length
0.0,0.0
5.025125628140704,420.47317343900005
10.050251256281408,420.47317343900005
15.075376884422113,420.47317343900005
20.100502512562816,420.47317343900005
25.12562814070352,420.47317343900005
30.150753768844226,420.47317343900005
35.175879396984925,420.47317343900005
40.20100502512563,420.47317343900005
45.22613065326634,697.507254737
50.25125628140704,697.507254737
55.276381909547744,697.507254737
60.30150753768845,697.507254737
65.32663316582915,1141.7461951060002
70.35175879396985,1141.7461951060002
75.37688442211056,1141.7461951060002
80.40201005025126,1141.7461951060002
85.42713567839196,1141.7461951060002
90.45226130653268,1141.7461951060002
95.47738693467338,1141.7461951060002
100.50251256281408,1141.7461951060002
105.52763819095479,1141.7461951060002
110.55276381909549,1141.7461951060002
115.57788944723619,1141.7461951060002
120.6030150753769,1239.6925338570002
125.6281407035176,1268.380352285
130.6532663316583,1268.380352285
135.678391959799,1268.380352285
140.7035175879397,1268.380352285
145.72864321608043,1889.6682547019998
150.75376884422113,1930.2389565979997
155.77889447236183,1930.2389565979997
160.80402010050253,1930.2389565979997
165.82914572864323,1930.2389565979997
170.85427135678393,2264.6486747480003
175.87939698492463,2391.282831928
180.90452261306535,2391.282831928
185.92964824120605,2610.941276363
190.95477386934675,2610.941276363
195.97989949748745,2639.6290947909997
201.00502512562815,2639.6290947909997
206.03015075376885,2639.6290947909997
211.05527638190958,3105.5950216190004
216.08040201005028,3105.5950216190004
221.10552763819098,3146.1657235150005
226.13065326633168,3330.1755175480002
231.15577889447238,3710.0779890820004
236.18090452261308,4032.6048237620003
241.2060301507538,4032.6048237620003
246.2311557788945,4292.833970092
251.2562814070352,4431.351010738998
256.2814070351759,4431.351010738998
261.3065326633166,4639.12657171
266.3316582914573,4696.502208565999
271.356783919598,4696.502208565999
276.3819095477387,5047.716861675999
281.4070351758794,5047.716861675999
286.4321608040201,5198.116785791999
291.45728643216086,5198.116785791999
296.48241206030156,5618.589959218999
301.50753768844226,5618.589959218999
306.53266331658295,5618.589959218999
311.55778894472365,5888.663208534999
316.58291457286435,5888.663208534999
321.60804020100505,6084.555886039
326.63316582914575,6084.555886039
331.65829145728645,6153.814406362
336.68341708542715,6418.965604184001
341.70854271356785,6418.965604184001
346.73366834170855,6528.794826403001
351.75879396984925,6765.258205802002
356.78391959799,6765.258205802002
361.8090452261307,6765.258205802002
366.8341708542714,6875.087428021002
371.8592964824121,7001.721585200003
376.8844221105528,7352.936238310002
381.9095477386935,7606.204552670002
386.9346733668342,8165.194766756003
391.9597989949749,8361.087444259003
396.9849246231156,8361.087444259003
402.0100502512563,8418.463081115002
407.035175879397,8707.380045872002
412.0603015075377,9115.970335830003
417.0854271356784,9173.345972686002
