radius,reuse_network_length
0.0,0.0
5.025125628140704,248.346262868
10.050251256281408,248.346262868
15.075376884422113,248.346262868
20.100502512562816,248.346262868
25.12562814070352,248.346262868
30.150753768844226,370.058368558
35.175879396984925,370.058368558
40.20100502512563,370.058368558
45.22613065326634,728.2338536410001
50.25125628140704,728.2338536410001
55.276381909547744,728.2338536410001
60.30150753768845,728.2338536410001
65.32663316582915,728.2338536410001
70.35175879396985,728.2338536410001
75.37688442211056,728.2338536410001
80.40201005025126,728.2338536410001
85.42713567839196,728.2338536410001
90.45226130653268,826.180192393
95.47738693467338,826.180192393
100.50251256281408,826.180192393
105.52763819095479,952.8143495720002
110.55276381909549,952.8143495720002
115.57788944723619,1165.5119620320002
120.6030150753769,1263.4583007830004
125.6281407035176,1292.1461192110003
130.6532663316583,1447.4680948210002
135.678391959799,1447.4680948210002
140.7035175879397,1447.4680948210002
145.72864321608043,1488.0387967170002
150.75376884422113,1488.0387967170002
155.77889447236183,1488.0387967170002
160.80402010050253,1488.0387967170002
165.82914572864323,1488.0387967170002
170.85427135678393,1488.0387967170002
175.87939698492463,1488.0387967170002
180.90452261306535,1488.0387967170002
185.92964824120605,1557.2973170400003
190.95477386934675,1557.2973170400003
195.97989949748745,1557.2973170400003
201.00502512562815,1557.2973170400003
206.03015075376885,1908.5119701500003
211.05527638190958,1949.0826720460002
216.08040201005028,1949.0826720460002
221.10552763819098,1989.6533739410002
226.13065326633168,2018.341192369
231.15577889447238,2214.2338698689996
236.18090452261308,2393.3216124090004
241.2060301507538,2422.0094308370003
246.2311557788945,2918.7019565730006
251.2562814070352,2918.7019565730006
256.2814070351759,2918.7019565730006
261.3065326633166,3109.6725825830003
266.3316582914573,3109.6725825830003
271.356783919598,3109.6725825830003
276.3819095477387,3264.994558193001
281.4070351758794,3264.994558193001
286.4321608040201,3351.058013477001
291.45728643216086,3563.7556259380012
296.48241206030156,3845.711758724001
301.50753768844226,4070.2922546540017
306.53266331658295,4098.980073082002
311.55778894472365,4098.980073082002
316.58291457286435,4098.980073082002
321.60804020100505,4098.980073082002
326.63316582914575,4098.980073082002
331.65829145728645,4457.155558166001
336.68341708542715,5006.301669264
341.70854271356785,5006.301669264
346.73366834170855,5034.989487692001
351.75879396984925,5271.452867091
356.78391959799,5271.452867091
361.8090452261307,5271.452867091
366.8341708542714,5340.711387415001
371.8592964824121,5570.213934837001
376.8844221105528,5916.506536454001
381.9095477386935,5916.506536454001
386.9346733668342,6262.799138068002
391.9597989949749,6470.574699038001
396.9849246231156,6470.574699038001
402.0100502512563,6666.467376540001
407.035175879397,7046.369848078
412.0603015075377,7156.199070297001
417.0854271356784,7156.199070297001
422.11055276381916,7237.3404740880005
427.13567839195986,7456.998918521001
432.16080402010056,7705.345181388001
437.18592964824126,7705.345181388001
442.21105527638196,7872.550040458002
447.23618090452266,7941.808560781002
452.26130653266335,8293.023213892002
457.28643216080405,8362.281734215001
462.31155778894475,8701.613503855
467.33668341708545,9852.35931141
472.36180904522615,9881.047129838
477.38693467336685,10146.198327662998
482.4120603015076,10232.261782946996
487.4371859296483,10370.778823593995
492.462311557789,11240.412988895994
497.4874371859297,11424.422782930995
502.5125628140704,11959.647230073995
507.5376884422111,12000.217931968995
512.5628140703518,12425.613156890993
517.5879396984925,13146.88617854999
522.6130653266332,13146.88617854999
527.6381909547739,13600.969221904992
532.6633165829146,13600.969221904992
537.6884422110553,13756.291197511991
542.713567839196,13947.26182352199
547.7386934673367,14183.725202915988
552.7638190954774,14707.066766591992
557.7889447236181,14919.76437905399
562.8140703517588,14919.76437905399
567.8391959798995,15559.895996925989
572.8643216080402,15645.959452209989
577.8894472361809,16193.06678282499
582.9145728643217,16193.06678282499
587.9396984924624,16314.77888851499
592.9648241206031,17191.37388577799
597.9899497487438,17191.37388577799
603.0150753768845,17478.25207005799
608.0402010050252,17547.510590381993
613.0653266331659,17547.510590381993
618.0904522613066,17726.59833292499
623.1155778894473,17812.661788207988
628.140703517588,17922.491010427988
633.1658291457287,18445.832574098986
638.1909547738694,18715.905823412984
643.2160804020101,18801.969278695986
648.2412060301508,18928.603435874986
653.2663316582915,18985.97907273099
658.2914572864322,19129.41816487099
663.3165829145729,19683.486327462986
668.3417085427136,19764.62773125399
673.3668341708543,19891.261888432993
678.391959798995,19891.261888432993
683.4170854271357,19919.94970686099
688.4422110552764,19960.520408755987
693.4673366834171,20686.715481905987
698.4924623115578,21009.24231658899
703.5175879396985,21164.564292194988
708.5427135678393,21394.06683961699
713.56783919598,21606.76445207999
718.5929648241207,21876.83770139599
723.6180904522614,22044.04256047199
728.6432160804021,23178.827923594985
733.6683417085428,23236.203560449983
738.6934673366835,23881.257229806986
743.7185929648242,23881.257229806986
748.7437185929649,24566.881601068988
753.7688442211056,24877.525552277988
758.7939698492463,25125.871815143983
763.819095477387,25252.505972323983
768.8442211055277,25321.764492646984
773.8693467336684,26169.67167148698
778.8944723618091,26728.66188556398
783.9195979899498,27340.10568501198
788.9447236180905,27397.481321867977
793.9698492462312,27397.481321867977
798.9949748743719,27640.905533238973
804.0201005025126,27738.851871989973
809.0452261306533,27819.99327578197
814.070351758794,28292.92003458397
819.0954773869347,28615.44686926597
824.1206030150754,29095.334460036967
829.1457286432161,29124.022278464967
834.1708542713568,29938.31958738697
839.1959798994976,30341.987825856973
844.2211055276383,30652.63177706997
849.246231155779,30721.890297392973
854.2713567839197,31268.99762800797
859.2964824120604,31366.94396675997
864.3216080402011,32272.226782456968
869.3467336683418,32272.226782456968
874.3718592964825,32554.182915243964
879.3969849246232,33036.95377702697
884.4221105527639,33474.23188541996
889.4472361809046,34040.18293147795
894.4723618090453,34178.69997212594
899.497487437186,34842.59735693195
904.5226130653267,35587.63614551795
909.5477386934674,35876.55311027795
914.5728643216081,36055.64085282094
919.5979899497488,36308.90916717794
924.6231155778895,36832.25073085693
929.6482412060302,37637.54842731394
934.6733668341709,38098.592302646925
939.6984924623116,38323.172798579915
944.7236180904523,38621.93386632991
949.748743718593,38932.57781754592
954.7738693467337,39893.19748962093
959.7989949748744,40203.84144082992
964.8241206030152,40394.81206684392
969.8492462311559,40619.39256277792
974.8743718592966,40815.28524027991
979.8994974874373,41426.7290397249
984.924623115578,41830.397278195895
989.9497487437187,42475.4509475569
994.9748743718594,42602.085104735896
1000.0,42936.4948228839
