radius,reuse_network_length
0.0,0.0
5.025125628140704,207.77556097000002
10.050251256281408,207.77556097000002
15.075376884422113,207.77556097000002
20.100502512562816,207.77556097000002
25.12562814070352,207.77556097000002
30.150753768844226,317.604783189
35.175879396984925,317.604783189
40.20100502512563,317.604783189
45.22613065326634,439.316888879
50.25125628140704,439.316888879
55.276381909547744,439.316888879
60.30150753768845,439.316888879
65.32663316582915,623.3266829089999
70.35175879396985,623.3266829089999
75.37688442211056,623.3266829089999
80.40201005025126,623.3266829089999
85.42713567839196,876.5949972650001
90.45226130653268,1077.4097262550001
95.47738693467338,1163.473181538
100.50251256281408,1163.473181538
105.52763819095479,1163.473181538
110.55276381909549,1163.473181538
115.57788944723619,1163.473181538
120.6030150753769,1399.936560938
125.6281407035176,1399.936560938
130.6532663316583,1469.195081261
135.678391959799,1469.195081261
140.7035175879397,1469.195081261
145.72864321608043,1595.82923844
150.75376884422113,1595.82923844
155.77889447236183,1595.82923844
160.80402010050253,1595.82923844
165.82914572864323,1595.82923844
170.85427135678393,1595.82923844
175.87939698492463,1751.1512140480002
180.90452261306535,1751.1512140480002
185.92964824120605,1751.1512140480002
190.95477386934675,1751.1512140480002
195.97989949748745,1791.721915944
201.00502512562815,1791.721915944
206.03015075376885,1942.1218400540001
211.05527638190958,2092.521764164
216.08040201005028,2092.521764164
221.10552763819098,2231.0388048140003
226.13065326633168,2231.0388048140003
231.15577889447238,2231.0388048140003
236.18090452261308,2231.0388048140003
241.2060301507538,2634.707043284
246.2311557788945,2976.0775934050002
251.2562814070352,3102.711750585
256.2814070351759,3102.711750585
261.3065326633166,3298.604428085
266.3316582914573,3298.604428085
271.356783919598,3298.604428085
276.3819095477387,3298.604428085
281.4070351758794,3298.604428085
286.4321608040201,3721.1163820029997
291.45728643216086,3819.0627207539997
296.48241206030156,3876.4383576099995
301.50753768844226,3876.4383576099995
306.53266331658295,3905.1261760379994
311.55778894472365,3905.1261760379994
316.58291457286435,4239.535894191
321.60804020100505,4337.482232942
326.63316582914575,4337.482232942
331.65829145728645,4834.174758669
336.68341708542715,5104.248007985002
341.70854271356785,5104.248007985002
346.73366834170855,5548.486948354002
351.75879396984925,5589.057650249002
356.78391959799,5589.057650249002
361.8090452261307,5773.067444287002
366.8341708542714,5773.067444287002
371.8592964824121,5773.067444287002
376.8844221105528,5830.443081143002
381.9095477386935,5830.443081143002
386.9346733668342,6066.906460539002
391.9597989949749,6066.906460539002
396.9849246231156,6066.906460539002
402.0100502512563,6066.906460539002
407.035175879397,6066.906460539002
412.0603015075377,6095.5942789670025
417.0854271356784,6303.369839937002
422.11055276381916,6303.369839937002
427.13567839195986,6527.950335867003
432.16080402010056,6527.950335867003
437.18592964824126,6527.950335867003
442.21105527638196,6568.521037762002
447.23618090452266,6568.521037762002
452.26130653266335,6793.101533688003
457.28643216080405,6977.111327722003
462.31155778894475,6977.111327722003
467.33668341708545,7421.350268092003
472.36180904522615,7421.350268092003
477.38693467336685,7645.930764023004
482.4120603015076,8044.6769510050035
487.4371859296483,8044.6769510050035
492.462311557789,8159.428224716004
497.4874371859297,8159.428224716004
502.5125628140704,8343.438018751003
507.5376884422111,8372.125837179003
512.5628140703518,8630.316203029002
517.5879396984925,9182.345585129002
522.6130653266332,9361.433327667002
527.6381909547739,9402.004029562002
532.6633165829146,9511.833251781003
537.6884422110553,9679.038110857002
542.713567839196,10018.369880497
547.7386934673367,10331.052612196003
552.7638190954774,10787.174436030002
557.7889447236181,11271.984078290001
562.8140703517588,11271.984078290001
567.8391959798995,11484.681690754001
572.8643216080402,11640.003666361
577.8894472361809,12096.125490196002
582.9145728643217,12275.213232738
587.9396984924624,12275.213232738
592.9648241206031,12332.588869594
597.9899497487438,12511.676612139
603.0150753768845,12666.998587748998
608.0402010050252,12857.969213758997
613.0653266331659,12915.344850614998
618.0904522613066,12915.344850614998
623.1155778894473,13013.291189365998
628.140703517588,13307.130205614998
633.1658291457287,13462.452181222998
638.1909547738694,13768.174080945997
643.2160804020101,13849.315484737997
648.2412060301508,13849.315484737997
653.2663316582915,14004.637460344997
658.2914572864322,14004.637460344997
663.3165829145729,14597.237544341997
668.3417085427136,14862.388742164996
673.3668341708543,15242.291213701994
678.391959798995,15282.861915596994
683.4170854271357,15311.549734024993
688.4422110552764,15720.140023984994
693.4673366834171,15887.344883058993
698.4924623115578,16059.471793624993
703.5175879396985,16088.159612052992
708.5427135678393,16088.159612052992
713.56783919598,16388.95946028399
718.5929648241207,16816.39346568799
723.6180904522614,17167.60811880099
728.6432160804021,17167.60811880099
733.6683417085428,17363.500796303982
738.6934673366835,17432.759316626983
743.7185929648242,17571.276357272982
748.7437185929649,17669.222696023975
753.7688442211056,18543.77891281098
758.7939698492463,18543.77891281098
763.819095477387,18543.77891281098
768.8442211055277,18641.72525156198
773.8693467336684,18739.67159031298
778.8944723618091,18923.68138434798
783.9195979899498,19217.52040060398
788.9447236180905,19217.52040060398
793.9698492462312,19246.208219031978
798.9949748743719,19482.671598425975
804.0201005025126,19637.99357403298
809.0452261306533,19886.339836899973
814.070351758794,19984.286175651974
819.0954773869347,20163.373918189976
824.1206030150754,20416.642232548977
829.1457286432161,20445.330050976976
834.1708542713568,21147.759357195973
839.1959798994976,21343.65203469898
844.2211055276383,21637.491050955974
849.246231155779,21637.491050955974
854.2713567839197,21678.061752850972
859.2964824120604,21747.320273173973
864.3216080402011,22248.93485039697
869.3467336683418,22248.93485039697
874.3718592964825,22657.52514035897
879.3969849246232,22698.09584225497
884.4221105527639,22726.78366068297
889.4472361809046,22939.481273145968
894.4723618090453,23331.26662815197
899.497487437186,23579.612891012974
904.5226130653267,24143.525156588974
909.5477386934674,24253.354378807973
914.5728643216081,24599.646980422975
919.5979899497488,25411.90550886097
924.6231155778895,25481.164029183972
929.6482412060302,25791.80798040098
934.6733668341709,26288.500506128974
939.6984924623116,26790.115083357978
944.7236180904523,26957.319942432976
949.748743718593,26986.007760860975
954.7738693467337,27401.558882803973
959.7989949748744,27712.202834016975
964.8241206030152,28478.968609060976
969.8492462311559,28478.968609060976
974.8743718592966,28715.43198845898
979.8994974874373,29336.719890886972
984.924623115578,29676.051660532972
989.9497487437187,30022.344262151975
994.9748743718594,30160.861302801975
1000.0,31157.12962527197
