radius,reuse_network_length
0.0,0.0
5.025125628140704,224.58049593000004
10.050251256281408,224.58049593000004
15.075376884422113,224.58049593000004
20.100502512562816,224.58049593000004
25.12562814070352,224.58049593000004
30.150753768844226,293.83901625400006
35.175879396984925,293.83901625400006
40.20100502512563,293.83901625400006
45.22613065326634,391.78535500500004
50.25125628140704,391.78535500500004
55.276381909547744,391.78535500500004
60.30150753768845,697.5072547280001
65.32663316582915,852.8292303360003
70.35175879396985,852.8292303360003
75.37688442211056,852.8292303360003
80.40201005025126,852.8292303360003
85.42713567839196,852.8292303360003
90.45226130653268,1411.8194444139992
95.47738693467338,1722.463395631999
100.50251256281408,1722.463395631999
105.52763819095479,2040.068178821999
110.55276381909549,2040.068178821999
115.57788944723619,2040.068178821999
120.6030150753769,2293.3364931799993
125.6281407035176,2293.3364931799993
130.6532663316583,2379.3999484639994
135.678391959799,2379.3999484639994
140.7035175879397,2379.3999484639994
145.72864321608043,2673.2389647169994
150.75376884422113,2771.1853034679993
155.77889447236183,2771.1853034679993
160.80402010050253,2771.1853034679993
165.82914572864323,2771.1853034679993
170.85427135678393,2771.1853034679993
175.87939698492463,2938.3901625379995
180.90452261306535,2938.3901625379995
185.92964824120605,3186.7364254019994
190.95477386934675,3186.7364254019994
195.97989949748745,3186.7364254019994
201.00502512562815,3186.7364254019994
206.03015075376885,3325.2534660499996
211.05527638190958,4103.902124571
216.08040201005028,4103.902124571
221.10552763819098,4103.902124571
226.13065326633168,4230.536281749
231.15577889447238,4230.536281749
236.18090452261308,4230.536281749
241.2060301507538,4230.536281749
246.2311557788945,4679.697273607
251.2562814070352,4846.902132683
256.2814070351759,4846.902132683
261.3065326633166,4846.902132683
266.3316582914573,5267.375306116003
271.356783919598,5711.614246486001
276.3819095477387,5711.614246486001
281.4070351758794,5711.614246486001
286.4321608040201,5964.882560845003
291.45728643216086,6246.8386936310035
296.48241206030156,6586.170463272003
301.50753768844226,6798.868075730004
306.53266331658295,7369.741173274005
311.55778894472365,7467.687512025005
316.58291457286435,7467.687512025005
321.60804020100505,7783.2535147310045
326.63316582914575,7909.887671910004
331.65829145728645,8158.233934780004
336.68341708542715,8158.233934780004
341.70854271356785,8158.233934780004
346.73366834170855,8394.697314181001
351.75879396984925,8595.512043179002
356.78391959799,8836.897474065005
361.8090452261307,9102.048671888
366.8341708542714,9102.048671888
371.8592964824121,9240.565712536001
376.8844221105528,9689.726704399001
381.9095477386935,9747.102341255002
386.9346733668342,9885.619381905
391.9597989949749,10093.39494287
396.9849246231156,10093.39494287
402.0100502512563,10317.975438803996
407.035175879397,10317.975438803996
412.0603015075377,10317.975438803996
417.0854271356784,10317.975438803996
422.11055276381916,10317.975438803996
427.13567839195986,10317.975438803996
432.16080402010056,10461.414530942997
437.18592964824126,10812.629184050997
442.21105527638196,11297.438826314994
447.23618090452266,11366.697346637993
452.26130653266335,11366.697346637993
457.28643216080405,11789.209300557992
462.31155778894475,11903.960574267992
467.33668341708545,12441.223801901986
472.36180904522615,12441.223801901986
477.38693467336685,13234.638614897987
482.4120603015076,13263.326433325987
487.4371859296483,13263.326433325987
492.462311557789,13592.814099986987
497.4874371859297,13592.814099986987
502.5125628140704,13955.911636559988
507.5376884422111,13955.911636559988
512.5628140703518,14232.945717852986
517.5879396984925,14555.472552532987
522.6130653266332,14612.848189388988
527.6381909547739,15038.243414309987
532.6633165829146,15038.243414309987
537.6884422110553,15066.931232737988
542.713567839196,15066.931232737988
547.7386934673367,15396.418899391987
552.7638190954774,15869.345658192988
557.7889447236181,15869.345658192988
562.8140703517588,15869.345658192988
567.8391959798995,15967.291996944987
572.8643216080402,15995.979815372986
577.8894472361809,16607.42361481499
582.9145728643217,17235.67234922599
587.9396984924624,17813.506278746994
592.9648241206031,18176.603815325998
597.9899497487438,18355.691557865997
603.0150753768845,18396.262259762
608.0402010050252,19167.950086304998
613.0653266331659,19167.950086304998
618.0904522613066,19502.359804453
623.1155778894473,19715.057416912998
628.140703517588,19715.057416912998
633.1658291457287,20118.725655386
638.1909547738694,20118.725655386
643.2160804020101,20118.725655386
648.2412060301508,20285.930514464
653.2663316582915,20285.930514464
658.2914572864322,20551.081712287
663.3165829145729,20914.179248858996
668.3417085427136,21040.813406037996
673.3668341708543,21322.769538823995
678.391959798995,21473.169462937996
683.4170854271357,21755.125595725996
688.4422110552764,21783.813414153996
693.4673366834171,22770.237633636003
698.4924623115578,22994.818129569005
703.5175879396985,23248.08644392801
708.5427135678393,23537.003408692006
713.56783919598,23768.54473659301
718.5929648241207,24155.408040104005
723.6180904522614,24195.978741999006
728.6432160804021,24974.627400514004
733.6683417085428,25545.500498060002
738.6934673366835,25602.876134916005
743.7185929648242,25602.876134916005
748.7437185929649,26040.154243306002
753.7688442211056,26333.993259564002
758.7939698492463,26835.607836791
763.819095477387,27497.466441117
768.8442211055277,27693.359118617
773.8693467336684,28259.310164675997
778.8944723618091,28507.656427543996
783.9195979899498,29431.782958685995
788.9447236180905,29489.158595541994
793.9698492462312,30191.587901752995
798.9949748743719,30220.275720180995
804.0201005025126,30277.651357036997
809.0452261306533,30497.309801473995
814.070351758794,30537.880503368997
819.0954773869347,30566.568321796996
824.1206030150754,31003.846430191992
829.1457286432161,31763.651373268
834.1708542713568,32224.695248598993
839.1959798994976,32788.60751416499
844.2211055276383,33567.25617268498
849.246231155779,33942.23659273498
854.2713567839197,34391.397584598984
859.2964824120604,34529.91462524498
864.3216080402011,35014.724267514976
869.3467336683418,35136.43637320098
874.3718592964825,36290.06545177297
879.3969849246232,37214.19198291596
