radius,reuse_network_length
0.0,0.0
5.025125628140704,293.839016254
10.050251256281408,293.839016254
15.075376884422113,293.839016254
20.100502512562816,293.839016254
25.12562814070352,293.839016254
30.150753768844226,293.839016254
35.175879396984925,293.839016254
40.20100502512563,293.839016254
45.22613065326634,293.839016254
50.25125628140704,293.839016254
55.276381909547744,293.839016254
60.30150753768845,293.839016254
65.32663316582915,293.839016254
70.35175879396985,293.839016254
75.37688442211056,293.839016254
80.40201005025126,293.839016254
85.42713567839196,322.526834682
90.45226130653268,461.04387533000005
95.47738693467338,599.560915978
100.50251256281408,599.560915978
105.52763819095479,640.131617873
110.55276381909549,640.131617873
115.57788944723619,819.219360416
120.6030150753769,933.970634127
125.6281407035176,962.658452555
130.6532663316583,962.658452555
135.678391959799,962.658452555
140.7035175879397,962.658452555
145.72864321608043,1117.9804281630002
150.75376884422113,1285.185287238
155.77889447236183,1285.185287238
160.80402010050253,1285.185287238
165.82914572864323,1285.185287238
170.85427135678393,1464.273029781
175.87939698492463,1672.0485907510001
180.90452261306535,1672.0485907510001
185.92964824120605,1672.0485907510001
190.95477386934675,1672.0485907510001
195.97989949748745,2030.224075835
201.00502512562815,2209.3118183779998
206.03015075376885,2209.3118183779998
211.05527638190958,2543.7215365279994
216.08040201005028,2543.7215365279994
221.10552763819098,2543.7215365279994
226.13065326633168,2629.7849918119987
231.15577889447238,2842.482604271999
236.18090452261308,2842.482604271999
241.2060301507538,3217.4630243179995
246.2311557788945,3217.4630243179995
251.2562814070352,3246.1508427459994
256.2814070351759,3246.1508427459994
261.3065326633166,3740.804587996999
266.3316582914573,3781.375289891999
271.356783919598,3781.375289891999
276.3819095477387,3781.375289891999
281.4070351758794,3781.375289891999
286.4321608040201,3850.633810214999
291.45728643216086,3850.633810214999
296.48241206030156,3919.892330537999
301.50753768844226,4075.214306145999
306.53266331658295,4144.472826468999
311.55778894472365,4144.472826468999
316.58291457286435,4345.287555459
321.60804020100505,4662.892338651001
326.63316582914575,4662.892338651001
331.65829145728645,4789.52649583
336.68341708542715,4789.52649583
341.70854271356785,4789.52649583
346.73366834170855,5169.428967371001
351.75879396984925,5348.516709914001
356.78391959799,5348.516709914001
361.8090452261307,5389.087411810001
366.8341708542714,5389.087411810001
371.8592964824121,5389.087411810001
376.8844221105528,5544.409387418001
381.9095477386935,5544.409387418001
386.9346733668342,5544.409387418001
391.9597989949749,5699.731363025
396.9849246231156,5699.731363025
402.0100502512563,5797.6777017760005
407.035175879397,5964.882560852
412.0603015075377,6086.594666542
417.0854271356784,6387.394514771
422.11055276381916,6456.653035094
427.13567839195986,6554.599373845999
432.16080402010056,6889.009091996
437.18592964824126,6946.384728852001
442.21105527638196,7182.848108248001
447.23618090452266,7182.848108248001
452.26130653266335,7182.848108248001
457.28643216080405,7223.418810143002
462.31155778894475,7725.033387364003
467.33668341708545,7892.238246438003
472.36180904522615,8104.935858900003
477.38693467336685,8300.828536401003
482.4120603015076,8561.057682736004
487.4371859296483,8561.057682736004
492.462311557789,8589.745501164005
497.4874371859297,8659.004021487004
502.5125628140704,8947.920986247002
507.5376884422111,8947.920986247002
512.5628140703518,8947.920986247002
517.5879396984925,9131.930780282004
522.6130653266332,9172.501482178004
527.6381909547739,9172.501482178004
532.6633165829146,9172.501482178004
537.6884422110553,9172.501482178004
542.713567839196,9172.501482178004
547.7386934673367,9241.760002501003
552.7638190954774,9241.760002501003
557.7889447236181,9282.330704396003
562.8140703517588,9282.330704396003
567.8391959798995,9559.36478569
572.8643216080402,9795.828165089999
577.8894472361809,9934.345205737
582.9145728643217,10003.603726059999
587.9396984924624,10003.603726059999
592.9648241206031,10273.676975380999
597.9899497487438,10273.676975380999
603.0150753768845,10567.515991638997
608.0402010050252,10930.613528211996
613.0653266331659,11028.559866962994
618.0904522613066,11028.559866962994
623.1155778894473,11097.818387285995
628.140703517588,11097.818387285995
633.1658291457287,11656.808601371995
638.1909547738694,11656.808601371995
643.2160804020101,11783.442758550993
648.2412060301508,11979.335436053992
653.2663316582915,11979.335436053992
658.2914572864322,12105.969593232992
663.3165829145729,12480.950013274993
668.3417085427136,12480.950013274993
673.3668341708543,13023.135292392992
678.391959798995,13283.36443872899
683.4170854271357,13312.052257156989
688.4422110552764,13496.062051189989
693.4673366834171,13622.69620836999
698.4924623115578,13737.44748208099
703.5175879396985,13737.44748208099
708.5427135678393,13933.340159583988
713.56783919598,13973.910861478987
718.5929648241207,13973.910861478987
723.6180904522614,14585.354660919986
728.6432160804021,14711.988818099986
733.6683417085428,14711.988818099986
738.6934673366835,14850.505858746987
743.7185929648242,14850.505858746987
748.7437185929649,15051.320587740987
753.7688442211056,15414.418124317988
758.7939698492463,15414.418124317988
763.819095477387,15454.988826212988
768.8442211055277,15772.593609400988
773.8693467336684,16360.271641907986
778.8944723618091,16689.759308566983
783.9195979899498,17012.28614324998
788.9447236180905,17110.23248200098
793.9698492462312,17547.510590391976
798.9949748743719,17547.510590391976
804.0201005025126,17547.510590391976
809.0452261306533,17738.48121640198
814.070351758794,17963.06171233298
819.0954773869347,18309.35431394498
824.1206030150754,18954.407983305977
829.1457286432161,19035.549387096977
834.1708542713568,19381.841988715976
839.1959798994976,19451.100509038977
844.2211055276383,19451.100509038977
849.246231155779,19479.788327466977
854.2713567839197,20432.60267702898
859.2964824120604,20576.041769168976
864.3216080402011,21128.07115127098
869.3467336683418,21381.339465628982
874.3718592964825,21622.724896517975
879.3969849246232,21887.87609434698
884.4221105527639,22296.466384308977
889.4472361809046,22353.842021164975
894.4723618090453,22394.412723059973
899.497487437186,22463.671243382974
904.5226130653267,22912.832235244972
909.5477386934674,22912.832235244972
914.5728643216081,22912.832235244972
919.5979899497488,23827.959153930977
924.6231155778895,23995.164013008973
929.6482412060302,24195.978742004983
934.6733668341709,24408.676354467985
939.6984924623116,24633.256850395985
944.7236180904523,24633.256850395985
949.748743718593,25082.417842262985
954.7738693467337,25538.539666100987
959.7989949748744,25705.74452517499
964.8241206030152,25872.949384249994
969.8492462311559,25872.949384249994
974.8743718592966,25872.949384249994
979.8994974874373,25872.949384249994
984.924623115578,25901.637202677994
989.9497487437187,26056.959178285993
994.9748743718594,26195.47621893599
1000.0,26293.422557686987
