radius,reuse_network_length
0.0,0.0
5.025125628140704,184.00979403600002
10.050251256281408,184.00979403600002
15.075376884422113,184.00979403600002
20.100502512562816,184.00979403600002
25.12562814070352,281.956132787
30.150753768844226,425.3952249270001
35.175879396984925,425.3952249270001
40.20100502512563,425.3952249270001
45.22613065326634,425.3952249270001
50.25125628140704,425.3952249270001
55.276381909547744,425.3952249270001
60.30150753768845,425.3952249270001
65.32663316582915,465.965926823
70.35175879396985,465.965926823
75.37688442211056,465.965926823
80.40201005025126,465.965926823
85.42713567839196,465.965926823
90.45226130653268,707.3513577130001
95.47738693467338,707.3513577130001
100.50251256281408,707.3513577130001
105.52763819095479,747.922059608
110.55276381909549,747.922059608
115.57788944723619,776.6098780360002
120.6030150753769,1094.214661222
125.6281407035176,1094.214661222
130.6532663316583,1094.214661222
135.678391959799,1094.214661222
140.7035175879397,1094.214661222
145.72864321608043,1094.214661222
150.75376884422113,1163.473181545
155.77889447236183,1163.473181545
160.80402010050253,1163.473181545
165.82914572864323,1163.473181545
170.85427135678393,1163.473181545
175.87939698492463,1163.473181545
180.90452261306535,1163.473181545
185.92964824120605,1163.473181545
190.95477386934675,1163.473181545
195.97989949748745,1301.9902221920001
201.00502512562815,1301.9902221920001
206.03015075376885,1428.6243793710003
211.05527638190958,1746.2291625609998
216.08040201005028,1746.2291625609998
221.10552763819098,1803.6047994169999
226.13065326633168,2023.2632438569995
231.15577889447238,2207.273037890999
236.18090452261308,2207.273037890999
241.2060301507538,2235.9608563189995
246.2311557788945,2541.682756037999
251.2562814070352,2818.716837326999
256.2814070351759,2818.716837326999
261.3065326633166,2974.0388129369994
266.3316582914573,3401.4728183489997
271.356783919598,3401.4728183489997
276.3819095477387,3401.4728183489997
281.4070351758794,3401.4728183489997
286.4321608040201,3788.336121858999
291.45728643216086,3926.8531625059986
296.48241206030156,3926.8531625059986
301.50753768844226,3926.8531625059986
306.53266331658295,3926.8531625059986
311.55778894472365,4347.326335938998
316.58291457286435,4347.326335938998
321.60804020100505,4404.701972794999
326.63316582914575,4526.414078485
331.65829145728645,4767.799509374999
336.68341708542715,5016.145772235999
341.70854271356785,5016.145772235999
346.73366834170855,5345.633438889999
351.75879396984925,5374.321257317999
356.78391959799,5374.321257317999
361.8090452261307,5374.321257317999
366.8341708542714,5852.170067599001
371.8592964824121,5852.170067599001
376.8844221105528,5852.170067599001
381.9095477386935,6198.4626692130005
386.9346733668342,6267.721189536001
391.9597989949749,6607.052959174001
396.9849246231156,6607.052959174001
402.0100502512563,6970.1504957470015
407.035175879397,7206.613875147002
412.0603015075377,7638.969932055003
417.0854271356784,7736.916270806002
422.11055276381916,7765.6040892340025
427.13567839195986,7932.808948309003
432.16080402010056,8145.5065607720035
437.18592964824126,8439.345577027003
442.21105527638196,8537.291915778
447.23618090452266,8976.608804651998
452.26130653266335,8976.608804651998
457.28643216080405,9184.384365621998
462.31155778894475,9213.072184049997
467.33668341708545,9679.038110866997
472.36180904522615,9679.038110866997
477.38693467336685,10135.159934705996
482.4120603015076,10135.159934705996
487.4371859296483,10216.301338496996
492.462311557789,10873.237891322995
497.4874371859297,10901.925709750994
502.5125628140704,10930.613528178994
507.5376884422111,10930.613528178994
512.5628140703518,10930.613528178994
517.5879396984925,11565.823094552996
522.6130653266332,11692.457251732994
527.6381909547739,12143.657024077993
532.6633165829146,12270.291181257993
537.6884422110553,12449.378923803995
542.713567839196,12489.949625699994
547.7386934673367,12587.895964450994
552.7638190954774,13175.573996968993
557.7889447236181,13653.422807250992
562.8140703517588,13653.422807250992
567.8391959798995,14023.481175806992
572.8643216080402,14092.739696129991
577.8894472361809,14161.99821645299
582.9145728643217,14346.008010486992
587.9396984924624,14501.329986093993
592.9648241206031,15141.461603958993
597.9899497487438,15141.461603958993
603.0150753768845,15729.139636469989
608.0402010050252,15936.915197435988
613.0653266331659,16063.54935461499
618.0904522613066,16966.79338982499
623.1155778894473,17215.139652692993
628.140703517588,17215.139652692993
633.1658291457287,17595.042124225994
638.1909547738694,18096.656701444997
643.2160804020101,18096.656701444997
648.2412060301508,18309.35431390999
653.2663316582915,18488.44205644999
658.2914572864322,18626.959097096988
663.3165829145729,19611.344536105993
668.3417085427136,19783.47144667399
673.3668341708543,20158.45186672099
678.391959798995,20411.720181076984
683.4170854271357,20509.66651982798
688.4422110552764,20538.35433825598
693.4673366834171,21419.87138701798
698.4924623115578,21529.70060923798
703.5175879396985,21529.70060923798
708.5427135678393,21651.41271492798
713.56783919598,21778.04687210698
718.5929648241207,22119.417422236984
723.6180904522614,22217.36376098798
728.6432160804021,22642.758985909983
733.6683417085428,22752.588208128982
738.6934673366835,23306.65637071698
743.7185929648242,23364.03200757298
748.7437185929649,23870.568636293974
753.7688442211056,24037.773495367972
758.7939698492463,24123.836950650973
763.819095477387,24302.924693190973
768.8442211055277,24331.612511618972
773.8693467336684,24723.39786662397
778.8944723618091,25127.066105097972
783.9195979899498,25306.153847640977
788.9447236180905,25346.72454953598
793.9698492462312,25669.25138421698
798.9949748743719,26464.704977691974
804.0201005025126,26827.80251426497
809.0452261306533,27348.260806926966
814.070351758794,27721.202446485964
819.0954773869347,27807.265901769963
824.1206030150754,27893.32935705396
829.1457286432161,27962.587877377962
834.1708542713568,28089.222034557966
839.1959798994976,28349.451180895965
844.2211055276383,28965.817031827963
849.246231155779,29133.021890897966
854.2713567839197,29259.656048076966
859.2964824120604,29529.729297393962
864.3216080402011,29725.621974896963
869.3467336683418,29892.826833971965
874.3718592964825,30630.90479058596
879.3969849246232,31340.29492878096
884.4221105527639,31397.670565636963
889.4472361809046,31397.670565636963
894.4723618090453,31961.582831211963
899.497487437186,32030.841351534964
904.5226130653267,32145.592625245965
909.5477386934674,32606.636500572964
914.5728643216081,32952.929102184964
919.5979899497488,33425.85586098197
924.6231155778895,33788.95339755497
929.6482412060302,33944.275373162964
934.6733668341709,34429.08501542597
939.6984924623116,34636.86057639597
944.7236180904523,34636.86057639597
949.748743718593,34902.01177421897
954.7738693467337,35126.59227015197
959.7989949748744,35465.92403978896
964.8241206030152,35621.246015394965
969.8492462311559,35621.246015394965
974.8743718592966,36151.548411041964
979.8994974874373,37391.24094488997
984.924623115578,37391.24094488997
989.9497487437187,37789.98713187096
994.9748743718594,38112.51396655397
1000.0,38389.548047844975
