radius,reuse_network_length
0.0,0.0
5.025125628140704,346.29260162
10.050251256281408,346.29260162
15.075376884422113,346.29260162
20.100502512562816,346.29260162
25.12562814070352,346.29260162
30.150753768844226,611.4437994450001
35.175879396984925,611.4437994450001
40.20100502512563,611.4437994450001
45.22613065326634,836.0242953760003
50.25125628140704,836.0242953760003
55.276381909547744,836.0242953760003
60.30150753768845,962.6584525560003
65.32663316582915,962.6584525560003
70.35175879396985,962.6584525560003
75.37688442211056,962.6584525560003
80.40201005025126,962.6584525560003
85.42713567839196,962.6584525560003
90.45226130653268,962.6584525560003
95.47738693467338,962.6584525560003
100.50251256281408,962.6584525560003
105.52763819095479,962.6584525560003
110.55276381909549,962.6584525560003
115.57788944723619,962.6584525560003
120.6030150753769,962.6584525560003
125.6281407035176,1113.0583766660004
130.6532663316583,1113.0583766660004
135.678391959799,1113.0583766660004
140.7035175879397,1113.0583766660004
145.72864321608043,1113.0583766660004
150.75376884422113,1113.0583766660004
155.77889447236183,1113.0583766660004
160.80402010050253,1113.0583766660004
165.82914572864323,1113.0583766660004
170.85427135678393,1113.0583766660004
175.87939698492463,1418.7802763820002
180.90452261306535,1418.7802763820002
185.92964824120605,1418.7802763820002
190.95477386934675,1418.7802763820002
195.97989949748745,1418.7802763820002
201.00502512562815,1418.7802763820002
206.03015075376885,1418.7802763820002
211.05527638190958,1626.5558373520003
216.08040201005028,1626.5558373520003
221.10552763819098,1626.5558373520003
226.13065326633168,1626.5558373520003
231.15577889447238,1626.5558373520003
236.18090452261308,1626.5558373520003
241.2060301507538,1626.5558373520003
246.2311557788945,1626.5558373520003
251.2562814070352,1655.2436557800002
256.2814070351759,1655.2436557800002
261.3065326633166,1903.5899186450001
266.3316582914573,1944.160620541
271.356783919598,2128.170414577
276.3819095477387,2271.6095067169995
281.4070351758794,2271.6095067169995
286.4321608040201,2794.9510703969995
291.45728643216086,3571.560948422999
296.48241206030156,3571.560948422999
301.50753768844226,3640.819468745999
306.53266331658295,3640.819468745999
311.55778894472365,3755.570742456999
316.58291457286435,3992.034121854999
321.60804020100505,4371.936593393999
326.63316582914575,4371.936593393999
331.65829145728645,4371.936593393999
336.68341708542715,4429.312230249998
341.70854271356785,4429.312230249998
346.73366834170855,4935.848858969999
351.75879396984925,5045.678081188999
356.78391959799,5045.678081188999
361.8090452261307,5045.678081188999
366.8341708542714,5322.71216248
371.8592964824121,5604.668295267001
376.8844221105528,5776.795205837
381.9095477386935,5915.312246487001
386.9346733668342,5915.312246487001
391.9597989949749,5944.0000649150015
396.9849246231156,5944.0000649150015
402.0100502512563,6094.399989025002
407.035175879397,6285.370615035002
412.0603015075377,6314.058433463002
417.0854271356784,6314.058433463002
422.11055276381916,6400.121888746003
427.13567839195986,6509.951110965003
432.16080402010056,6607.897449716003
437.18592964824126,6982.877869759004
442.21105527638196,7040.253506615004
447.23618090452266,7068.941325043003
452.26130653266335,7068.941325043003
457.28643216080405,7068.941325043003
462.31155778894475,7391.468159724005
467.33668341708545,7611.126604165005
472.36180904522615,7807.019281671006
477.38693467336685,7835.707100099006
482.4120603015076,7835.707100099006
487.4371859296483,7835.707100099006
492.462311557789,8303.711807404008
497.4874371859297,8418.463081116006
502.5125628140704,8597.550823662008
507.5376884422111,8597.550823662008
512.5628140703518,8874.584904956007
517.5879396984925,9070.477582458007
522.6130653266332,9151.618986249005
527.6381909547739,9151.618986249005
532.6633165829146,9220.877506572006
537.6884422110553,9347.511663751004
542.713567839196,9376.199482179005
547.7386934673367,9519.638574318004
552.7638190954774,9899.541045855001
557.7889447236181,9997.487384607
562.8140703517588,9997.487384607
567.8391959798995,10176.575127144999
572.8643216080402,10470.414143399
577.8894472361809,10838.433731472
582.9145728643217,10838.433731472
587.9396984924624,10907.692251794999
592.9648241206031,11373.658178618998
597.9899497487438,11373.658178618998
603.0150753768845,11373.658178618998
608.0402010050252,11667.497194871996
613.0653266331659,11903.960574269993
618.0904522613066,11903.960574269993
623.1155778894473,12486.716555281993
628.140703517588,12486.716555281993
633.1658291457287,13040.784717875993
638.1909547738694,13040.784717875993
643.2160804020101,13040.784717875993
648.2412060301508,13155.535991586992
653.2663316582915,13236.677395377992
658.2914572864322,13265.365213805993
663.3165829145729,13805.511712439993
668.3417085427136,13960.833688049992
673.3668341708543,14801.780034911992
678.391959798995,14801.780034911992
683.4170854271357,15002.594763909992
688.4422110552764,15002.594763909992
693.4673366834171,15480.443574200994
698.4924623115578,15549.702094524993
703.5175879396985,15549.702094524993
708.5427135678393,15630.843498315993
713.56783919598,15700.102018639993
718.5929648241207,15843.541110777993
723.6180904522614,16056.238723238992
728.6432160804021,16154.185061989992
733.6683417085428,16667.68252268399
738.6934673366835,16978.32647390399
743.7185929648242,17300.85330858199
748.7437185929649,17652.06796169199
753.7688442211056,17790.58500233899
758.7939698492463,18038.93126520399
763.819095477387,18038.93126520399
768.8442211055277,18038.93126520399
773.8693467336684,18442.59950367599
778.8944723618091,18788.89210529599
783.9195979899498,19245.013929132987
788.9447236180905,19314.272449455984
793.9698492462312,19424.101671674984
798.9949748743719,19464.67237356998
804.0201005025126,19464.67237356998
809.0452261306533,19782.277156758984
814.070351758794,19892.106378977984
819.0954773869347,19920.794197405983
824.1206030150754,19990.052717728988
829.1457286432161,20341.26737083599
834.1708542713568,20919.101300354985
839.1959798994976,21714.554893832992
844.2211055276383,21812.50123258399
849.246231155779,21991.588975127986
854.2713567839197,22175.59876916299
859.2964824120604,22302.23292634299
864.3216080402011,22330.92074477099
869.3467336683418,22330.92074477099
874.3718592964825,22457.554901948988
879.3969849246232,22813.691606551987
884.4221105527639,22882.95012687499
889.4472361809046,23066.95992090898
894.4723618090453,23286.618365349983
899.497487437186,23769.38922713198
904.5226130653267,23912.828319271975
909.5477386934674,24259.120920888978
914.5728643216081,24622.21845746498
919.5979899497488,24772.61838157798
924.6231155778895,24923.01830569298
929.6482412060302,25049.652462872982
934.6733668341709,25350.452311100977
939.6984924623116,25379.140129528976
944.7236180904523,25799.61330295998
949.748743718593,25868.871823283982
954.7738693467337,26162.710839535976
959.7989949748744,26260.65717828698
964.8241206030152,26652.442533292982
969.8492462311559,26652.442533292982
974.8743718592966,26652.442533292982
979.8994974874373,27223.315630838973
984.924623115578,27223.315630838973
989.9497487437187,27366.754722976977
994.9748743718594,27407.32542487298
1000.0,27464.70106172897
