Total population supplied (inhab),Benefit wastewater (Total with PV summed),Total benefit reclaimed wastewater (total PV),Total benefit freshwater management (total PV),Total benefits of energy savings (total PV),Total benefits of environmental savings (total PV),Total benefits  (ILS),Total costs with wastewater (ILS PV),Total costs with reclaimed ww management (ILS),Total costs with costs freshwater in the buffer (ILS),Total costs (ILS),Costs - benefits (ILS),Coverage (region),Coverage (town),Benefits/costs,Onsite construction costs ,Onsite OeM costs (year) ,Onsite OeM costs (total) ,Benefits onsite treatment (connection fee) ,Benefits onsite treatment (sanitation fee) ,Population supplied with onsite treatment (inhabitants),Total wastewater pumping costs (ILS PV),Total land purchase costs at each WWPS (ILS) ,Centralization degree Eggiman,Centralization degree Huang,Number activated,Number WWTP,Number WWPS,idx_evaluation
57237.07825999999,31008229.517511073,53941502.79363416,1774173.5867868864,41098598.00496851,34595667.37532813,180029261.02513275,162918200.91525584,19690443.298460256,6695086.655977247,233231036.12365463,53201775.09852189,0.6740514427368544,0.6740514427368544,0.7718923862675149,9486384.467338713,3348135.69435484,33746636.29791043,6919480.435000002,10691609.311903985,27677.921740000013,694284.4887121604,0.0,0.9986570075451218,0.3000289273331134,18,11,7,49
31232.305620000006,16680327.364682859,28680258.01351838,1592985.724394701,19987846.05531262,18394234.774478056,119493229.13282701,119352372.86437345,11413243.031032622,6026283.703212631,220644475.76624906,101151246.63342205,0.3678066963434023,0.3678066963434023,0.5415645631636762,18399310.57379032,6493874.32016129,65453265.593840055,13420673.594999999,20736903.605440408,53682.69437999999,0.0,0.0,0.9973079054413655,0.27899856577914417,12,12,0,50
50045.37439,26793996.7569436,46163913.87796979,598273.8467703538,35110482.26919864,29607469.69500473,160461210.7438525,157916403.61944762,15935706.8535222,2266678.412208578,231478676.3669969,71017465.62314442,0.5893584689395277,0.5893584689395277,0.6932008306866674,11951282.971169356,4218099.87217742,42515207.043322355,8717406.4025,13469667.895465393,34869.62561,893397.4673267867,0.0,0.9980942052824635,0.15011081119918146,22,14,8,51
36389.66768,19856016.41375561,34740436.38791844,321291.46979639505,26080404.234698795,22280962.144273244,134155127.66189387,98565773.27569397,9794764.696623119,1179203.94317513,185773639.83215344,51618512.170259565,0.42854227969145614,0.42854227969145614,0.7221429680933371,16631666.319354838,5869999.877419354,59165090.3713509,12131333.08,18744683.931451395,48525.33232,437141.2259554984,0.0,0.998056980688762,0.22706148616030003,15,10,5,52
40191.63532,21105366.13138891,35776227.31524457,147889.2930682333,28238261.71008789,22945272.11964134,136669892.6514498,99149862.2218725,9122730.015849762,513177.7234245207,179098650.34813708,42428757.69668728,0.4733160845551434,0.4733160845551434,0.7630983951346755,15328572.571774192,5410084.437096774,54529495.96622325,11180841.17,17276034.912018854,44723.36468,454811.84899289603,0.0,0.9983472006897713,0.24031095662938837,11,9,2,53
29069.567039999984,16430726.414885527,29540409.64459227,1598366.281145839,23343036.547868855,18945897.560641486,125392135.15137151,85996454.02924806,15119569.328529226,6066715.705147587,194804391.2380572,69412256.08668569,0.3423372435965375,0.3423372435965375,0.6436822822856099,19140571.78064517,6755495.922580648,68090210.41044608,13961358.240000006,21572340.462237526,55845.43296000002,390869.9840410974,0.0,0.9979756034473536,0.5736283219424149,13,9,4,54
32407.012869999984,18243433.546554558,32700288.99187013,1421715.6290151095,25448415.389664963,20972502.84938948,132196483.166095,104336806.04345265,14932298.178051542,5332123.214220678,206684899.17693067,74488416.01083566,0.381640615556733,0.381640615556733,0.6396039753873332,17996689.137298394,6351772.636693551,64020989.7642218,13126996.782500003,20283129.977100752,52507.987130000016,65992.83968560873,0.0,0.9978268820595311,0.4772069123003133,12,11,1,55
71559.00130999999,38373982.35038718,66202967.76546213,609563.1480188706,52153352.25030191,42459622.61814829,208297730.65929225,228039834.79300025,22902791.745497998,2314658.1780306255,274701355.68188584,66403625.02259359,0.8427133169640227,0.8427133169640227,0.758269758597437,4577660.8413306475,1615645.0028225814,16284460.748923207,3338999.6725000017,5159242.854473851,13355.998690000008,581949.3751031379,0.0,0.9984273823937545,0.1350880739236211,20,16,4,56
68872.88816,36961608.22359977,63806142.99134718,1993505.852612234,49320215.33045268,40922406.40525456,203211259.0393271,201610111.97853962,23695048.37375838,7536772.913839667,259020534.74128386,55809275.70195675,0.8110803528234116,0.8110803528234116,0.7845372539374129,5498304.461290322,1940578.04516129,19559536.254215974,4010527.9599999995,6196852.276060706,16042.111839999998,1120760.759639917,0.0,0.9982882338649913,0.19428371804109087,21,16,5,57
13333.521489999994,7716937.403882574,14117024.64500121,369951.7362639225,10164530.771823682,9054028.227878885,86968805.85485947,52456336.78517461,7638930.900371224,1409877.0710859965,174059528.1926916,87090722.33783212,0.15702198068656884,0.15702198068656884,0.4996497850929549,24533974.489314515,8659049.819758065,87276571.6890007,17895369.6275,27650963.442509204,71581.47851,743837.2577445509,0.0,0.9950839799525468,0.41022397793388726,14,10,4,58
